,Fold selected features,Fold nb of features
Fold 70,"['unstim_CD4Trm_Frequency', 'unstim_Tregnaive_Frequency', 'TNF_ncMC_167Er_ERK', 'TNF_Th1_149Sm_CREB', 'PRO_IL1B', 'PRO_CCL3', 'PRO_ASAH1', 'PRO_ALK']",8
Fold 71,"['unstim_CD4Trm_Frequency', 'unstim_Tregnaive_Frequency', 'PRO_IL1B', 'PRO_CCL3', 'PRO_ALK']",5
Fold 72,"['unstim_CD4Trm_Frequency', 'PRO_SAMHD1', 'PRO_LDLR', 'PRO_TNFAIP3', 'PRO_HSPH1', 'PRO_CTNNA3', 'PRO_IL1B']",7
Fold 73,"['PRO_LDLR', 'PRO_WWOX', 'PRO_CCL3']",3
Fold 74,"['unstim_CD4Trm_Frequency', 'unstim_Tregnaive_Frequency', 'PRO_WWOX', 'PRO_MTHFD2', 'PRO_IL1B', 'PRO_ASAH1', 'PRO_ALK', 'PRO_TOPBP1']",8
Fold 75,"['unstim_Tregnaive_150Nd_STAT5', 'unstim_CD4Trm_Frequency', 'PRO_HSPH1', 'PRO_IL1B', 'PRO_CCL3', 'PRO_ALK', 'PRO_RAP2A']",7
Fold 76,"['unstim_CD4Trm_Frequency', 'PRO_CTNNA3', 'PRO_IL1B', 'PRO_CCL3', 'PRO_ASAH1', 'PRO_ALK']",6
Fold 77,"['unstim_CD4Trm_Frequency', 'TNF_ncMC_167Er_ERK', 'PRO_BLK', 'PRO_WWOX', 'PRO_IL1B', 'PRO_ALK']",6
Fold 78,"['unstim_CD4Trm_Frequency', 'PRO_LDLR', 'PRO_IL1B', 'PRO_CCL3', 'PRO_ALK']",5
Fold 79,"['unstim_CD4Trm_Frequency', 'PRO_LDLR', 'PRO_TNFAIP3', 'PRO_WWOX', 'PRO_ASAH1']",5
Fold 80,"['unstim_CD4Trm_Frequency', 'unstim_Tregnaive_Frequency', 'PRO_ARL11', 'PRO_LDLR', 'PRO_HSPH1', 'PRO_WWOX', 'PRO_GSTT1', 'PRO_BIRC3', 'PRO_ASAH1', 'PRO_ALK']",10
Fold 81,"['unstim_CD4Trm_Frequency', 'PRO_WWOX', 'PRO_IL1B', 'PRO_CCL3', 'PRO_ALK']",5
Fold 82,"['unstim_CD4Trm_Frequency', 'PRO_IL1B', 'PRO_CCL3', 'PRO_IL18', 'PRO_ASAH1', 'PRO_ALK']",6
Fold 83,"['unstim_CD4Trm_Frequency', 'PRO_LDLR', 'PRO_HSPH1', 'PRO_IL1B', 'PRO_CCL3', 'PRO_PPIB', 'PRO_ALK']",7
Fold 84,"['unstim_CD4Trm_Frequency', 'TNF_ncMC_167Er_ERK', 'TNF_Th1_149Sm_CREB', 'PRO_WWOX', 'PRO_IL1B']",5
Fold 85,"['unstim_CD4Trm_Frequency', 'TNF_Th1_149Sm_CREB', 'PRO_WWOX', 'PRO_CTNNA3', 'PRO_BIRC3', 'PRO_ALK']",6
Fold 86,"['unstim_CD4Trm_Frequency', 'unstim_Tregnaive_Frequency', 'TNF_Th1_149Sm_CREB', 'PRO_IL1B', 'PRO_ALK']",5
Fold 87,"['PRO_LDLR', 'PRO_TNFAIP3', 'PRO_WWOX', 'PRO_IL1B', 'PRO_CCL3', 'PRO_ALK']",6
Fold 88,"['PRO_IL1B', 'PRO_IRF6']",2
Fold 89,"['unstim_CD4Trm_Frequency', 'PRO_HSPH1', 'PRO_IL1B', 'PRO_ALK']",4
Fold 90,"['unstim_Th1naive_149Sm_CREB', 'unstim_Tregnaive_150Nd_STAT5', 'unstim_CD4Trm_Frequency', 'unstim_Tregnaive_Frequency', 'TNF_ncMC_167Er_ERK', 'PRO_IL1B', 'PRO_ALK']",7
Fold 91,"['PRO_CNTN3', 'PRO_IL1B', 'PRO_PPIB', 'PRO_ASAH1', 'PRO_IRF6']",5
Fold 92,"['unstim_CD4Trm_Frequency', 'TNF_ncMC_167Er_ERK', 'TNF_Th1_149Sm_CREB', 'PRO_LDLR', 'PRO_TNFAIP3', 'PRO_WWOX', 'PRO_IL1B', 'PRO_ALK']",8
Fold 93,"['PRO_BLK', 'PRO_WWOX', 'PRO_IL1B', 'PRO_ASAH1', 'PRO_ALK']",5
Fold 94,"['unstim_CD4Trm_Frequency', 'unstim_Tregnaive_Frequency']",2
Fold 95,['unstim_CD4Trm_Frequency'],1
Fold 96,"['unstim_CD4Tnaive_Frequency', 'unstim_CD4Trm_Frequency', 'PRO_TNFAIP3', 'PRO_CTNNA3', 'PRO_ASAH1', 'PRO_ALK', 'PRO_IRF6']",7
Fold 97,"['unstim_CD4Trm_Frequency', 'PRO_IL1B', 'PRO_CCL3', 'PRO_ASAH1', 'PRO_ALK']",5
Fold 98,"['unstim_CD4Trm_Frequency', 'TNF_Th1_149Sm_CREB', 'PRO_WWOX', 'PRO_IL1B', 'PRO_CCL3']",5
Fold 99,"['unstim_CD4Trm_Frequency', 'PRO_IL1B', 'PRO_ALK']",3
