,{'alpha': np.float64(1.0)},{'alpha': np.float64(1.6681005372000586)},{'alpha': np.float64(2.7825594022071245)},{'alpha': np.float64(4.641588833612778)},{'alpha': np.float64(7.742636826811269)},{'alpha': np.float64(12.91549665014884)},{'alpha': np.float64(21.544346900318832)},{'alpha': np.float64(35.93813663804626)},{'alpha': np.float64(59.94842503189409)},{'alpha': np.float64(100.0)}
artificial.29,0.683,0.666,0.637,0.487,0.16,0.003,0.0,0.0,0.0,0.0
artificial.30,0.069,0.034,0.016,0.004,0.001,0.0,0.0,0.0,0.0,0.0
artificial.31,0.003,0.002,0.002,0.001,0.0,0.0,0.0,0.0,0.0,0.0
artificial.32,0.272,0.176,0.09,0.026,0.002,0.0,0.0,0.0,0.0,0.0
artificial.33,0.268,0.174,0.093,0.046,0.01,0.0,0.0,0.0,0.0,0.0
artificial.34,0.0,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
artificial.35,0.604,0.611,0.52,0.365,0.229,0.037,0.0,0.0,0.0,0.0
artificial.36,0.171,0.095,0.024,0.009,0.003,0.0,0.0,0.0,0.0,0.0
artificial.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
artificial.38,0.041,0.012,0.004,0.001,0.0,0.0,0.0,0.0,0.0,0.0
artificial.39,0.147,0.096,0.056,0.021,0.003,0.0,0.0,0.0,0.0,0.0
artificial.40,0.247,0.149,0.049,0.004,0.001,0.0,0.0,0.0,0.0,0.0
artificial.41,0.175,0.084,0.02,0.006,0.001,0.0,0.0,0.0,0.0,0.0
artificial.42,0.249,0.157,0.061,0.01,0.001,0.0,0.0,0.0,0.0,0.0
artificial.43,0.13,0.08,0.03,0.007,0.001,0.0,0.0,0.0,0.0,0.0
artificial.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
artificial.45,0.22,0.211,0.122,0.011,0.0,0.0,0.0,0.0,0.0,0.0
artificial.46,0.011,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
artificial.47,0.592,0.538,0.45,0.263,0.058,0.0,0.0,0.0,0.0,0.0
artificial.48,0.054,0.033,0.018,0.006,0.0,0.0,0.0,0.0,0.0,0.0
artificial.49,0.423,0.277,0.131,0.063,0.022,0.0,0.0,0.0,0.0,0.0
artificial.50,0.31,0.185,0.086,0.044,0.009,0.0,0.0,0.0,0.0,0.0
artificial.51,0.062,0.029,0.021,0.014,0.008,0.0,0.0,0.0,0.0,0.0
artificial.52,0.322,0.227,0.129,0.041,0.005,0.0,0.0,0.0,0.0,0.0
artificial.53,0.43,0.303,0.177,0.115,0.053,0.005,0.0,0.0,0.0,0.0
artificial.54,0.181,0.108,0.051,0.007,0.002,0.0,0.0,0.0,0.0,0.0
artificial.55,0.08,0.009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
artificial.56,0.16,0.084,0.041,0.014,0.003,0.0,0.0,0.0,0.0,0.0
artificial.57,0.007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
artificial.58,0.122,0.051,0.016,0.003,0.0,0.0,0.0,0.0,0.0,0.0
artificial.59,0.366,0.246,0.127,0.088,0.076,0.007,0.0,0.0,0.0,0.0
artificial.60,0.024,0.009,0.01,0.013,0.016,0.001,0.0,0.0,0.0,0.0
artificial.61,0.067,0.03,0.005,0.0,0.0,0.0,0.0,0.0,0.0,0.0
artificial.62,0.11,0.069,0.036,0.013,0.0,0.0,0.0,0.0,0.0,0.0
artificial.63,0.142,0.101,0.059,0.007,0.0,0.0,0.0,0.0,0.0,0.0
artificial.64,0.168,0.111,0.052,0.017,0.0,0.0,0.0,0.0,0.0,0.0
artificial.65,0.156,0.096,0.045,0.008,0.002,0.0,0.0,0.0,0.0,0.0
artificial.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
artificial.67,0.312,0.167,0.05,0.006,0.0,0.0,0.0,0.0,0.0,0.0
artificial.68,0.277,0.222,0.134,0.047,0.005,0.0,0.0,0.0,0.0,0.0
artificial.69,0.032,0.019,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.0
artificial.70,0.288,0.204,0.097,0.029,0.003,0.0,0.0,0.0,0.0,0.0
artificial.71,0.014,0.013,0.013,0.01,0.0,0.0,0.0,0.0,0.0,0.0
artificial.72,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
artificial.73,0.039,0.02,0.01,0.005,0.002,0.0,0.0,0.0,0.0,0.0
artificial.74,0.16,0.119,0.056,0.021,0.002,0.0,0.0,0.0,0.0,0.0
artificial.75,0.149,0.076,0.03,0.02,0.012,0.0,0.0,0.0,0.0,0.0
artificial.76,0.096,0.059,0.021,0.003,0.0,0.0,0.0,0.0,0.0,0.0
artificial.77,0.181,0.123,0.085,0.028,0.0,0.0,0.0,0.0,0.0,0.0
artificial.78,0.529,0.427,0.294,0.15,0.024,0.0,0.0,0.0,0.0,0.0
artificial.79,0.259,0.186,0.087,0.032,0.0,0.0,0.0,0.0,0.0,0.0
artificial.80,0.209,0.096,0.03,0.009,0.001,0.0,0.0,0.0,0.0,0.0
artificial.81,0.078,0.05,0.021,0.003,0.0,0.0,0.0,0.0,0.0,0.0
artificial.82,0.097,0.038,0.005,0.0,0.0,0.0,0.0,0.0,0.0,0.0
artificial.83,0.194,0.098,0.032,0.005,0.0,0.0,0.0,0.0,0.0,0.0
artificial.84,0.007,0.002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
artificial.85,0.05,0.019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
artificial.86,0.057,0.026,0.009,0.001,0.0,0.0,0.0,0.0,0.0,0.0
artificial.87,0.21,0.179,0.154,0.102,0.05,0.011,0.0,0.0,0.0,0.0
artificial.88,0.094,0.028,0.007,0.0,0.0,0.0,0.0,0.0,0.0,0.0
artificial.89,0.165,0.083,0.025,0.001,0.0,0.0,0.0,0.0,0.0,0.0
artificial.90,0.003,0.002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
artificial.91,0.275,0.144,0.045,0.016,0.009,0.0,0.0,0.0,0.0,0.0
artificial.92,0.076,0.036,0.007,0.001,0.0,0.0,0.0,0.0,0.0,0.0
artificial.93,0.249,0.194,0.103,0.041,0.003,0.0,0.0,0.0,0.0,0.0
artificial.94,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
artificial.95,0.165,0.127,0.081,0.014,0.0,0.0,0.0,0.0,0.0,0.0
artificial.96,0.669,0.581,0.362,0.098,0.007,0.0,0.0,0.0,0.0,0.0
artificial.97,0.019,0.004,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0
artificial.98,0.082,0.026,0.003,0.0,0.0,0.0,0.0,0.0,0.0,0.0
artificial.99,0.019,0.014,0.007,0.002,0.0,0.0,0.0,0.0,0.0,0.0
artificial.100,0.131,0.087,0.103,0.134,0.073,0.006,0.0,0.0,0.0,0.0
artificial.101,0.009,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
artificial.102,0.004,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
artificial.103,0.023,0.011,0.002,0.0,0.0,0.0,0.0,0.0,0.0,0.0
artificial.104,0.093,0.064,0.05,0.029,0.005,0.0,0.0,0.0,0.0,0.0
artificial.105,0.175,0.107,0.042,0.011,0.0,0.0,0.0,0.0,0.0,0.0
artificial.106,0.623,0.555,0.398,0.104,0.006,0.0,0.0,0.0,0.0,0.0
artificial.107,0.207,0.089,0.019,0.004,0.001,0.0,0.0,0.0,0.0,0.0
artificial.108,0.076,0.068,0.066,0.018,0.001,0.0,0.0,0.0,0.0,0.0
artificial.109,0.118,0.062,0.018,0.004,0.0,0.0,0.0,0.0,0.0,0.0
artificial.110,0.516,0.363,0.122,0.009,0.0,0.0,0.0,0.0,0.0,0.0
artificial.111,0.344,0.274,0.193,0.105,0.016,0.0,0.0,0.0,0.0,0.0
artificial.112,0.291,0.188,0.075,0.031,0.006,0.0,0.0,0.0,0.0,0.0
artificial.113,0.174,0.142,0.111,0.054,0.007,0.0,0.0,0.0,0.0,0.0
artificial.114,0.333,0.237,0.127,0.052,0.007,0.0,0.0,0.0,0.0,0.0
artificial.115,0.033,0.01,0.002,0.0,0.0,0.0,0.0,0.0,0.0,0.0
artificial.116,0.061,0.048,0.035,0.012,0.0,0.0,0.0,0.0,0.0,0.0
artificial.117,0.492,0.377,0.224,0.111,0.043,0.0,0.0,0.0,0.0,0.0
artificial.118,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
artificial.119,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
artificial.120,0.001,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
artificial.121,0.014,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
artificial.122,0.003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
artificial.123,0.325,0.26,0.163,0.078,0.016,0.001,0.0,0.0,0.0,0.0
artificial.124,0.28,0.249,0.234,0.16,0.017,0.0,0.0,0.0,0.0,0.0
artificial.125,0.098,0.036,0.017,0.002,0.0,0.0,0.0,0.0,0.0,0.0
