,"{'alpha': np.float64(3.1622776601683795), 'l1_ratio': 0.5}","{'alpha': np.float64(3.1622776601683795), 'l1_ratio': 0.7}","{'alpha': np.float64(3.1622776601683795), 'l1_ratio': 0.9}","{'alpha': np.float64(4.641588833612778), 'l1_ratio': 0.5}","{'alpha': np.float64(4.641588833612778), 'l1_ratio': 0.7}","{'alpha': np.float64(4.641588833612778), 'l1_ratio': 0.9}","{'alpha': np.float64(6.812920690579611), 'l1_ratio': 0.5}","{'alpha': np.float64(6.812920690579611), 'l1_ratio': 0.7}","{'alpha': np.float64(6.812920690579611), 'l1_ratio': 0.9}","{'alpha': np.float64(10.0), 'l1_ratio': 0.5}","{'alpha': np.float64(10.0), 'l1_ratio': 0.7}","{'alpha': np.float64(10.0), 'l1_ratio': 0.9}","{'alpha': np.float64(14.67799267622069), 'l1_ratio': 0.5}","{'alpha': np.float64(14.67799267622069), 'l1_ratio': 0.7}","{'alpha': np.float64(14.67799267622069), 'l1_ratio': 0.9}","{'alpha': np.float64(21.544346900318832), 'l1_ratio': 0.5}","{'alpha': np.float64(21.544346900318832), 'l1_ratio': 0.7}","{'alpha': np.float64(21.544346900318832), 'l1_ratio': 0.9}","{'alpha': np.float64(31.622776601683793), 'l1_ratio': 0.5}","{'alpha': np.float64(31.622776601683793), 'l1_ratio': 0.7}","{'alpha': np.float64(31.622776601683793), 'l1_ratio': 0.9}","{'alpha': np.float64(46.41588833612777), 'l1_ratio': 0.5}","{'alpha': np.float64(46.41588833612777), 'l1_ratio': 0.7}","{'alpha': np.float64(46.41588833612777), 'l1_ratio': 0.9}","{'alpha': np.float64(68.12920690579611), 'l1_ratio': 0.5}","{'alpha': np.float64(68.12920690579611), 'l1_ratio': 0.7}","{'alpha': np.float64(68.12920690579611), 'l1_ratio': 0.9}","{'alpha': np.float64(100.0), 'l1_ratio': 0.5}","{'alpha': np.float64(100.0), 'l1_ratio': 0.7}","{'alpha': np.float64(100.0), 'l1_ratio': 0.9}"
CD4negCD8negTcells_pCREB_PI,0.191,0.073,0.013,0.187,0.076,0.017,0.2,0.086,0.019,0.187,0.069,0.008,0.113,0.009,0.0,0.015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CD8Tcm_CCR2pos_pCREB_PI,0.208,0.076,0.012,0.209,0.085,0.016,0.207,0.095,0.022,0.185,0.077,0.013,0.121,0.024,0.004,0.038,0.002,0.0,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CD8Tem_CCR2pos_pCREB_PI,0.317,0.164,0.056,0.284,0.15,0.051,0.272,0.134,0.05,0.237,0.103,0.031,0.152,0.032,0.004,0.036,0.001,0.0,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Granulocytes_pCREB_PI,0.751,0.541,0.29,0.719,0.496,0.245,0.643,0.4,0.163,0.524,0.256,0.066,0.322,0.063,0.007,0.065,0.002,0.0,0.002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MDSCs_pCREB_PI,0.68,0.511,0.289,0.647,0.431,0.229,0.591,0.36,0.155,0.486,0.24,0.063,0.298,0.068,0.006,0.066,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cMCs_pCREB_PI,0.862,0.705,0.428,0.818,0.635,0.394,0.769,0.552,0.325,0.678,0.447,0.213,0.512,0.216,0.037,0.211,0.011,0.0,0.006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
intMCs_pCREB_PI,0.328,0.169,0.059,0.372,0.212,0.082,0.407,0.232,0.087,0.394,0.198,0.06,0.279,0.082,0.007,0.083,0.002,0.0,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mDCs_pCREB_PI,0.755,0.568,0.305,0.746,0.553,0.307,0.732,0.533,0.298,0.702,0.452,0.227,0.529,0.233,0.049,0.22,0.014,0.0,0.007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pDCs_pCREB_PI,0.228,0.082,0.021,0.083,0.02,0.006,0.044,0.014,0.002,0.033,0.004,0.001,0.012,0.001,0.0,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CD4Teff_pERK_PI,0.434,0.217,0.06,0.35,0.157,0.033,0.277,0.127,0.028,0.208,0.061,0.013,0.111,0.014,0.0,0.015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CD4Tem_pERK_PI,0.153,0.057,0.009,0.093,0.023,0.003,0.064,0.015,0.0,0.047,0.008,0.0,0.03,0.0,0.0,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CD4Tem_CCR2pos_pERK_PI,0.143,0.056,0.014,0.072,0.022,0.004,0.037,0.008,0.001,0.019,0.004,0.001,0.009,0.001,0.0,0.002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CD4negCD8negTcells_pERK_PI,0.426,0.229,0.088,0.359,0.169,0.056,0.28,0.128,0.032,0.238,0.073,0.015,0.124,0.02,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CD8Tcells_Th1_pERK_PI,0.315,0.151,0.044,0.182,0.06,0.016,0.096,0.03,0.003,0.057,0.008,0.001,0.021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CD8Tcm_pERK_PI,0.187,0.063,0.016,0.119,0.033,0.009,0.079,0.021,0.005,0.065,0.017,0.002,0.04,0.005,0.0,0.006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CD8Tcm_CCR2pos_pERK_PI,0.533,0.331,0.168,0.328,0.14,0.04,0.131,0.023,0.0,0.017,0.002,0.0,0.003,0.0,0.0,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CD8Teff_pERK_PI,0.148,0.048,0.011,0.038,0.006,0.0,0.007,0.0,0.0,0.002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CD8Tem_pERK_PI,0.077,0.022,0.003,0.024,0.003,0.0,0.005,0.001,0.0,0.005,0.001,0.0,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CD8Tem_CCR2pos_pERK_PI,0.168,0.064,0.019,0.1,0.037,0.009,0.075,0.032,0.009,0.074,0.028,0.009,0.052,0.011,0.0,0.014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NKT_pERK_PI,0.379,0.213,0.084,0.266,0.103,0.035,0.118,0.026,0.001,0.025,0.001,0.0,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pDCs_pERK_PI,0.305,0.155,0.053,0.225,0.09,0.026,0.153,0.045,0.014,0.108,0.023,0.006,0.065,0.008,0.0,0.014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CD4Teff_pMK2_PI,0.26,0.104,0.027,0.177,0.054,0.013,0.117,0.03,0.004,0.074,0.013,0.002,0.029,0.002,0.0,0.002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CD4negCD8negTcells_pMK2_PI,0.522,0.338,0.169,0.484,0.311,0.143,0.445,0.273,0.108,0.387,0.205,0.063,0.291,0.087,0.01,0.098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Granulocytes_pMK2_PI,0.801,0.499,0.183,0.693,0.377,0.122,0.553,0.274,0.098,0.398,0.182,0.049,0.234,0.046,0.004,0.049,0.001,0.0,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MDSCs_pMK2_PI,0.104,0.027,0.004,0.042,0.007,0.002,0.014,0.003,0.0,0.006,0.001,0.0,0.001,0.0,0.0,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
intMCs_pMK2_PI,0.164,0.037,0.001,0.085,0.011,0.001,0.042,0.009,0.0,0.031,0.004,0.0,0.016,0.002,0.0,0.003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ncMCs_pMK2_PI,0.643,0.499,0.36,0.449,0.264,0.143,0.245,0.105,0.035,0.105,0.022,0.003,0.022,0.001,0.0,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pDCs_pMK2_PI,0.796,0.634,0.435,0.699,0.519,0.326,0.57,0.367,0.182,0.408,0.19,0.049,0.214,0.038,0.003,0.034,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bcells_pNFkB_PI,0.279,0.115,0.033,0.089,0.02,0.003,0.03,0.006,0.002,0.027,0.005,0.001,0.008,0.001,0.0,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CD4Tem_pNFkB_PI,0.106,0.027,0.006,0.066,0.017,0.0,0.055,0.011,0.001,0.045,0.007,0.001,0.019,0.002,0.0,0.002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CD4Tregs_pNFkB_PI,0.418,0.238,0.118,0.295,0.15,0.043,0.221,0.095,0.02,0.134,0.035,0.003,0.053,0.005,0.0,0.006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CD4negCD8negTcells_pNFkB_PI,0.379,0.211,0.102,0.299,0.164,0.066,0.247,0.112,0.03,0.165,0.043,0.007,0.052,0.005,0.0,0.005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CD56loCD16posNK_pNFkB_PI,0.152,0.063,0.011,0.112,0.045,0.006,0.103,0.042,0.005,0.086,0.026,0.003,0.046,0.006,0.0,0.006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CD8Tcells_Th1_pNFkB_PI,0.314,0.16,0.076,0.17,0.07,0.016,0.069,0.014,0.003,0.016,0.003,0.001,0.006,0.001,0.0,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CD8Tcm_pNFkB_PI,0.792,0.627,0.358,0.774,0.603,0.374,0.726,0.54,0.299,0.637,0.367,0.137,0.389,0.104,0.011,0.086,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CD8Tcm_CCR2pos_pNFkB_PI,0.925,0.866,0.752,0.902,0.821,0.671,0.872,0.729,0.546,0.761,0.542,0.274,0.539,0.186,0.021,0.149,0.004,0.0,0.002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CD8Teff_pNFkB_PI,0.211,0.093,0.034,0.165,0.07,0.021,0.146,0.058,0.014,0.124,0.046,0.005,0.075,0.01,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CD8Tem_pNFkB_PI,0.202,0.096,0.034,0.074,0.017,0.006,0.019,0.004,0.001,0.007,0.001,0.001,0.001,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CD8Tem_CCR2pos_pNFkB_PI,0.152,0.049,0.008,0.113,0.033,0.002,0.093,0.027,0.0,0.063,0.006,0.0,0.019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Granulocytes_pNFkB_PI,0.201,0.066,0.02,0.127,0.032,0.005,0.084,0.024,0.001,0.069,0.008,0.0,0.025,0.001,0.0,0.002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MDSCs_pNFkB_PI,0.307,0.143,0.05,0.183,0.063,0.014,0.062,0.009,0.0,0.008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NK_cells_CD11cpos_pNFkB_PI,0.271,0.124,0.055,0.127,0.029,0.007,0.041,0.004,0.0,0.021,0.003,0.0,0.008,0.0,0.0,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NK_cells_CD11cneg_pNFkB_PI,0.21,0.097,0.027,0.212,0.103,0.03,0.238,0.103,0.025,0.211,0.066,0.013,0.113,0.013,0.003,0.012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NKT_pNFkB_PI,0.262,0.133,0.052,0.17,0.069,0.018,0.096,0.029,0.007,0.056,0.01,0.002,0.014,0.002,0.0,0.002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
intMCs_pNFkB_PI,0.137,0.034,0.007,0.083,0.031,0.004,0.079,0.032,0.004,0.083,0.027,0.002,0.057,0.004,0.0,0.009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ncMCs_pNFkB_PI,0.499,0.305,0.141,0.32,0.128,0.041,0.108,0.018,0.001,0.016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pDCs_pNFkB_PI,0.435,0.258,0.13,0.275,0.115,0.048,0.13,0.041,0.008,0.046,0.008,0.001,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bcells_pS6_PI,0.563,0.422,0.319,0.368,0.216,0.104,0.171,0.057,0.009,0.045,0.004,0.0,0.005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CD4Tcm_pS6_PI,0.021,0.003,0.0,0.023,0.002,0.0,0.015,0.001,0.0,0.003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CD4Tcm_CCR2pos_pS6_PI,0.213,0.086,0.026,0.183,0.064,0.012,0.111,0.024,0.001,0.029,0.001,0.0,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CD4Teff_pS6_PI,0.482,0.265,0.072,0.352,0.135,0.017,0.144,0.011,0.001,0.015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CD4Tem_pS6_PI,0.216,0.057,0.003,0.119,0.021,0.001,0.045,0.001,0.0,0.003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CD4Tem_CCR2pos_pS6_PI,0.435,0.27,0.072,0.399,0.196,0.038,0.248,0.067,0.009,0.074,0.002,0.0,0.002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CD4Tnaive_pS6_PI,0.156,0.02,0.001,0.122,0.013,0.0,0.041,0.001,0.0,0.006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CD4Tregs_pS6_PI,0.138,0.04,0.005,0.119,0.029,0.002,0.064,0.013,0.0,0.016,0.001,0.0,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CD4negCD8negTcells_pS6_PI,0.147,0.039,0.004,0.081,0.017,0.001,0.025,0.002,0.0,0.002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CD56hiCD16negNK_pS6_PI,0.033,0.006,0.0,0.01,0.001,0.0,0.003,0.0,0.0,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CD56loCD16posNK_pS6_PI,0.649,0.393,0.057,0.521,0.215,0.012,0.278,0.052,0.002,0.061,0.002,0.0,0.002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CD8Tcells_Th1_pS6_PI,0.973,0.919,0.796,0.906,0.729,0.501,0.68,0.373,0.135,0.291,0.051,0.003,0.023,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CD8Tcm_pS6_PI,0.076,0.012,0.0,0.054,0.004,0.0,0.021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CD8Tcm_CCR2pos_pS6_PI,0.097,0.036,0.002,0.075,0.014,0.001,0.039,0.004,0.0,0.005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CD8Teff_pS6_PI,0.263,0.074,0.003,0.179,0.031,0.0,0.065,0.002,0.0,0.002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CD8Tem_pS6_PI,0.578,0.369,0.116,0.418,0.171,0.017,0.196,0.022,0.0,0.029,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CD8Tem_CCR2pos_pS6_PI,0.357,0.153,0.022,0.227,0.048,0.002,0.08,0.007,0.0,0.011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CD8Tnaive_pS6_PI,0.394,0.164,0.017,0.329,0.094,0.005,0.178,0.025,0.001,0.034,0.001,0.0,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Granulocytes_pS6_PI,0.991,0.936,0.844,0.943,0.842,0.643,0.847,0.624,0.374,0.639,0.357,0.119,0.361,0.084,0.007,0.064,0.001,0.0,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MDSCs_pS6_PI,0.07,0.021,0.005,0.039,0.01,0.001,0.015,0.0,0.0,0.002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NK_cells_CD11cpos_pS6_PI,0.754,0.543,0.225,0.611,0.358,0.101,0.389,0.114,0.015,0.108,0.007,0.0,0.005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NK_cells_CD11cneg_pS6_PI,0.337,0.132,0.008,0.227,0.047,0.001,0.1,0.006,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NKT_pS6_PI,0.426,0.219,0.057,0.331,0.134,0.017,0.183,0.039,0.002,0.043,0.001,0.0,0.002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cMCs_pS6_PI,0.014,0.0,0.0,0.006,0.0,0.0,0.004,0.0,0.0,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
intMCs_pS6_PI,0.25,0.136,0.04,0.154,0.058,0.007,0.058,0.008,0.0,0.009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mDCs_pS6_PI,0.285,0.148,0.038,0.176,0.054,0.004,0.058,0.004,0.0,0.003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ncMCs_pS6_PI,0.265,0.165,0.091,0.222,0.118,0.047,0.16,0.062,0.013,0.066,0.008,0.0,0.007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pDCs_pS6_PI,0.236,0.123,0.045,0.209,0.088,0.025,0.135,0.028,0.003,0.042,0.002,0.0,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MDSCs_pSTAT1_PI,0.238,0.166,0.06,0.213,0.112,0.024,0.159,0.046,0.004,0.071,0.005,0.0,0.005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cMCs_pSTAT1_PI,0.239,0.153,0.018,0.214,0.091,0.004,0.143,0.026,0.001,0.041,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
intMCs_pSTAT1_PI,0.173,0.113,0.044,0.169,0.111,0.032,0.162,0.076,0.011,0.13,0.018,0.0,0.046,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
