,{'alpha': np.float64(1.0)},{'alpha': np.float64(1.6681005372000588)},{'alpha': np.float64(2.7825594022071245)},{'alpha': np.float64(4.641588833612778)},{'alpha': np.float64(7.742636826811269)},{'alpha': np.float64(12.91549665014884)},{'alpha': np.float64(21.544346900318832)},{'alpha': np.float64(35.93813663804626)},{'alpha': np.float64(59.94842503189409)},{'alpha': np.float64(100.0)}
CD4negCD8negTcells_pSTAT3_IL246,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CD56hiCD16negNK_pSTAT3_IL246,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CD8Tcells_Th1_pSTAT3_IL246,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CD8Tcm_pSTAT3_IL246,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CD8Tcm_CCR2pos_pSTAT3_IL246,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CD8Tem_pSTAT3_IL246,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CD8Tem_CCR2pos_pSTAT3_IL246,0.045,0.027,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CD8Tnaive_pSTAT3_IL246,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Granulocytes_pSTAT3_IL246,0.122,0.081,0.044,0.018,0.002,0.0,0.0,0.0,0.0,0.0
MDSCs_pSTAT3_IL246,0.078,0.054,0.041,0.037,0.017,0.003,0.0,0.0,0.0,0.0
NKT_pSTAT3_IL246,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cMCs_pSTAT3_IL246,0.083,0.084,0.071,0.023,0.008,0.0,0.0,0.0,0.0,0.0
intMCs_pSTAT3_IL246,0.035,0.017,0.007,0.003,0.001,0.0,0.0,0.0,0.0,0.0
mDCs_pSTAT3_IL246,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ncMCs_pSTAT3_IL246,0.089,0.051,0.019,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pDCs_pSTAT3_IL246,0.296,0.189,0.082,0.015,0.002,0.0,0.0,0.0,0.0,0.0
Bcells_pSTAT5_IL246,0.043,0.016,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CD4Tcm_pSTAT5_IL246,0.065,0.044,0.027,0.018,0.004,0.0,0.0,0.0,0.0,0.0
CD4Tcm_CCR2pos_pSTAT5_IL246,0.003,0.0,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CD4Teff_pSTAT5_IL246,0.005,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CD4Tem_pSTAT5_IL246,0.003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CD4Tem_CCR2pos_pSTAT5_IL246,0.003,0.001,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CD4Tnaive_pSTAT5_IL246,0.9,0.895,0.889,0.881,0.557,0.025,0.0,0.0,0.0,0.0
CD4Tregs_pSTAT5_IL246,0.272,0.248,0.21,0.096,0.004,0.0,0.0,0.0,0.0,0.0
CD56hiCD16negNK_pSTAT5_IL246,0.03,0.031,0.02,0.004,0.001,0.0,0.0,0.0,0.0,0.0
CD8Tcm_pSTAT5_IL246,0.288,0.303,0.284,0.107,0.003,0.0,0.0,0.0,0.0,0.0
CD8Tcm_CCR2pos_pSTAT5_IL246,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CD8Tnaive_pSTAT5_IL246,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Granulocytes_pSTAT5_IL246,0.017,0.01,0.009,0.009,0.002,0.0,0.0,0.0,0.0,0.0
Bcells_pSTAT6_IL246,0.071,0.051,0.02,0.005,0.002,0.0,0.0,0.0,0.0,0.0
CD4Tcm_pSTAT6_IL246,0.084,0.032,0.003,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CD4Teff_pSTAT6_IL246,0.163,0.146,0.079,0.021,0.001,0.0,0.0,0.0,0.0,0.0
CD4Tem_pSTAT6_IL246,0.013,0.012,0.006,0.002,0.0,0.0,0.0,0.0,0.0,0.0
CD4Tem_CCR2pos_pSTAT6_IL246,0.522,0.409,0.202,0.027,0.0,0.0,0.0,0.0,0.0,0.0
CD4negCD8negTcells_pSTAT6_IL246,0.482,0.407,0.267,0.102,0.012,0.0,0.0,0.0,0.0,0.0
CD56hiCD16negNK_pSTAT6_IL246,0.156,0.071,0.017,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CD8Tcells_Th1_pSTAT6_IL246,0.098,0.064,0.03,0.009,0.001,0.0,0.0,0.0,0.0,0.0
CD8Tcm_pSTAT6_IL246,0.183,0.217,0.198,0.094,0.02,0.007,0.0,0.0,0.0,0.0
CD8Tcm_CCR2pos_pSTAT6_IL246,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CD8Teff_pSTAT6_IL246,0.429,0.352,0.233,0.092,0.02,0.004,0.0,0.0,0.0,0.0
CD8Tem_pSTAT6_IL246,0.014,0.021,0.046,0.058,0.043,0.012,0.0,0.0,0.0,0.0
CD8Tem_CCR2pos_pSTAT6_IL246,0.115,0.126,0.092,0.033,0.003,0.002,0.0,0.0,0.0,0.0
MDSCs_pSTAT6_IL246,0.003,0.001,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NK_cells_CD11cpos_pSTAT6_IL246,0.094,0.061,0.033,0.013,0.003,0.0,0.0,0.0,0.0,0.0
NKT_pSTAT6_IL246,0.127,0.075,0.035,0.009,0.001,0.0,0.0,0.0,0.0,0.0
cMCs_pSTAT6_IL246,0.002,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
intMCs_pSTAT6_IL246,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mDCs_pSTAT6_IL246,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ncMCs_pSTAT6_IL246,0.274,0.164,0.095,0.035,0.001,0.0,0.0,0.0,0.0,0.0
pDCs_pSTAT6_IL246,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
