,{'alpha': np.float64(1.0)},{'alpha': np.float64(1.6681005372000586)},{'alpha': np.float64(2.7825594022071245)},{'alpha': np.float64(4.641588833612778)},{'alpha': np.float64(7.742636826811269)},{'alpha': np.float64(12.91549665014884)},{'alpha': np.float64(21.544346900318832)},{'alpha': np.float64(35.93813663804626)},{'alpha': np.float64(59.94842503189409)},{'alpha': np.float64(100.0)}
CD8Tcm_CCR2pos_pSTAT5_IL246,0.002,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CD8Tnaive_pSTAT5_IL246,0.003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Granulocytes_pSTAT5_IL246,0.064,0.063,0.038,0.013,0.003,0.0,0.0,0.0,0.0,0.0
Bcells_pSTAT6_IL246,0.052,0.038,0.022,0.009,0.001,0.0,0.0,0.0,0.0,0.0
CD4Tcm_pSTAT6_IL246,0.028,0.008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CD4Teff_pSTAT6_IL246,0.092,0.052,0.021,0.001,0.0,0.0,0.0,0.0,0.0,0.0
CD4Tem_pSTAT6_IL246,0.112,0.062,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CD4Tem_CCR2pos_pSTAT6_IL246,0.245,0.178,0.067,0.005,0.0,0.0,0.0,0.0,0.0,0.0
CD4negCD8negTcells_pSTAT6_IL246,0.435,0.409,0.325,0.177,0.032,0.002,0.0,0.0,0.0,0.0
CD56hiCD16negNK_pSTAT6_IL246,0.078,0.05,0.025,0.006,0.0,0.0,0.0,0.0,0.0,0.0
CD8Tcells_Th1_pSTAT6_IL246,0.064,0.049,0.017,0.004,0.002,0.0,0.0,0.0,0.0,0.0
CD8Tcm_pSTAT6_IL246,0.103,0.102,0.058,0.025,0.004,0.0,0.0,0.0,0.0,0.0
CD8Tcm_CCR2pos_pSTAT6_IL246,0.018,0.023,0.017,0.001,0.0,0.0,0.0,0.0,0.0,0.0
CD8Teff_pSTAT6_IL246,0.153,0.137,0.093,0.035,0.014,0.004,0.0,0.0,0.0,0.0
CD8Tem_pSTAT6_IL246,0.162,0.127,0.085,0.048,0.038,0.011,0.0,0.0,0.0,0.0
CD8Tem_CCR2pos_pSTAT6_IL246,0.15,0.127,0.093,0.046,0.014,0.003,0.0,0.0,0.0,0.0
CD8Tnaive_pSTAT6_IL246,0.096,0.047,0.012,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MDSCs_pSTAT6_IL246,0.004,0.005,0.003,0.002,0.0,0.0,0.0,0.0,0.0,0.0
NK_cells_CD11cpos_pSTAT6_IL246,0.091,0.062,0.031,0.008,0.0,0.0,0.0,0.0,0.0,0.0
NKT_pSTAT6_IL246,0.256,0.183,0.081,0.019,0.001,0.0,0.0,0.0,0.0,0.0
cMCs_pSTAT6_IL246,0.007,0.004,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0
intMCs_pSTAT6_IL246,0.004,0.002,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mDCs_pSTAT6_IL246,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ncMCs_pSTAT6_IL246,0.289,0.174,0.087,0.02,0.001,0.0,0.0,0.0,0.0,0.0
pDCs_pSTAT6_IL246,0.002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
