,Fold selected features,Fold nb of features
Fold 10,"['CD69posCD56loCD16negNK_MAPKAPK2_unstim', 'Granulocytes_CREB_GMCSF', 'CD69negCD56loCD16negNK_STAT1_IFNa', 'Bcells', 'Granulocytes', 'Angiopoietin.2', 'Siglec.6', 'Activin.A', 'IL.1.R4']",9
Fold 11,"['Granulocytes_S6_unstim', 'CD69posCD56loCD16negNK_MAPKAPK2_unstim', 'CD62LposCD4Tnaive_STAT5_unstim', 'Granulocytes_ERK_GMCSF', 'ncMCs_MAPKAPK2_GMCSF', 'Granulocytes_STAT1_IFNa', 'NK_STAT1_IFNa', 'CD56hiCD16negNK_STAT1_IFNa', 'CD69negCD56loCD16negNK_STAT1_IFNa', 'DCs_STAT6_IL246', 'CD56hiCD16negNK_MAPKAPK2_IL246', 'Bcells', 'NKT', 'Granulocytes', 'Angiopoietin.2', 'Siglec.6', 'Activin.A', 'uPA', 'IL.1.R4', 'SLPI', 'PLXB2']",21
Fold 12,"['Granulocytes_STAT1_IFNa', 'NK_STAT1_IFNa', 'Granulocytes', 'Angiopoietin.2', 'Cystatin.C', 'Siglec.6', 'Activin.A', 'sTie.2', 'discoidin.domain.receptor.1', 'IL.1.R4', 'MIC.1', 'SLPI', 'MMP.12', 'GRN', 'PLXB2']",15
Fold 13,"['Granulocytes_STAT1_IFNa', 'Bcells', 'NKT', 'Granulocytes', 'Angiopoietin.2', 'Siglec.6', 'discoidin.domain.receptor.1', 'IL.1.R4', 'SLPI', 'MMP.12', 'Angiogenin', 'PLXB2']",12
Fold 14,"['Granulocytes_STAT1_IFNa', 'Granulocytes', 'Angiopoietin.2', 'Siglec.6', 'Activin.A', 'IL.1.R4', 'SLPI', 'MMP.12', 'PLXB2']",9
Fold 15,"['CD69posCD56loCD16negNK_MAPKAPK2_unstim', 'Granulocytes_CREB_GMCSF', 'Granulocytes_STAT1_IFNa', 'CD69negCD56loCD16negNK_STAT1_IFNa', 'CD56hiCD16negNK_MAPKAPK2_IL246', 'Bcells', 'Granulocytes', 'Angiopoietin.2', 'Siglec.6', 'Activin.A', 'uPA', 'IL.1.R4', 'SLPI', 'MMP.12', 'SLIK5', 'OX2G']",16
Fold 16,"['TCRgdposT_STAT6_unstim', 'Granulocytes_STAT1_IFNa', 'CD69negCD56loCD16negNK_STAT1_IFNa', 'Angiopoietin.2', 'Siglec.6', 'Activin.A', 'IL.1.R4', 'MMP.12', 'PLXB2']",9
Fold 17,"['Granulocytes_CREB_GMCSF', 'CD69negCD56loCD16negNK_STAT1_IFNa', 'Bcells', 'Granulocytes', 'Angiopoietin.2', 'Siglec.6', 'SPINT2', 'IL.1.R4', 'SLPI', 'MMP.12', 'PLXB2']",11
Fold 18,"['CD69negCD56loCD16negNK_STAT1_IFNa', 'Granulocytes', 'Angiopoietin.2', 'Cystatin.C', 'Siglec.6', 'Activin.A', 'SPINT2', 'IL.1.R4', 'SLPI', 'MMP.12', 'SLIK5', 'VEGF121', 'RELT', 'PLXB2']",14
Fold 19,"['TCRgdposT_NFkB_unstim', 'Granulocytes_STAT1_IFNa', 'Bcells', 'NKT', 'Granulocytes', 'Angiopoietin.2', 'Cystatin.C', 'Siglec.6', 'Activin.A', 'PAI.1', 'MIP.1a', 'sTie.2', 'discoidin.domain.receptor.1', 'sRAGE', 'uPA', 'IL.1.R4', 'MIC.1', 'SLPI', 'MMP.12', 'Angiogenin', 'GRN', 'PLXB2']",22
Fold 20,"['Granulocytes_CREB_GMCSF', 'Granulocytes_STAT1_IFNa', 'CD69negCD56loCD16negNK_STAT1_IFNa', 'Bcells', 'mDCs', 'Granulocytes', 'Angiopoietin.2', 'Siglec.6', 'Activin.A', 'PAI.1', 'bFGF', 'a2.HS.Glycoprotein', 'IL.1.R4', 'sICAM.1', 'SLPI', 'MMP.12', 'SLIK5', 'VEGF121', 'Angiogenin', 'GDF2', 'IL.23.R', 'BID', 'Galectin.7', 'PLXB2']",24
Fold 21,"['Bcells_S6_unstim', 'CD69posCD56loCD16negNK_MAPKAPK2_unstim', 'Bcells_STAT1_IFNa', 'NK_STAT1_IFNa', 'CD69negCD56loCD16negNK_STAT1_IFNa', 'CD69posCD56loCD16negNK_STAT1_IFNa', 'NKT_STAT1_IFNa', 'CD56hiCD16negNK_CREB_IL246', 'CD56hiCD16negNK_MAPKAPK2_IL246', 'CD56hiCD16negNK_NFkB_IL246', 'CD8Tnaive_STAT3_IL246', 'DCs_CREB_LPS', 'mDCs_S6_LPS', 'Bcells', 'CCR5posCCR2posCD4Tem', 'CD69posCD4Tmem', 'NKT', 'Granulocytes', 'Angiopoietin.2', 'Siglec.6', 'IL.1.R4', 'SLPI', 'MMP.12', 'SLIK5']",24
Fold 22,"['Granulocytes_CREB_GMCSF', 'mDCs', 'NKT', 'Granulocytes', 'NEGR1', 'Angiopoietin.2', 'Siglec.6', 'Activin.A', 'SPINT2', 'PAI.1', 'MIP.1a', 'Antithrombin.III', 'HCK', 'Macrophage.scavenger.receptor', 'sTie.2', 'IP.10', 'uPA', 'IL.1.R4', 'SLPI', 'MMP.12', 'TrkB', 'GDF2', 'HCG', 'GRN', 'BID', 'S100A12', 'PLXB2']",27
Fold 23,"['Granulocytes_CREB_GMCSF', 'Granulocytes_STAT1_IFNa', 'NK_STAT1_IFNa', 'DCs_STAT6_IL246', 'mDCs', 'Granulocytes', 'NEGR1', 'ISLR2', 'Endostatin', 'SCF.sR', 'Angiopoietin.2', 'HGF', 'Siglec.6', 'Activin.A', 'MIP.1a', 'Cathepsin.A', 'TSP2', 'a1.Antitrypsin', 'discoidin.domain.receptor.1', 'IL.1.R4', 'sICAM.1', 'SLPI', 'MMP.12', 'SLIK5', 'VEGF121', 'Angiogenin', 'GDF2', 'MCP.3', 'GRN', 'HRG', 'IL.23.R', 'S100A12', 'PLXB2']",33
Fold 24,"['Granulocytes_STAT1_IFNa', 'Granulocytes', 'Angiopoietin.2', 'Siglec.6', 'SLPI', 'PLXB2']",6
Fold 25,"['Bcells_STAT1_IFNa', 'CD56hiCD16negNK_MAPKAPK2_IL246', 'Bcells', 'CCR5posCCR2posCD4Tem', 'CD69posCD4Tmem', 'NKT', 'Granulocytes', 'DSC2', 'PRL', 'Angiopoietin.2', 'Siglec.6', 'Activin.A', 'CYTF', 'IL.1.R4', 'SLPI', 'MMP.12', 'SLIK5', 'HCG', 'OX2G', 'PLXB2']",20
Fold 26,"['Granulocytes_S6_unstim', 'Granulocytes_CREB_GMCSF', 'Granulocytes_STAT1_IFNa', 'NK_STAT1_IFNa', 'CD69posCD56loCD16negNK_STAT1_IFNa', 'Bcells', 'NKT', 'Granulocytes', 'Angiopoietin.2', 'Siglec.6', 'Activin.A', 'PAI.1', 'Antithrombin.III', 'IL.1.R4', 'SLPI', 'SLIK5', 'VEGF121', 'GDF2', 'PLXB2']",19
Fold 27,"['NEGR1', 'Angiopoietin.2', 'Siglec.6', 'Activin.A', 'PAI.1', 'Cathepsin.A', 'IL.18.Ra', 'uPA', 'IL.1.R4', 'NUDC3', 'SLPI', 'MMP.12', 'Gelsolin', 'Angiogenin', 'GDF2', 'HCG', 'GPNMB', 'IL.23.R', 'PLXB2']",19
Fold 28,"['Granulocytes_CREB_GMCSF', 'Granulocytes_STAT1_IFNa', 'CD69negCD56loCD16negNK_STAT1_IFNa', 'DCs_STAT6_IL246', 'NKT', 'Granulocytes', 'NEGR1', 'FGF.10', 'MMP.9', 'Angiopoietin.2', 'Cystatin.C', 'Siglec.6', 'Activin.A', 'SPINT2', 'PAI.1', 'Growth.hormone.receptor', 'PTN', 'Cathepsin.A', 'Granulysin', 'ASAH2', 'Kallikrein.7', 'IL.18.Ra', 'sTie.2', 'DLC8', 'P.Selectin', 'IL.1.R4', 'sICAM.1', 'SLPI', 'MMP.12', 'Gelsolin', 'sL.Selectin', 'VEGF121', 'Angiogenin', 'GDF2', 'MCP.3', 'HCG', 'Notch.1', 'TCCR', 'BID', 'Galectin.7', 'PLXB2']",41
Fold 29,"['Granulocytes_STAT1_IFNa', 'DCs_STAT6_IL246', 'Bcells', 'CCR5posCCR2posCD4Tem', 'Granulocytes', 'Angiopoietin.2', 'Cystatin.C', 'Siglec.6', 'Activin.A', 'discoidin.domain.receptor.1', 'IL.1.R4', 'SLPI', 'Angiogenin', 'GRN', 'PLXB2']",15
Fold 30,"['Bcells', 'Granulocytes', 'Siglec.6', 'Activin.A', 'discoidin.domain.receptor.1', 'IL.1.R4', 'MMP.12', 'GRN']",8
Fold 31,"['Granulocytes_S6_unstim', 'CD8Tcm_NFkB_unstim', 'Granulocytes_STAT1_IFNa', 'NK_STAT1_IFNa', 'CD69negCD56loCD16negNK_STAT1_IFNa', 'Bcells', 'CCR5posCCR2posCD4Tem', 'Granulocytes', 'Angiopoietin.2', 'Siglec.6', 'Activin.A', 'discoidin.domain.receptor.1', 'IL.1.R4', 'SLPI', 'PLXB2']",15
Fold 32,"['Granulocytes_S6_unstim', 'CD69posCD56loCD16negNK_MAPKAPK2_unstim', 'Granulocytes_STAT1_IFNa', 'CD69posCD56loCD16negNK_STAT1_IFNa', 'Bcells', 'Granulocytes', 'Angiopoietin.2', 'Siglec.6', 'Activin.A', 'PAI.1', 'DLC8', 'IL.1.R4', 'SLPI', 'MMP.12', 'VEGF121', 'Angiogenin', 'PLXB2']",17
Fold 33,"['CD69negCD56loCD16negNK_STAT1_IFNa', 'Bcells', 'Granulocytes', 'Angiopoietin.2', 'Cystatin.C', 'Siglec.6', 'Activin.A', 'IL.27', 'MIP.1a', 'ASAH2', 'Antithrombin.III', 'HCK', 'LGMN', 'discoidin.domain.receptor.1', 'uPA', 'IL.1.R4', 'SLPI', 'MMP.12', 'SLIK5', 'VEGF121', 'Insulin', 'HCG', 'GRN', 'OX2G', 'RELT', 'BID', 'PLXB2']",27
Fold 34,"['NK_STAT1_IFNa', 'Granulocytes', 'Angiopoietin.2', 'Cystatin.C', 'Siglec.6', 'Activin.A', 'Antithrombin.III', 'FSTL3', 'sTie.2', 'discoidin.domain.receptor.1', 'uPA', 'IL.1.R4', 'MIC.1', 'MMP.12', 'Angiogenin', 'GDF2', 'GRN', 'PLXB2']",18
Fold 35,"['CD69negCD56loCD16negNK_STAT1_IFNa', 'Granulocytes', 'VEGF.D', 'H2B2E', 'Angiopoietin.2', 'Cystatin.C', 'Dtk', 'Siglec.6', 'Activin.A', 'Glucocorticoid.receptor', 'PAI.1', 'Galectin.3', 'Antithrombin.III', 'IR', 'Adiponectin', 'CHL1', 'sTie.2', 'discoidin.domain.receptor.1', 'uPA', 'IL.1.R4', 'PFD5', 'MIC.1', 'SLPI', 'MMP.12', 'Angiogenin', 'GRN', 'Rb', 'TCCR', 'BID', 'Somatostatin.28', 'ROR1', 'PLXB2']",32
Fold 36,"['DCs_STAT6_IFNa', 'CD56hiCD16negNK_MAPKAPK2_IL246', 'Bcells', 'Granulocytes', 'HEMK2', 'VEGF.D', 'Vitronectin', 'DSC2', 'PRL', 'Angiopoietin.2', 'Cystatin.C', 'HGF', 'Siglec.6', 'Activin.A', 'SPINT2', 'Glucocorticoid.receptor', 'contactin.1', 'a2.Antiplasmin', 'Antithrombin.III', 'CHL1', 'sTie.2', 'DLC8', 'discoidin.domain.receptor.1', 'uPA', 'IL.1.R4', 'PFD5', 'MIC.1', 'SLPI', 'MMP.12', 'SLIK5', 'VEGF121', 'Angiogenin', 'GDF2', 'Insulin', 'GRN', 'GPNMB', 'IL.23.R', 'BID', 'ROR1', 'PLXB2']",40
Fold 37,"['CD69posCD56loCD16negNK_MAPKAPK2_unstim', 'Granulocytes_STAT1_IFNa', 'NK_STAT1_IFNa', 'CD69posCD56loCD16negNK_STAT5_IL246', 'Bcells', 'Granulocytes', 'NEGR1', 'Angiopoietin.2', 'Siglec.6', 'Activin.A', 'sTie.2', 'discoidin.domain.receptor.1', 'IL.1.R4', 'SLPI', 'MMP.12', 'Angiogenin', 'GDF2', 'PLXB2']",18
Fold 38,"['NK_STAT1_IFNa', 'CD69negCD56loCD16negNK_STAT1_IFNa', 'Bcells', 'NKT', 'Granulocytes', 'Angiopoietin.2', 'Siglec.6', 'Activin.A', 'SPINT2', 'sTie.2', 'uPA', 'IL.1.R4', 'SLPI', 'MMP.12', 'SLIK5', 'MCP.3', 'GPNMB', 'BID', 'PLXB2']",19
Fold 39,"['Granulocytes_STAT1_IFNa', 'Bcells_STAT1_IFNa', 'NK_STAT1_IFNa', 'CD56hiCD16negNK_STAT1_IFNa', 'CD69negCD56loCD16negNK_STAT1_IFNa', 'CD56hiCD16negNK_NFkB_IL246', 'Bcells', 'ncMCs', 'CCR5posCCR2posCD4Tem', 'CD69posCD4Tmem', 'Granulocytes', 'Angiopoietin.2', 'Siglec.6', 'Activin.A', 'SPINT2', 'HCK', 'uPA', 'IL.1.R4', 'SLPI', 'MMP.12', 'SLIK5', 'HCG', 'PLXB2']",23
Fold 40,"['Granulocytes_S6_unstim', 'Granulocytes', 'DSC2', 'Angiopoietin.2', 'Siglec.6', 'Activin.A', 'SPINT2', 'Growth.hormone.receptor', 'MIP.1a', 'HPLN1', 'ASAH2', 'Antithrombin.III', 'Kallikrein.7', 'sTie.2', 'discoidin.domain.receptor.1', 'uPA', 'IL.1.R4', 'SLPI', 'MMP.12', 'SLIK5', 'Insulin', 'HCG', 'TF', 'GRN', 'HRG', 'RELT', 'BID', 'PLXB2']",28
Fold 41,"['Bcells', 'Granulocytes', 'Siglec.6', 'IL.1.R4', 'MMP.12']",5
Fold 42,"['CD69posCD56loCD16negNK_MAPKAPK2_unstim', 'Granulocytes_CREB_GMCSF', 'Granulocytes_STAT1_IFNa', 'CD69negCD56loCD16negNK_STAT1_IFNa', 'CD56hiCD16negNK_MAPKAPK2_IL246', 'Granulocytes_IkB_LPS', 'mDCs_S6_LPS', 'Bcells', 'NKT', 'Granulocytes', 'PRL', 'Angiopoietin.2', 'Thyroxine.Binding.Globulin', 'Siglec.6', 'Activin.A', 'Growth.hormone.receptor', 'Trypsin', 'a2.HS.Glycoprotein', 'LGMN', 'sTie.2', 'DLC8', 'uPA', 'IL.1.R4', 'SLPI', 'MMP.12', 'SLIK5', 'Gelsolin', 'sL.Selectin', 'VEGF121', 'Angiogenin', 'GDF2', 'MCP.3', 'HCG', 'Notch.1', 'OX2G', 'RELT', 'ROBO2', 'BID', 'S100A12', 'PLXB2']",40
Fold 43,"['Granulocytes_STAT1_IFNa', 'DCs_STAT6_IFNa', 'CD69negCD56loCD16negNK_STAT1_IFNa', 'Bcells', 'CCR5posCCR2posCD4Tem', 'Granulocytes', 'NEGR1', 'PRL', 'Angiopoietin.2', 'Siglec.6', 'Activin.A', 'SPINT2', 'PAI.1', 'Growth.hormone.receptor', 'MIP.1a', 'Antithrombin.III', 'sTie.2', 'uPA', 'IL.1.R4', 'SLPI', 'MMP.12', 'SLIK5', 'VEGF121', 'Angiogenin', 'GDF2', 'MCP.3', 'HCG', 'GPNMB', 'Notch.1', 'ALCAM', 'BID', 'ROR1', 'PLXB2']",33
Fold 44,"['Bcells', 'Granulocytes', 'NEGR1', 'Siglec.6', 'Activin.A', 'IL.1.R4', 'SLPI', 'MMP.12']",8
Fold 45,"['NK_STAT1_IFNa', 'Granulocytes', 'Angiopoietin.2', 'Cystatin.C', 'Siglec.6', 'SPINT2', 'MIP.1a', 'sTie.2', 'discoidin.domain.receptor.1', 'IL.1.R4', 'MIC.1', 'SLPI', 'MMP.12', 'GRN', 'PLXB2']",15
Fold 46,"['NK_STAT1_IFNa', 'Bcells', 'Granulocytes', 'NEGR1', 'Angiopoietin.2', 'Siglec.6', 'SPINT2', 'IL.1.R4', 'SLPI', 'MMP.12']",10
Fold 47,"['Granulocytes_STAT1_IFNa', 'Granulocytes', 'NEGR1', 'Angiopoietin.2', 'Cystatin.C', 'Siglec.6', 'Activin.A', 'PAI.1', 'Antithrombin.III', 'HCK', 'uPA', 'IL.1.R4', 'SLPI', 'MMP.12', 'VEGF121', 'HCG', 'PLXB2']",17
Fold 48,"['Granulocytes_S6_unstim', 'Granulocytes_CREB_GMCSF', 'Granulocytes_STAT1_IFNa', 'NK_STAT1_IFNa', 'CD69negCD56loCD16negNK_STAT1_IFNa', 'Bcells', 'Granulocytes', 'Angiopoietin.2', 'Siglec.6', 'IL.1.R4', 'SLPI']",11
Fold 49,"['Granulocytes_STAT1_IFNa', 'DCs_STAT6_IFNa', 'CD69negCD56loCD16negNK_STAT1_IFNa', 'CD56hiCD16negNK_MAPKAPK2_IL246', 'Bcells', 'Granulocytes', 'Angiopoietin.2', 'Cystatin.C', 'Siglec.6', 'sTie.2', 'IL.1.R4', 'MMP.12', 'GRN', 'PLXB2']",14
Fold 50,"['Granulocytes_STAT1_IFNa', 'CD69negCD56loCD16negNK_STAT1_IFNa', 'NKT', 'Granulocytes', 'Angiopoietin.2', 'Cystatin.C', 'Siglec.6', 'Activin.A', 'IL.1.R4', 'SLPI', 'MMP.12', 'SLIK5', 'MCP.3', 'HCG', 'BID', 'PLXB2']",16
Fold 51,"['Granulocytes_S6_unstim', 'Bcells_S6_unstim', 'CCR2posintMCs_ERK_GMCSF', 'Granulocytes_STAT1_IFNa', 'Bcells_STAT1_IFNa', 'NK_STAT1_IFNa', 'CD69negCD56loCD16negNK_STAT1_IFNa', 'CCR5posCCR2posCD4Tem_STAT6_IFNa', 'CD56hiCD16negNK_NFkB_IL246', 'Granulocytes_S6_LPS', 'DCs_CREB_LPS', 'Bcells', 'CCR5posCCR2posCD4Tem', 'NKT', 'Granulocytes', 'Angiopoietin.2', 'Siglec.6', 'Activin.A', 'SPINT2', 'Antithrombin.III', 'sTie.2', 'IL.1.R4', 'SLPI', 'MMP.12', 'SLIK5', 'MCP.3', 'HCG', 'GPNMB', 'BID', 'PLXB2']",30
Fold 52,"['Granulocytes', 'HEMK2', 'Angiopoietin.2', 'Cystatin.C', 'Siglec.6', 'Activin.A', 'a2.Antiplasmin', 'LY9', 'discoidin.domain.receptor.1', 'uPA', 'IL.1.R4', 'MIC.1', 'SLPI', 'MMP.12', 'SLIK5', 'GRN', 'gpIIbIIIa', 'PLXB2']",18
Fold 53,"['CD69negCD56loCD16negNK_STAT1_IFNa', 'CD69posCD56loCD16negNK_STAT5_IL246', 'Granulocytes', 'Endostatin', 'Angiopoietin.2', 'Siglec.6', 'Activin.A', 'discoidin.domain.receptor.1', 'uPA', 'IL.1.R4', 'MMP.12', 'HCG', 'PLXB2']",13
Fold 54,"['CD69posCD56loCD16negNK_MAPKAPK2_unstim', 'Granulocytes_CREB_GMCSF', 'Granulocytes_STAT1_IFNa', 'DCs_STAT6_IL246', 'Granulocytes', 'NEGR1', 'Angiopoietin.2', 'Siglec.6', 'Activin.A', 'IL.1.R4', 'SLPI', 'MMP.12', 'GPNMB']",13
Fold 55,"['Granulocytes_STAT1_IFNa', 'CD69negCD56loCD16negNK_STAT1_IFNa', 'CCR5posCCR2posCD4Tem', 'Granulocytes', 'NEGR1', 'PRL', 'Angiopoietin.2', 'HGF', 'Siglec.6', 'Activin.A', 'Cadherin.5', 'SPINT2', 'Glucocorticoid.receptor', 'PAI.1', 'Growth.hormone.receptor', 'MIP.1a', 'Trypsin', 'Galectin.3', 'ASAH2', 'BGN', 'GFRa.1', 'Antithrombin.III', 'BLC', 'CHL1', 'HGFA', 'Macrophage.scavenger.receptor', 'sTie.2', 'IL.12.RB2', 'DLC8', 'discoidin.domain.receptor.1', 'IL.7', 'IP.10', 'IL.1.R4', 'SLPI', 'MMP.12', 'SLIK5', 'VEGF121', 'Angiogenin', 'GDF2', 'MCP.3', 'HCG', 'GRN', 'GPNMB', 'Notch.1', 'OX2G', 'ROBO2', 'PCSK9', 'MP2K4', 'calgranulin.B', 'PSMA', 'S100A12', 'gpIIbIIIa', 'Trefoil.factor.2', 'Galectin.7', 'PLXB2']",55
Fold 56,"['NEGR1', 'Angiopoietin.2', 'Siglec.6', 'Activin.A', 'IL.1.R4', 'SLPI', 'MMP.12', 'VEGF121', 'PLXB2']",9
Fold 57,"['Bcells', 'Granulocytes', 'PRL', 'Angiopoietin.2', 'Cystatin.C', 'Siglec.6', 'Activin.A', 'LY9', 'CHL1', 'sTie.2', 'discoidin.domain.receptor.1', 'IL.1.R4', 'MIC.1', 'SLPI', 'MMP.12', 'Angiogenin', 'GRN', 'PLXB2']",18
Fold 58,"['NK_STAT1_IFNa', 'Bcells', 'Granulocytes', 'Angiopoietin.2', 'Siglec.6', 'SPINT2', 'Antithrombin.III', 'sTie.2', 'IL.1.R4', 'SLPI', 'MMP.12', 'SLIK5', 'VEGF121', 'GDF2', 'HCG', 'GRN', 'PLXB2']",17
Fold 59,"['Granulocytes_CREB_GMCSF', 'Granulocytes_ERK_GMCSF', 'Granulocytes_STAT1_IFNa', 'DCs_STAT6_IFNa', 'NK_STAT1_IFNa', 'CD56hiCD16negNK_STAT1_IFNa', 'Bcells', 'mDCs', 'CD8Tef', 'Granulocytes', 'Angiopoietin.2', 'Siglec.6', 'discoidin.domain.receptor.1', 'uPA', 'IL.1.R4', 'MIC.1', 'SLPI', 'MMP.12', 'PLXB2']",19
Fold 60,"['CD69posCD56loCD16negNK_MAPKAPK2_unstim', 'CD69negCD56loCD16negNK_STAT1_IFNa', 'Granulocytes', 'Angiopoietin.2', 'Siglec.6', 'Activin.A', 'IL.1.R4', 'SLPI', 'MMP.12']",9
