,"{'alpha': np.float64(3.1622776601683795), 'l1_ratio': 0.5}","{'alpha': np.float64(3.1622776601683795), 'l1_ratio': 0.7}","{'alpha': np.float64(3.1622776601683795), 'l1_ratio': 0.9}","{'alpha': np.float64(4.641588833612778), 'l1_ratio': 0.5}","{'alpha': np.float64(4.641588833612778), 'l1_ratio': 0.7}","{'alpha': np.float64(4.641588833612778), 'l1_ratio': 0.9}","{'alpha': np.float64(6.812920690579611), 'l1_ratio': 0.5}","{'alpha': np.float64(6.812920690579611), 'l1_ratio': 0.7}","{'alpha': np.float64(6.812920690579611), 'l1_ratio': 0.9}","{'alpha': np.float64(10.0), 'l1_ratio': 0.5}","{'alpha': np.float64(10.0), 'l1_ratio': 0.7}","{'alpha': np.float64(10.0), 'l1_ratio': 0.9}","{'alpha': np.float64(14.67799267622069), 'l1_ratio': 0.5}","{'alpha': np.float64(14.67799267622069), 'l1_ratio': 0.7}","{'alpha': np.float64(14.67799267622069), 'l1_ratio': 0.9}","{'alpha': np.float64(21.544346900318832), 'l1_ratio': 0.5}","{'alpha': np.float64(21.544346900318832), 'l1_ratio': 0.7}","{'alpha': np.float64(21.544346900318832), 'l1_ratio': 0.9}","{'alpha': np.float64(31.622776601683793), 'l1_ratio': 0.5}","{'alpha': np.float64(31.622776601683793), 'l1_ratio': 0.7}","{'alpha': np.float64(31.622776601683793), 'l1_ratio': 0.9}","{'alpha': np.float64(46.41588833612777), 'l1_ratio': 0.5}","{'alpha': np.float64(46.41588833612777), 'l1_ratio': 0.7}","{'alpha': np.float64(46.41588833612777), 'l1_ratio': 0.9}","{'alpha': np.float64(68.12920690579611), 'l1_ratio': 0.5}","{'alpha': np.float64(68.12920690579611), 'l1_ratio': 0.7}","{'alpha': np.float64(68.12920690579611), 'l1_ratio': 0.9}","{'alpha': np.float64(100.0), 'l1_ratio': 0.5}","{'alpha': np.float64(100.0), 'l1_ratio': 0.7}","{'alpha': np.float64(100.0), 'l1_ratio': 0.9}"
CD4Tcm_CCR2pos_pSTAT3_Unstim,0.118,0.02,0.002,0.055,0.009,0.0,0.027,0.003,0.0,0.015,0.0,0.0,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CD4Tcm_CCR2pos_pSTAT5_Unstim,0.646,0.316,0.052,0.411,0.18,0.012,0.219,0.069,0.0,0.078,0.003,0.0,0.003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CD4Teff_pNFkB_Unstim,0.578,0.419,0.207,0.545,0.361,0.145,0.465,0.262,0.085,0.343,0.127,0.032,0.153,0.026,0.001,0.022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CD4Teff_pS6_Unstim,0.18,0.049,0.004,0.132,0.024,0.001,0.077,0.008,0.0,0.028,0.001,0.0,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CD4Teff_pSTAT3_Unstim,0.195,0.035,0.0,0.08,0.001,0.0,0.003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CD4Teff_pSTAT5_Unstim,0.894,0.708,0.242,0.799,0.497,0.109,0.552,0.205,0.023,0.213,0.034,0.001,0.033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CD4Teff_pSTAT6_Unstim,0.525,0.362,0.189,0.498,0.322,0.155,0.434,0.259,0.109,0.344,0.156,0.058,0.196,0.056,0.005,0.048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CD4Tem_CD25_Unstim,0.337,0.179,0.061,0.348,0.192,0.068,0.342,0.179,0.054,0.288,0.11,0.028,0.135,0.021,0.003,0.017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CD4Tem_pNFkB_Unstim,0.166,0.045,0.011,0.153,0.035,0.006,0.14,0.035,0.006,0.116,0.027,0.001,0.05,0.007,0.0,0.007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CD4Tem_pS6_Unstim,0.013,0.003,0.0,0.009,0.0,0.0,0.002,0.0,0.0,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CD4Tem_pSTAT3_Unstim,0.144,0.04,0.006,0.098,0.023,0.001,0.071,0.014,0.0,0.054,0.002,0.0,0.035,0.0,0.0,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CD4Tem_pSTAT5_Unstim,0.508,0.228,0.024,0.319,0.099,0.003,0.149,0.02,0.0,0.038,0.0,0.0,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CD4Tem_CCR2pos_CD25_Unstim,0.42,0.235,0.096,0.378,0.195,0.079,0.309,0.152,0.047,0.217,0.071,0.018,0.082,0.013,0.002,0.012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CD4Tem_CCR2pos_pS6_Unstim,0.042,0.009,0.002,0.027,0.004,0.001,0.015,0.002,0.0,0.006,0.0,0.0,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CD4Tem_CCR2pos_pSTAT3_Unstim,0.213,0.027,0.001,0.099,0.009,0.0,0.032,0.001,0.0,0.009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CD4Tem_CCR2pos_pSTAT5_Unstim,0.81,0.466,0.142,0.588,0.267,0.065,0.303,0.12,0.01,0.133,0.017,0.0,0.016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CD4Tnaive_pS6_Unstim,0.002,0.0,0.0,0.001,0.0,0.0,0.001,0.0,0.0,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CD4Tnaive_pSTAT3_Unstim,0.609,0.382,0.226,0.4,0.241,0.081,0.24,0.075,0.001,0.073,0.001,0.0,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CD4Tnaive_pSTAT5_Unstim,1.0,1.0,0.998,1.0,0.997,0.957,0.992,0.879,0.624,0.825,0.428,0.169,0.362,0.073,0.002,0.048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CD4Tregs_CD25_Unstim,0.494,0.306,0.14,0.449,0.275,0.123,0.362,0.188,0.075,0.228,0.087,0.016,0.091,0.011,0.0,0.006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CD4Tregs_HLADR_Unstim,0.472,0.303,0.19,0.321,0.174,0.083,0.176,0.057,0.015,0.051,0.006,0.0,0.003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CD4Tregs_pS6_Unstim,0.013,0.0,0.0,0.004,0.0,0.0,0.001,0.0,0.0,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CD4Tregs_pSTAT3_Unstim,0.088,0.017,0.002,0.059,0.01,0.0,0.036,0.005,0.0,0.028,0.0,0.0,0.016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CD4Tregs_pSTAT5_Unstim,0.431,0.243,0.033,0.296,0.122,0.001,0.164,0.006,0.0,0.015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CD4negCD8negTcells_HLADR_Unstim,0.338,0.171,0.064,0.215,0.082,0.015,0.111,0.02,0.002,0.041,0.003,0.0,0.005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CD4negCD8negTcells_pNFkB_Unstim,0.397,0.27,0.124,0.374,0.247,0.096,0.355,0.186,0.066,0.279,0.098,0.019,0.13,0.012,0.001,0.008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CD4negCD8negTcells_pS6_Unstim,0.01,0.0,0.0,0.005,0.0,0.0,0.004,0.0,0.0,0.002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CD4negCD8negTcells_pSTAT3_Unstim,0.101,0.009,0.0,0.043,0.0,0.0,0.017,0.0,0.0,0.003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CD4negCD8negTcells_pSTAT5_Unstim,0.061,0.002,0.0,0.022,0.002,0.0,0.012,0.001,0.0,0.015,0.002,0.0,0.025,0.001,0.0,0.003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CD4negCD8negTcells_pSTAT6_Unstim,0.575,0.423,0.237,0.537,0.351,0.17,0.479,0.267,0.118,0.368,0.171,0.05,0.218,0.044,0.002,0.041,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CD56hiCD16negNK_HLADR_Unstim,0.78,0.671,0.515,0.705,0.551,0.375,0.577,0.363,0.177,0.392,0.132,0.027,0.123,0.012,0.001,0.006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CD56hiCD16negNK_pNFkB_Unstim,0.27,0.128,0.049,0.23,0.1,0.034,0.182,0.075,0.019,0.127,0.036,0.005,0.05,0.002,0.0,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CD56hiCD16negNK_pS6_Unstim,0.072,0.01,0.0,0.015,0.0,0.0,0.005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CD56hiCD16negNK_pSTAT3_Unstim,0.159,0.027,0.003,0.081,0.007,0.0,0.028,0.003,0.0,0.008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CD56hiCD16negNK_pSTAT5_Unstim,0.092,0.012,0.0,0.037,0.001,0.0,0.01,0.001,0.0,0.012,0.001,0.0,0.016,0.0,0.0,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CD56loCD16posNK_HLADR_Unstim,0.433,0.249,0.077,0.432,0.261,0.088,0.392,0.223,0.081,0.287,0.129,0.022,0.143,0.01,0.0,0.008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CD56loCD16posNK_pNFkB_Unstim,0.562,0.372,0.153,0.514,0.288,0.113,0.408,0.203,0.07,0.278,0.095,0.02,0.116,0.016,0.002,0.012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CD56loCD16posNK_pS6_Unstim,0.054,0.007,0.0,0.036,0.004,0.0,0.02,0.002,0.0,0.003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CD56loCD16posNK_pSTAT3_Unstim,0.157,0.046,0.003,0.103,0.015,0.002,0.045,0.004,0.0,0.016,0.0,0.0,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CD56loCD16posNK_pSTAT5_Unstim,0.493,0.466,0.36,0.493,0.464,0.334,0.493,0.453,0.307,0.491,0.415,0.153,0.463,0.11,0.0,0.108,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CD8Tcells_Th1_HLADR_Unstim,0.052,0.012,0.002,0.042,0.007,0.0,0.045,0.007,0.0,0.038,0.006,0.0,0.014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CD8Tcells_Th1_pNFkB_Unstim,0.287,0.138,0.035,0.236,0.108,0.022,0.21,0.084,0.022,0.173,0.06,0.013,0.081,0.008,0.002,0.009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CD8Tcells_Th1_pS6_Unstim,0.513,0.268,0.096,0.414,0.192,0.058,0.274,0.091,0.022,0.136,0.016,0.002,0.023,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CD8Tcells_Th1_pSTAT3_Unstim,0.051,0.004,0.0,0.017,0.0,0.0,0.002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CD8Tcells_Th1_pSTAT5_Unstim,0.098,0.025,0.001,0.054,0.012,0.001,0.038,0.008,0.001,0.042,0.01,0.001,0.04,0.003,0.0,0.014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CD8Tcm_HLADR_Unstim,0.632,0.447,0.283,0.535,0.306,0.146,0.351,0.129,0.014,0.135,0.006,0.0,0.006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CD8Tcm_pNFkB_Unstim,0.779,0.564,0.271,0.743,0.538,0.255,0.69,0.472,0.193,0.593,0.323,0.104,0.362,0.078,0.007,0.068,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CD8Tcm_pS6_Unstim,0.024,0.002,0.0,0.016,0.001,0.0,0.009,0.001,0.0,0.004,0.0,0.0,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CD8Tcm_pSTAT3_Unstim,0.145,0.031,0.002,0.084,0.01,0.001,0.033,0.002,0.0,0.013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CD8Tcm_pSTAT5_Unstim,0.064,0.002,0.0,0.022,0.0,0.0,0.01,0.0,0.0,0.014,0.001,0.0,0.013,0.0,0.0,0.003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CD8Tcm_CCR2pos_pNFkB_Unstim,0.98,0.956,0.885,0.97,0.925,0.829,0.944,0.855,0.701,0.876,0.682,0.399,0.682,0.28,0.041,0.226,0.007,0.0,0.002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CD8Tcm_CCR2pos_pS6_Unstim,0.073,0.02,0.003,0.039,0.007,0.0,0.02,0.003,0.0,0.006,0.0,0.0,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CD8Tcm_CCR2pos_pSTAT3_Unstim,0.174,0.08,0.019,0.13,0.038,0.005,0.071,0.008,0.002,0.028,0.004,0.0,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CD8Tcm_CCR2pos_pSTAT5_Unstim,0.155,0.018,0.002,0.081,0.006,0.0,0.023,0.0,0.0,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CD8Teff_HLADR_Unstim,0.361,0.218,0.073,0.316,0.16,0.044,0.246,0.095,0.015,0.134,0.024,0.001,0.032,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CD8Teff_pNFkB_Unstim,0.274,0.132,0.049,0.238,0.129,0.039,0.225,0.105,0.029,0.188,0.066,0.014,0.09,0.011,0.0,0.011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CD8Teff_pS6_Unstim,0.025,0.001,0.0,0.016,0.0,0.0,0.01,0.001,0.0,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CD8Teff_pSTAT3_Unstim,0.464,0.302,0.096,0.436,0.21,0.078,0.358,0.166,0.059,0.245,0.165,0.039,0.233,0.105,0.001,0.175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CD8Teff_pSTAT5_Unstim,0.438,0.333,0.219,0.405,0.295,0.165,0.378,0.251,0.113,0.353,0.193,0.066,0.258,0.1,0.01,0.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CD8Tem_HLADR_Unstim,0.173,0.065,0.015,0.085,0.021,0.004,0.06,0.018,0.001,0.043,0.01,0.0,0.016,0.001,0.0,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CD8Tem_pNFkB_Unstim,0.099,0.026,0.003,0.073,0.022,0.0,0.088,0.025,0.002,0.095,0.025,0.001,0.053,0.003,0.0,0.006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CD8Tem_pS6_Unstim,0.02,0.001,0.0,0.014,0.0,0.0,0.008,0.0,0.0,0.002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CD8Tem_pSTAT3_Unstim,0.156,0.041,0.002,0.099,0.013,0.002,0.041,0.004,0.0,0.015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CD8Tem_pSTAT5_Unstim,0.416,0.173,0.021,0.398,0.147,0.018,0.388,0.138,0.025,0.36,0.147,0.023,0.257,0.1,0.0,0.158,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CD8Tem_CCR2pos_pNFkB_Unstim,0.239,0.109,0.02,0.176,0.072,0.013,0.136,0.041,0.002,0.09,0.014,0.0,0.028,0.0,0.0,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CD8Tem_CCR2pos_pS6_Unstim,0.018,0.0,0.0,0.009,0.0,0.0,0.002,0.0,0.0,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CD8Tem_CCR2pos_pSTAT3_Unstim,0.172,0.073,0.007,0.123,0.022,0.003,0.062,0.007,0.002,0.02,0.003,0.0,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CD8Tem_CCR2pos_pSTAT5_Unstim,0.181,0.026,0.0,0.094,0.007,0.0,0.055,0.001,0.001,0.044,0.001,0.0,0.042,0.001,0.0,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CD8Tnaive_pS6_Unstim,0.036,0.007,0.0,0.03,0.002,0.001,0.016,0.001,0.0,0.005,0.001,0.0,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CD8Tnaive_pSTAT3_Unstim,0.089,0.0,0.0,0.011,0.0,0.0,0.002,0.0,0.0,0.002,0.0,0.0,0.001,0.0,0.0,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CD8Tnaive_pSTAT5_Unstim,0.835,0.491,0.168,0.616,0.319,0.084,0.355,0.143,0.017,0.15,0.03,0.0,0.031,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Granulocytes_IkB_Unstim,0.919,0.87,0.789,0.913,0.848,0.756,0.888,0.796,0.645,0.817,0.629,0.349,0.627,0.248,0.031,0.203,0.004,0.0,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Granulocytes_pNFkB_Unstim,0.342,0.175,0.056,0.263,0.116,0.023,0.187,0.062,0.008,0.1,0.019,0.001,0.027,0.001,0.0,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Granulocytes_pS6_Unstim,0.993,0.974,0.904,0.978,0.909,0.735,0.906,0.692,0.426,0.676,0.347,0.126,0.323,0.058,0.006,0.041,0.001,0.0,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
