,Fold selected features,Fold nb of features
Fold 10,"['unstim_DC_159Tb_MAPKAPK2', 'unstim_Th1mem_167Er_ERK', 'unstim_Th1naive_167Er_ERK', 'unstim_CD4Tnaive_Frequency', 'unstim_CD4Trm_Frequency', 'unstim_CD8Trm_Frequency', 'unstim_NK_Frequency', 'unstim_pDC_Frequency', 'unstim_Th2_Frequency', 'unstim_Tregmem_Frequency', 'PRO_PSMB4', 'PRO_CCL3']",12
Fold 11,"['unstim_Th1mem_167Er_ERK', 'unstim_Th1naive_167Er_ERK', 'unstim_Th1naive_168Er_pSTAT6', 'unstim_CD4Tnaive_Frequency', 'unstim_CD8Tem_Frequency', 'unstim_mDC_Frequency', 'unstim_NK_Frequency', 'LPS_Baso_155Gd_S6', 'LPS_Bcells_164Dy_IkB', 'LPS_CD56brightCD16negNK_166Er_NFkB', 'LPS_Granulocytes_155Gd_S6', 'LPS_Granulocytes_159Tb_MAPKAPK2', 'LPS_pDC_167Er_ERK', 'PRO_HSPH1', 'PRO_UPP1']",15
Fold 12,"['unstim_CD4Tnaive_150Nd_STAT5', 'unstim_Th1mem_167Er_ERK', 'unstim_Th2_150Nd_STAT5', 'unstim_gdT_Frequency', 'LPS_Bcells_164Dy_IkB', 'LPS_CD56brightCD16negNK_159Tb_MAPKAPK2', 'LPS_CD56brightCD16negNK_166Er_NFkB', 'LPS_DC_155Gd_S6', 'LPS_Granulocytes_155Gd_S6', 'LPS_Granulocytes_159Tb_MAPKAPK2', 'LPS_MDSC_159Tb_MAPKAPK2', 'LPS_pDC_151Eu_p38', 'LPS_Tregmem_159Tb_MAPKAPK2', 'PRO_UPP1', 'PRO_HERPUD2', 'PRO_IRF6']",16
Fold 13,"['unstim_DC_159Tb_MAPKAPK2', 'unstim_Th1mem_167Er_ERK', 'unstim_CD4Tnaive_Frequency', 'unstim_NK_Frequency', 'LPS_Baso_155Gd_S6', 'LPS_CD56brightCD16negNK_164Dy_IkB', 'LPS_Granulocytes_155Gd_S6', 'LPS_Granulocytes_159Tb_MAPKAPK2', 'IL246_CD8Tem_167Er_ERK', 'IL246_gdT_150Nd_STAT5', 'PRO_HERPUD2']",11
Fold 14,"['unstim_DC_159Tb_MAPKAPK2', 'unstim_CD4Tnaive_Frequency', 'unstim_NK_Frequency', 'LPS_CD56brightCD16negNK_164Dy_IkB', 'LPS_Granulocytes_155Gd_S6', 'LPS_pDC_151Eu_p38', 'LPS_Tregnaive_164Dy_IkB']",7
Fold 15,"['unstim_Th1naive_150Nd_STAT5', 'unstim_Th1naive_167Er_ERK', 'unstim_CD56dimCD16posNK_Frequency', 'unstim_gdT_Frequency', 'unstim_mDC_Frequency', 'unstim_NK_Frequency', 'LPS_Granulocytes_155Gd_S6', 'LPS_pDC_164Dy_IkB', 'LPS_pDC_167Er_ERK', 'IL246_DC_155Gd_S6', 'IL246_Granulocytes_154Sm_STAT3', 'PRO_HERPUD2', 'PRO_RAP2A']",13
Fold 16,"['unstim_Th1naive_164Dy_IkB', 'LPS_Granulocytes_159Tb_MAPKAPK2', 'IL246_CXCR4neutro_167Er_ERK', 'IL246_DC_150Nd_STAT5', 'IL246_DC_155Gd_S6']",5
Fold 17,"['unstim_Th1naive_150Nd_STAT5', 'unstim_Th1naive_167Er_ERK', 'unstim_CD4Trm_Frequency', 'unstim_CD56dimCD16posNK_Frequency', 'unstim_CD8Trm_Frequency', 'unstim_gdT_Frequency', 'unstim_NK_Frequency', 'LPS_Baso_155Gd_S6', 'LPS_Bcells_164Dy_IkB', 'LPS_CD56brightCD16negNK_159Tb_MAPKAPK2', 'LPS_CD56brightCD16negNK_164Dy_IkB', 'LPS_Granulocytes_155Gd_S6', 'LPS_Granulocytes_159Tb_MAPKAPK2', 'LPS_pDC_159Tb_MAPKAPK2', 'IL246_Granulocytes_154Sm_STAT3', 'IL246_Granulocytes_168Er_pSTAT6', 'IL246_Th1_151Eu_p38', 'IL246_Th1naive_164Dy_IkB', 'IL246_Tregnaive_154Sm_STAT3', 'PRO_UPP1', 'PRO_IL1B', 'PRO_IL2RB', 'PRO_HERPUD2']",23
Fold 18,"['unstim_Th1mem_167Er_ERK', 'unstim_Th1naive_167Er_ERK', 'unstim_CD4Tnaive_Frequency', 'IL246_CD8Tem_167Er_ERK', 'IL246_DC_150Nd_STAT5', 'PRO_TGFB2', 'PRO_HERPUD2']",7
Fold 19,"['LPS_Granulocytes_159Tb_MAPKAPK2', 'PRO_UPP1', 'PRO_IL1B', 'PRO_CLIC1']",4
Fold 20,"['LPS_Granulocytes_159Tb_MAPKAPK2', 'LPS_pDC_164Dy_IkB', 'PRO_OTC', 'PRO_WWOX', 'PRO_UPP1', 'PRO_TGFB2']",6
Fold 21,"['unstim_Th1mem_167Er_ERK', 'unstim_CD4Tnaive_Frequency', 'unstim_CD4Trm_Frequency', 'unstim_NK_Frequency', 'LPS_cMC_159Tb_MAPKAPK2', 'LPS_Granulocytes_159Tb_MAPKAPK2', 'LPS_pDC_164Dy_IkB', 'PRO_UPP1', 'PRO_TGFB2']",9
Fold 22,"['unstim_Th1mem_167Er_ERK', 'unstim_Th1naive_167Er_ERK', 'unstim_CD4Tnaive_Frequency', 'unstim_CD4Trm_Frequency', 'unstim_gdT_Frequency', 'LPS_Baso_155Gd_S6', 'LPS_Bcells_164Dy_IkB', 'LPS_cMC_159Tb_MAPKAPK2', 'LPS_DC_164Dy_IkB', 'LPS_Granulocytes_155Gd_S6', 'LPS_Granulocytes_159Tb_MAPKAPK2', 'LPS_MDSC_159Tb_MAPKAPK2', 'LPS_pDC_151Eu_p38', 'LPS_pDC_164Dy_IkB', 'LPS_pDC_167Er_ERK', 'LPS_Tregmem_159Tb_MAPKAPK2', 'IL246_DC_150Nd_STAT5', 'IL246_Granulocytes_154Sm_STAT3', 'IL246_Th1naive_164Dy_IkB', 'PRO_UPP1', 'PRO_HERPUD2']",21
Fold 23,"['unstim_Th1naive_167Er_ERK', 'unstim_CD4Tnaive_Frequency', 'unstim_CD4Trm_Frequency', 'unstim_gdT_Frequency', 'unstim_NK_Frequency', 'LPS_Baso_155Gd_S6', 'LPS_Granulocytes_159Tb_MAPKAPK2', 'LPS_pDC_164Dy_IkB', 'PRO_PSMB4']",9
Fold 24,"['LPS_Baso_155Gd_S6', 'LPS_DC_155Gd_S6', 'LPS_Granulocytes_159Tb_MAPKAPK2', 'LPS_pDC_164Dy_IkB', 'LPS_pDC_167Er_ERK', 'LPS_Tregmem_159Tb_MAPKAPK2', 'PRO_TGFB2', 'PRO_HERPUD2']",8
Fold 25,"['LPS_Bcells_164Dy_IkB', 'LPS_CD56brightCD16negNK_166Er_NFkB', 'LPS_Granulocytes_155Gd_S6', 'LPS_Granulocytes_159Tb_MAPKAPK2', 'LPS_MDSC_159Tb_MAPKAPK2', 'LPS_pDC_151Eu_p38', 'PRO_PSMB4', 'PRO_UPP1', 'PRO_CNTN3', 'PRO_AOC3', 'PRO_CCL3']",11
Fold 26,"['unstim_Th1mem_167Er_ERK', 'unstim_CD4Tnaive_Frequency', 'IL246_DC_155Gd_S6', 'PRO_WWOX', 'PRO_TGFB2', 'PRO_HPSE']",6
Fold 27,"['unstim_CD4Tnaive_150Nd_STAT5', 'unstim_CD4Trm_Frequency', 'PRO_UPP1']",3
Fold 28,"['LPS_Baso_155Gd_S6', 'LPS_Bcells_164Dy_IkB', 'LPS_CD56brightCD16negNK_159Tb_MAPKAPK2', 'LPS_CD56brightCD16negNK_164Dy_IkB', 'LPS_Granulocytes_155Gd_S6', 'LPS_Granulocytes_159Tb_MAPKAPK2', 'LPS_pDC_151Eu_p38', 'PRO_PSMB4', 'PRO_HERPUD2']",9
Fold 29,"['unstim_CD4Tnaive_150Nd_STAT5', 'unstim_gdT_159Tb_MAPKAPK2', 'unstim_Th1naive_167Er_ERK', 'unstim_CD4Tnaive_Frequency', 'unstim_gdT_Frequency', 'unstim_NK_Frequency', 'LPS_CD56brightCD16negNK_164Dy_IkB', 'LPS_Granulocytes_159Tb_MAPKAPK2', 'LPS_pDC_151Eu_p38', 'LPS_pDC_164Dy_IkB', 'PRO_HPSE']",11
Fold 30,"['unstim_Th1naive_167Er_ERK', 'unstim_CD4Trm_Frequency', 'LPS_Granulocytes_155Gd_S6', 'LPS_Granulocytes_159Tb_MAPKAPK2', 'LPS_pDC_164Dy_IkB', 'IL246_DC_150Nd_STAT5', 'IL246_Granulocytes_154Sm_STAT3', 'IL246_pDC_150Nd_STAT5', 'PRO_PSMB4', 'PRO_UPP1', 'PRO_IFNL3']",11
Fold 31,['LPS_Granulocytes_159Tb_MAPKAPK2'],1
Fold 32,"['LPS_Granulocytes_159Tb_MAPKAPK2', 'LPS_pDC_151Eu_p38']",2
Fold 33,"['LPS_Granulocytes_155Gd_S6', 'LPS_Granulocytes_159Tb_MAPKAPK2', 'LPS_pDC_164Dy_IkB', 'IL246_CD8Tem_167Er_ERK', 'IL246_CXCR4neutro_167Er_ERK', 'IL246_Granulocytes_154Sm_STAT3', 'IL246_NKT_150Nd_STAT5', 'IL246_Th1naive_164Dy_IkB', 'PRO_CNTN3', 'PRO_AOC3']",10
Fold 34,"['unstim_Th1mem_167Er_ERK', 'unstim_CD4Trm_Frequency', 'PRO_WWOX', 'PRO_PSMB4', 'PRO_AOC3']",5
Fold 35,"['LPS_Baso_151Eu_p38', 'LPS_Baso_155Gd_S6', 'LPS_CD56brightCD16negNK_164Dy_IkB', 'LPS_Granulocytes_159Tb_MAPKAPK2', 'LPS_pDC_151Eu_p38', 'LPS_pDC_164Dy_IkB']",6
Fold 36,"['unstim_DC_159Tb_MAPKAPK2', 'unstim_Th1naive_167Er_ERK', 'unstim_CD4Tnaive_Frequency', 'unstim_CD4Trm_Frequency', 'unstim_gdT_Frequency', 'unstim_mDC_Frequency', 'unstim_NK_Frequency', 'LPS_Baso_155Gd_S6', 'LPS_DC_164Dy_IkB', 'LPS_pDC_164Dy_IkB', 'IL246_DC_150Nd_STAT5', 'IL246_gdT_150Nd_STAT5', 'IL246_Th1naive_164Dy_IkB', 'IL246_Tregnaive_154Sm_STAT3']",14
Fold 37,"['unstim_CD4Tnaive_Frequency', 'unstim_CD4Trm_Frequency', 'unstim_gdT_Frequency', 'IL246_Granulocytes_154Sm_STAT3', 'IL246_mDC_167Er_ERK', 'IL246_Th1mem_167Er_ERK', 'PRO_UPP1', 'PRO_HERPUD2']",8
Fold 38,"['unstim_Th1naive_167Er_ERK', 'unstim_CD4Tnaive_Frequency', 'unstim_CD4Trm_Frequency']",3
Fold 39,"['unstim_Th1mem_167Er_ERK', 'unstim_Th1naive_167Er_ERK', 'unstim_NK_Frequency', 'LPS_Baso_155Gd_S6', 'LPS_Granulocytes_159Tb_MAPKAPK2', 'LPS_Granulocytes_167Er_ERK', 'LPS_pDC_164Dy_IkB', 'IL246_Granulocytes_154Sm_STAT3']",8
Fold 40,"['LPS_Baso_155Gd_S6', 'LPS_Granulocytes_159Tb_MAPKAPK2', 'LPS_pDC_164Dy_IkB', 'PRO_WWOX', 'PRO_TGFB2']",5
Fold 41,"['LPS_Bcells_164Dy_IkB', 'LPS_Granulocytes_159Tb_MAPKAPK2', 'LPS_MDSC_151Eu_p38', 'LPS_Treg_159Tb_MAPKAPK2', 'LPS_Tregmem_159Tb_MAPKAPK2', 'PRO_WWOX', 'PRO_UPP1', 'PRO_AOC3']",8
Fold 42,"['unstim_DC_159Tb_MAPKAPK2', 'unstim_Th1mem_167Er_ERK', 'unstim_Th1naive_167Er_ERK', 'unstim_CD4Trm_Frequency', 'unstim_gdT_Frequency', 'unstim_NK_Frequency', 'PRO_PSMB4', 'PRO_UPP1', 'PRO_IL1B']",9
Fold 43,"['unstim_Th1mem_167Er_ERK', 'unstim_CD4Trm_Frequency', 'LPS_Granulocytes_155Gd_S6', 'LPS_Granulocytes_159Tb_MAPKAPK2', 'PRO_WWOX', 'PRO_AOC3', 'PRO_CCL3']",7
Fold 44,"['LPS_Baso_155Gd_S6', 'LPS_Bcells_164Dy_IkB', 'LPS_Granulocytes_159Tb_MAPKAPK2', 'IL246_Tregmem_150Nd_STAT5', 'IL246_Tregnaive_154Sm_STAT3', 'PRO_PSMB4']",6
Fold 45,"['unstim_Th1mem_167Er_ERK', 'unstim_Th1naive_150Nd_STAT5', 'unstim_Th1naive_167Er_ERK', 'unstim_CD4Trm_Frequency', 'unstim_NK_Frequency', 'LPS_Baso_155Gd_S6', 'LPS_Granulocytes_155Gd_S6', 'LPS_Granulocytes_159Tb_MAPKAPK2', 'LPS_pDC_164Dy_IkB', 'LPS_pDC_167Er_ERK', 'IL246_Granulocytes_154Sm_STAT3', 'PRO_UPP1', 'PRO_CCL3', 'PRO_IL2RB']",14
Fold 46,"['unstim_Th1mem_167Er_ERK', 'unstim_Th1naive_150Nd_STAT5', 'unstim_Th1naive_167Er_ERK', 'unstim_Th1naive_168Er_pSTAT6', 'unstim_gdT_Frequency']",5
Fold 47,"['unstim_Th1mem_167Er_ERK', 'unstim_Th1naive_167Er_ERK', 'unstim_gdT_Frequency', 'LPS_Baso_155Gd_S6', 'LPS_Granulocytes_155Gd_S6', 'LPS_Granulocytes_159Tb_MAPKAPK2']",6
Fold 48,"['unstim_Th1naive_167Er_ERK', 'unstim_CD4Tnaive_Frequency', 'unstim_CD4Trm_Frequency', 'unstim_CD56dimCD16posNK_Frequency', 'unstim_gdT_Frequency', 'unstim_NK_Frequency', 'PRO_PSMB4', 'PRO_CNTN3']",8
Fold 49,"['unstim_Th1mem_167Er_ERK', 'unstim_Th1naive_150Nd_STAT5', 'unstim_Th1naive_168Er_pSTAT6', 'unstim_gdT_Frequency', 'LPS_CD56brightCD16negNK_149Sm_CREB', 'LPS_DC_164Dy_IkB', 'LPS_Granulocytes_159Tb_MAPKAPK2', 'LPS_MDSC_159Tb_MAPKAPK2', 'LPS_pDC_164Dy_IkB', 'PRO_CXADR', 'PRO_UPP1', 'PRO_CNTN3']",12
Fold 50,"['unstim_Th1naive_167Er_ERK', 'LPS_Baso_155Gd_S6', 'LPS_CD56brightCD16negNK_166Er_NFkB', 'LPS_DC_164Dy_IkB', 'LPS_Granulocytes_155Gd_S6', 'LPS_Granulocytes_159Tb_MAPKAPK2', 'LPS_pDC_164Dy_IkB', 'LPS_pDC_167Er_ERK', 'LPS_Tregmem_159Tb_MAPKAPK2', 'IL246_CD4Tcm_153Eu_STAT1', 'IL246_DC_150Nd_STAT5', 'IL246_DC_155Gd_S6', 'IL246_NK_168Er_pSTAT6', 'IL246_Th1naive_164Dy_IkB']",14
Fold 51,"['unstim_DC_159Tb_MAPKAPK2', 'unstim_CD4Trm_Frequency', 'unstim_gdT_Frequency', 'unstim_mDC_Frequency', 'unstim_NK_Frequency', 'LPS_Granulocytes_159Tb_MAPKAPK2', 'PRO_PSMB4', 'PRO_UPP1', 'PRO_CNTN3']",9
Fold 52,"['unstim_Th1naive_167Er_ERK', 'unstim_CD4Trm_Frequency', 'unstim_gdT_Frequency', 'LPS_Baso_155Gd_S6', 'LPS_DC_164Dy_IkB', 'LPS_Granulocytes_159Tb_MAPKAPK2', 'LPS_pDC_164Dy_IkB', 'PRO_UPP1', 'PRO_HPSE']",9
Fold 53,"['unstim_Th1naive_167Er_ERK', 'unstim_CD4Tnaive_Frequency', 'LPS_Baso_155Gd_S6', 'LPS_Granulocytes_159Tb_MAPKAPK2', 'IL246_DC_154Sm_STAT3']",5
Fold 54,"['LPS_Granulocytes_159Tb_MAPKAPK2', 'LPS_pDC_164Dy_IkB', 'PRO_WWOX', 'PRO_UPP1']",4
Fold 55,"['unstim_DC_159Tb_MAPKAPK2', 'unstim_CD4Tnaive_Frequency', 'unstim_CD4Trm_Frequency', 'LPS_Granulocytes_159Tb_MAPKAPK2', 'LPS_MDSC_159Tb_MAPKAPK2', 'LPS_pDC_164Dy_IkB']",6
Fold 56,"['unstim_Th1naive_167Er_ERK', 'unstim_CD4Trm_Frequency', 'unstim_CD8Tem_Frequency', 'unstim_CD8Tnaive_Frequency', 'unstim_mDC_Frequency', 'unstim_Tregmem_Frequency', 'LPS_Bcells_164Dy_IkB', 'LPS_Granulocytes_159Tb_MAPKAPK2', 'IL246_CD4Tcm_153Eu_STAT1', 'IL246_mDC_155Gd_S6', 'PRO_PSMB4', 'PRO_UPP1']",12
Fold 57,"['unstim_Th1naive_167Er_ERK', 'unstim_CD4Tnaive_Frequency', 'unstim_CD4Trm_Frequency', 'unstim_NK_Frequency', 'unstim_Tregmem_Frequency', 'IL246_DC_155Gd_S6']",6
Fold 58,"['LPS_Bcells_164Dy_IkB', 'LPS_Granulocytes_149Sm_CREB', 'LPS_Granulocytes_155Gd_S6', 'LPS_Granulocytes_159Tb_MAPKAPK2', 'LPS_pDC_164Dy_IkB', 'LPS_pDC_167Er_ERK', 'PRO_UPP1']",7
Fold 59,"['unstim_Th1naive_150Nd_STAT5', 'unstim_Th1naive_164Dy_IkB', 'unstim_CD56dimCD16posNK_Frequency', 'unstim_gdT_Frequency', 'LPS_Granulocytes_159Tb_MAPKAPK2', 'LPS_pDC_164Dy_IkB', 'PRO_UPP1', 'PRO_CNTN3']",8
Fold 60,"['unstim_gdT_Frequency', 'unstim_NK_Frequency']",2
Fold 61,"['LPS_Baso_155Gd_S6', 'LPS_CD56brightCD16negNK_164Dy_IkB', 'LPS_CD56brightCD16negNK_166Er_NFkB', 'LPS_Granulocytes_155Gd_S6', 'LPS_Granulocytes_159Tb_MAPKAPK2', 'PRO_HERPUD2']",6
Fold 62,"['unstim_Th1naive_167Er_ERK', 'unstim_CD4Trm_Frequency', 'unstim_NK_Frequency', 'LPS_Granulocytes_159Tb_MAPKAPK2', 'LPS_pDC_151Eu_p38']",5
Fold 63,"['unstim_CD4Trm_Frequency', 'IL246_Granulocytes_168Er_pSTAT6', 'IL246_mDC_166Er_NFkB', 'IL246_Th1naive_164Dy_IkB', 'PRO_UPP1', 'PRO_CCL3', 'PRO_IL2RB']",7
Fold 64,"['PRO_PSMB4', 'PRO_AOC3']",2
Fold 65,"['unstim_Th1mem_167Er_ERK', 'unstim_Th1naive_167Er_ERK', 'unstim_CD4Tnaive_Frequency', 'unstim_gdT_Frequency', 'unstim_NK_Frequency', 'IL246_CD56dimCD16posNK_168Er_pSTAT6', 'IL246_DC_150Nd_STAT5', 'IL246_mDC_167Er_ERK', 'PRO_UPP1', 'PRO_CNTN3', 'PRO_HERPUD2']",11
Fold 66,"['LPS_Baso_155Gd_S6', 'LPS_Granulocytes_159Tb_MAPKAPK2', 'PRO_WWOX', 'PRO_PSMB4', 'PRO_TGFB2', 'PRO_IFNL3']",6
Fold 67,"['unstim_DC_159Tb_MAPKAPK2', 'unstim_Th1mem_167Er_ERK', 'LPS_Baso_155Gd_S6', 'LPS_CD56brightCD16negNK_164Dy_IkB', 'LPS_Granulocytes_155Gd_S6', 'LPS_Granulocytes_159Tb_MAPKAPK2', 'LPS_pDC_164Dy_IkB', 'IL246_Granulocytes_154Sm_STAT3', 'IL246_Tregnaive_154Sm_STAT3', 'PRO_UPP1', 'PRO_HERPUD2']",11
Fold 68,"['unstim_Th1naive_167Er_ERK', 'unstim_CD4Tnaive_Frequency', 'unstim_CD4Trm_Frequency', 'unstim_gdT_Frequency', 'LPS_CD56brightCD16negNK_159Tb_MAPKAPK2', 'LPS_DC_164Dy_IkB', 'LPS_Granulocytes_155Gd_S6', 'LPS_Granulocytes_159Tb_MAPKAPK2', 'LPS_MDSC_159Tb_MAPKAPK2', 'LPS_pDC_151Eu_p38', 'LPS_pDC_164Dy_IkB', 'IL246_CD8Tem_167Er_ERK', 'IL246_DC_150Nd_STAT5', 'IL246_Granulocytes_154Sm_STAT3', 'IL246_Th1naive_164Dy_IkB', 'PRO_DEF6', 'PRO_PSMB4', 'PRO_AOC3', 'PRO_HERPUD2']",19
Fold 69,"['unstim_CD4Trm_Frequency', 'unstim_CD56dimCD16posNK_Frequency', 'unstim_mDC_Frequency', 'unstim_NK_Frequency', 'LPS_Granulocytes_159Tb_MAPKAPK2', 'PRO_UPP1']",6
Fold 70,"['LPS_CD56brightCD16negNK_159Tb_MAPKAPK2', 'LPS_pDC_149Sm_CREB', 'LPS_pDC_164Dy_IkB', 'LPS_Tregmem_166Er_NFkB']",4
Fold 71,"['unstim_Th1naive_167Er_ERK', 'unstim_CD4Tnaive_Frequency', 'LPS_Baso_166Er_NFkB', 'LPS_Bcells_164Dy_IkB', 'LPS_CD56brightCD16negNK_166Er_NFkB', 'LPS_Granulocytes_159Tb_MAPKAPK2', 'LPS_MDSC_159Tb_MAPKAPK2', 'LPS_pDC_164Dy_IkB', 'IL246_CD4Tcm_153Eu_STAT1', 'IL246_DC_150Nd_STAT5', 'IL246_DC_155Gd_S6', 'PRO_OGG1', 'PRO_HPSE']",13
Fold 72,"['unstim_Th1naive_167Er_ERK', 'unstim_CD4Trm_Frequency', 'LPS_Baso_155Gd_S6', 'LPS_CD56brightCD16negNK_149Sm_CREB', 'LPS_DC_155Gd_S6', 'LPS_DC_164Dy_IkB', 'LPS_Granulocytes_155Gd_S6', 'LPS_Granulocytes_159Tb_MAPKAPK2', 'LPS_pDC_164Dy_IkB', 'LPS_pDC_167Er_ERK', 'PRO_PSMB4', 'PRO_HERPUD2']",12
Fold 73,"['LPS_Baso_155Gd_S6', 'LPS_Granulocytes_159Tb_MAPKAPK2', 'PRO_PSMB4', 'PRO_UPP1']",4
Fold 74,"['unstim_CD4Trm_Frequency', 'LPS_Granulocytes_159Tb_MAPKAPK2', 'IL246_CD8Tcm_168Er_pSTAT6', 'IL246_DC_150Nd_STAT5', 'IL246_DC_155Gd_S6', 'IL246_Granulocytes_168Er_pSTAT6']",6
Fold 75,"['unstim_Th1mem_167Er_ERK', 'unstim_Th1naive_150Nd_STAT5', 'unstim_Th1naive_167Er_ERK', 'unstim_CD4Trm_Frequency', 'unstim_NK_Frequency', 'LPS_Granulocytes_159Tb_MAPKAPK2', 'LPS_pDC_164Dy_IkB', 'PRO_UPP1', 'PRO_OGG1', 'PRO_HERPUD2']",10
Fold 76,"['unstim_Th1naive_167Er_ERK', 'unstim_CD4Tnaive_Frequency', 'unstim_gdT_Frequency', 'LPS_Bcells_149Sm_CREB', 'LPS_Bcells_164Dy_IkB', 'LPS_Granulocytes_159Tb_MAPKAPK2', 'LPS_pDC_151Eu_p38', 'LPS_pDC_164Dy_IkB', 'LPS_Treg_159Tb_MAPKAPK2', 'LPS_Tregmem_159Tb_MAPKAPK2', 'IL246_CD4Tcm_153Eu_STAT1', 'IL246_CD56brightCD16negNK_166Er_NFkB']",12
Fold 77,"['LPS_Granulocytes_159Tb_MAPKAPK2', 'IL246_CXCR4neutro_167Er_ERK', 'IL246_DC_150Nd_STAT5', 'IL246_DC_155Gd_S6', 'PRO_CNTN3', 'PRO_CLIC1', 'PRO_LGALS1']",7
Fold 78,"['unstim_Th1mem_167Er_ERK', 'unstim_Th1naive_167Er_ERK', 'unstim_CD4Tnaive_Frequency', 'unstim_CD4Trm_Frequency', 'LPS_CD56brightCD16negNK_164Dy_IkB', 'LPS_DC_164Dy_IkB', 'LPS_Granulocytes_155Gd_S6', 'LPS_Granulocytes_159Tb_MAPKAPK2', 'LPS_pDC_151Eu_p38', 'PRO_PSMB4']",10
Fold 79,"['unstim_Th1naive_164Dy_IkB', 'unstim_Th1naive_167Er_ERK', 'unstim_CD56dimCD16posNK_Frequency', 'unstim_CD8Trm_Frequency', 'unstim_NK_Frequency', 'unstim_Th2_Frequency', 'LPS_Baso_155Gd_S6', 'LPS_Granulocytes_159Tb_MAPKAPK2', 'LPS_pDC_151Eu_p38']",9
