,Fold selected features,Fold nb of features
Fold_10,"['unstim_DC_159Tb_MAPKAPK2', 'unstim_Th1mem_167Er_ERK', 'unstim_Th1naive_167Er_ERK', 'unstim_CD4Tnaive_Frequency', 'unstim_CD4Trm_Frequency', 'unstim_CD8Trm_Frequency', 'unstim_NK_Frequency', 'unstim_pDC_Frequency', 'unstim_Th2_Frequency', 'unstim_Tregmem_Frequency', 'PRO_PSMB4', 'PRO_CCL3']",12
Fold_11,"['unstim_Th1mem_167Er_ERK', 'unstim_Th1naive_167Er_ERK', 'unstim_Th1naive_168Er_pSTAT6', 'unstim_CD4Tnaive_Frequency', 'unstim_CD8Tem_Frequency', 'unstim_mDC_Frequency', 'unstim_NK_Frequency', 'LPS_Baso_155Gd_S6', 'LPS_Bcells_164Dy_IkB', 'LPS_CD56brightCD16negNK_166Er_NFkB', 'LPS_Granulocytes_155Gd_S6', 'LPS_Granulocytes_159Tb_MAPKAPK2', 'LPS_pDC_167Er_ERK', 'PRO_HSPH1', 'PRO_UPP1']",15
Fold_12,"['unstim_CD4Tnaive_150Nd_STAT5', 'unstim_Th1mem_167Er_ERK', 'unstim_Th2_150Nd_STAT5', 'unstim_gdT_Frequency', 'LPS_Bcells_164Dy_IkB', 'LPS_CD56brightCD16negNK_159Tb_MAPKAPK2', 'LPS_CD56brightCD16negNK_166Er_NFkB', 'LPS_DC_155Gd_S6', 'LPS_Granulocytes_155Gd_S6', 'LPS_Granulocytes_159Tb_MAPKAPK2', 'LPS_MDSC_159Tb_MAPKAPK2', 'LPS_pDC_151Eu_p38', 'LPS_Tregmem_159Tb_MAPKAPK2', 'PRO_UPP1', 'PRO_HERPUD2', 'PRO_IRF6']",16
Fold_13,"['unstim_DC_159Tb_MAPKAPK2', 'unstim_Th1mem_167Er_ERK', 'unstim_CD4Tnaive_Frequency', 'unstim_NK_Frequency', 'LPS_Baso_155Gd_S6', 'LPS_CD56brightCD16negNK_164Dy_IkB', 'LPS_Granulocytes_155Gd_S6', 'LPS_Granulocytes_159Tb_MAPKAPK2', 'IL246_CD8Tem_167Er_ERK', 'IL246_gdT_150Nd_STAT5', 'PRO_HERPUD2']",11
Fold_14,"['unstim_DC_159Tb_MAPKAPK2', 'unstim_CD4Tnaive_Frequency', 'unstim_NK_Frequency', 'LPS_CD56brightCD16negNK_164Dy_IkB', 'LPS_Granulocytes_155Gd_S6', 'LPS_pDC_151Eu_p38', 'LPS_Tregnaive_164Dy_IkB']",7
Fold_15,"['unstim_Th1naive_150Nd_STAT5', 'unstim_Th1naive_167Er_ERK', 'unstim_CD56dimCD16posNK_Frequency', 'unstim_gdT_Frequency', 'unstim_mDC_Frequency', 'unstim_NK_Frequency', 'LPS_Granulocytes_155Gd_S6', 'LPS_pDC_164Dy_IkB', 'LPS_pDC_167Er_ERK', 'IL246_DC_155Gd_S6', 'IL246_Granulocytes_154Sm_STAT3', 'PRO_HERPUD2', 'PRO_RAP2A']",13
Fold_16,"['unstim_Th1naive_164Dy_IkB', 'LPS_Granulocytes_159Tb_MAPKAPK2', 'IL246_CXCR4neutro_167Er_ERK', 'IL246_DC_150Nd_STAT5', 'IL246_DC_155Gd_S6']",5
Fold_17,"['unstim_Th1naive_150Nd_STAT5', 'unstim_Th1naive_167Er_ERK', 'unstim_CD4Trm_Frequency', 'unstim_CD56dimCD16posNK_Frequency', 'unstim_CD8Trm_Frequency', 'unstim_gdT_Frequency', 'unstim_NK_Frequency', 'LPS_Baso_155Gd_S6', 'LPS_Bcells_164Dy_IkB', 'LPS_CD56brightCD16negNK_159Tb_MAPKAPK2', 'LPS_CD56brightCD16negNK_164Dy_IkB', 'LPS_Granulocytes_155Gd_S6', 'LPS_Granulocytes_159Tb_MAPKAPK2', 'LPS_pDC_159Tb_MAPKAPK2', 'IL246_Granulocytes_154Sm_STAT3', 'IL246_Granulocytes_168Er_pSTAT6', 'IL246_Th1_151Eu_p38', 'IL246_Th1naive_164Dy_IkB', 'IL246_Tregnaive_154Sm_STAT3', 'PRO_UPP1', 'PRO_IL1B', 'PRO_IL2RB', 'PRO_HERPUD2']",23
Fold_18,"['unstim_Th1mem_167Er_ERK', 'unstim_Th1naive_167Er_ERK', 'unstim_CD4Tnaive_Frequency', 'IL246_CD8Tem_167Er_ERK', 'IL246_DC_150Nd_STAT5', 'PRO_TGFB2', 'PRO_HERPUD2']",7
Fold_19,"['LPS_Granulocytes_159Tb_MAPKAPK2', 'PRO_UPP1', 'PRO_IL1B', 'PRO_CLIC1']",4
Fold_20,"['LPS_Granulocytes_159Tb_MAPKAPK2', 'LPS_pDC_164Dy_IkB', 'PRO_OTC', 'PRO_WWOX', 'PRO_UPP1', 'PRO_TGFB2']",6
Fold_21,"['unstim_Th1mem_167Er_ERK', 'unstim_CD4Tnaive_Frequency', 'unstim_CD4Trm_Frequency', 'unstim_NK_Frequency', 'LPS_cMC_159Tb_MAPKAPK2', 'LPS_Granulocytes_159Tb_MAPKAPK2', 'LPS_pDC_164Dy_IkB', 'PRO_UPP1', 'PRO_TGFB2']",9
Fold_22,"['unstim_Th1mem_167Er_ERK', 'unstim_Th1naive_167Er_ERK', 'unstim_CD4Tnaive_Frequency', 'unstim_CD4Trm_Frequency', 'unstim_gdT_Frequency', 'LPS_Baso_155Gd_S6', 'LPS_Bcells_164Dy_IkB', 'LPS_cMC_159Tb_MAPKAPK2', 'LPS_DC_164Dy_IkB', 'LPS_Granulocytes_155Gd_S6', 'LPS_Granulocytes_159Tb_MAPKAPK2', 'LPS_MDSC_159Tb_MAPKAPK2', 'LPS_pDC_151Eu_p38', 'LPS_pDC_164Dy_IkB', 'LPS_pDC_167Er_ERK', 'LPS_Tregmem_159Tb_MAPKAPK2', 'IL246_DC_150Nd_STAT5', 'IL246_Granulocytes_154Sm_STAT3', 'IL246_Th1naive_164Dy_IkB', 'PRO_UPP1', 'PRO_HERPUD2']",21
Fold_23,"['unstim_Th1naive_167Er_ERK', 'unstim_CD4Tnaive_Frequency', 'unstim_CD4Trm_Frequency', 'unstim_gdT_Frequency', 'unstim_NK_Frequency', 'LPS_Baso_155Gd_S6', 'LPS_Granulocytes_159Tb_MAPKAPK2', 'LPS_pDC_164Dy_IkB', 'PRO_PSMB4']",9
Fold_24,"['LPS_Baso_155Gd_S6', 'LPS_DC_155Gd_S6', 'LPS_Granulocytes_159Tb_MAPKAPK2', 'LPS_pDC_164Dy_IkB', 'LPS_pDC_167Er_ERK', 'LPS_Tregmem_159Tb_MAPKAPK2', 'PRO_TGFB2', 'PRO_HERPUD2']",8
Fold_25,"['LPS_Bcells_164Dy_IkB', 'LPS_CD56brightCD16negNK_166Er_NFkB', 'LPS_Granulocytes_155Gd_S6', 'LPS_Granulocytes_159Tb_MAPKAPK2', 'LPS_MDSC_159Tb_MAPKAPK2', 'LPS_pDC_151Eu_p38', 'PRO_PSMB4', 'PRO_UPP1', 'PRO_CNTN3', 'PRO_AOC3', 'PRO_CCL3']",11
Fold_26,"['unstim_Th1mem_167Er_ERK', 'unstim_CD4Tnaive_Frequency', 'IL246_DC_155Gd_S6', 'PRO_WWOX', 'PRO_TGFB2', 'PRO_HPSE']",6
Fold_27,"['unstim_CD4Tnaive_150Nd_STAT5', 'unstim_CD4Trm_Frequency', 'PRO_UPP1']",3
Fold_28,"['LPS_Baso_155Gd_S6', 'LPS_Bcells_164Dy_IkB', 'LPS_CD56brightCD16negNK_159Tb_MAPKAPK2', 'LPS_CD56brightCD16negNK_164Dy_IkB', 'LPS_Granulocytes_155Gd_S6', 'LPS_Granulocytes_159Tb_MAPKAPK2', 'LPS_pDC_151Eu_p38', 'PRO_PSMB4', 'PRO_HERPUD2']",9
Fold_29,"['unstim_CD4Tnaive_150Nd_STAT5', 'unstim_gdT_159Tb_MAPKAPK2', 'unstim_Th1naive_167Er_ERK', 'unstim_CD4Tnaive_Frequency', 'unstim_gdT_Frequency', 'unstim_NK_Frequency', 'LPS_CD56brightCD16negNK_164Dy_IkB', 'LPS_Granulocytes_159Tb_MAPKAPK2', 'LPS_pDC_151Eu_p38', 'LPS_pDC_164Dy_IkB', 'PRO_HPSE']",11
Fold_30,"['unstim_Th1naive_167Er_ERK', 'unstim_CD4Trm_Frequency', 'LPS_Granulocytes_155Gd_S6', 'LPS_Granulocytes_159Tb_MAPKAPK2', 'LPS_pDC_164Dy_IkB', 'IL246_DC_150Nd_STAT5', 'IL246_Granulocytes_154Sm_STAT3', 'IL246_pDC_150Nd_STAT5', 'PRO_PSMB4', 'PRO_UPP1', 'PRO_IFNL3']",11
Fold_31,['LPS_Granulocytes_159Tb_MAPKAPK2'],1
Fold_32,"['LPS_Granulocytes_159Tb_MAPKAPK2', 'LPS_pDC_151Eu_p38']",2
Fold_33,"['LPS_Granulocytes_155Gd_S6', 'LPS_Granulocytes_159Tb_MAPKAPK2', 'LPS_pDC_164Dy_IkB', 'IL246_CD8Tem_167Er_ERK', 'IL246_CXCR4neutro_167Er_ERK', 'IL246_Granulocytes_154Sm_STAT3', 'IL246_NKT_150Nd_STAT5', 'IL246_Th1naive_164Dy_IkB', 'PRO_CNTN3', 'PRO_AOC3']",10
Fold_34,"['unstim_Th1mem_167Er_ERK', 'unstim_CD4Trm_Frequency', 'PRO_WWOX', 'PRO_PSMB4', 'PRO_AOC3']",5
Fold_35,"['LPS_Baso_151Eu_p38', 'LPS_Baso_155Gd_S6', 'LPS_CD56brightCD16negNK_164Dy_IkB', 'LPS_Granulocytes_159Tb_MAPKAPK2', 'LPS_pDC_151Eu_p38', 'LPS_pDC_164Dy_IkB']",6
Fold_36,"['unstim_DC_159Tb_MAPKAPK2', 'unstim_Th1naive_167Er_ERK', 'unstim_CD4Tnaive_Frequency', 'unstim_CD4Trm_Frequency', 'unstim_gdT_Frequency', 'unstim_mDC_Frequency', 'unstim_NK_Frequency', 'LPS_Baso_155Gd_S6', 'LPS_DC_164Dy_IkB', 'LPS_pDC_164Dy_IkB', 'IL246_DC_150Nd_STAT5', 'IL246_gdT_150Nd_STAT5', 'IL246_Th1naive_164Dy_IkB', 'IL246_Tregnaive_154Sm_STAT3']",14
Fold_37,"['unstim_CD4Tnaive_Frequency', 'unstim_CD4Trm_Frequency', 'unstim_gdT_Frequency', 'IL246_Granulocytes_154Sm_STAT3', 'IL246_mDC_167Er_ERK', 'IL246_Th1mem_167Er_ERK', 'PRO_UPP1', 'PRO_HERPUD2']",8
Fold_38,"['unstim_Th1naive_167Er_ERK', 'unstim_CD4Tnaive_Frequency', 'unstim_CD4Trm_Frequency']",3
Fold_39,"['unstim_Th1mem_167Er_ERK', 'unstim_Th1naive_167Er_ERK', 'unstim_NK_Frequency', 'LPS_Baso_155Gd_S6', 'LPS_Granulocytes_159Tb_MAPKAPK2', 'LPS_Granulocytes_167Er_ERK', 'LPS_pDC_164Dy_IkB', 'IL246_Granulocytes_154Sm_STAT3']",8
Fold_40,"['LPS_Baso_155Gd_S6', 'LPS_Granulocytes_159Tb_MAPKAPK2', 'LPS_pDC_164Dy_IkB', 'PRO_WWOX', 'PRO_TGFB2']",5
Fold_41,"['LPS_Bcells_164Dy_IkB', 'LPS_Granulocytes_159Tb_MAPKAPK2', 'LPS_MDSC_151Eu_p38', 'LPS_Treg_159Tb_MAPKAPK2', 'LPS_Tregmem_159Tb_MAPKAPK2', 'PRO_WWOX', 'PRO_UPP1', 'PRO_AOC3']",8
Fold_42,"['unstim_DC_159Tb_MAPKAPK2', 'unstim_Th1mem_167Er_ERK', 'unstim_Th1naive_167Er_ERK', 'unstim_CD4Trm_Frequency', 'unstim_gdT_Frequency', 'unstim_NK_Frequency', 'PRO_PSMB4', 'PRO_UPP1', 'PRO_IL1B']",9
Fold_43,"['unstim_Th1mem_167Er_ERK', 'unstim_CD4Trm_Frequency', 'LPS_Granulocytes_155Gd_S6', 'LPS_Granulocytes_159Tb_MAPKAPK2', 'PRO_WWOX', 'PRO_AOC3', 'PRO_CCL3']",7
Fold_44,"['LPS_Baso_155Gd_S6', 'LPS_Bcells_164Dy_IkB', 'LPS_Granulocytes_159Tb_MAPKAPK2', 'IL246_Tregmem_150Nd_STAT5', 'IL246_Tregnaive_154Sm_STAT3', 'PRO_PSMB4']",6
Fold_45,"['unstim_Th1mem_167Er_ERK', 'unstim_Th1naive_150Nd_STAT5', 'unstim_Th1naive_167Er_ERK', 'unstim_CD4Trm_Frequency', 'unstim_NK_Frequency', 'LPS_Baso_155Gd_S6', 'LPS_Granulocytes_155Gd_S6', 'LPS_Granulocytes_159Tb_MAPKAPK2', 'LPS_pDC_164Dy_IkB', 'LPS_pDC_167Er_ERK', 'IL246_Granulocytes_154Sm_STAT3', 'PRO_UPP1', 'PRO_CCL3', 'PRO_IL2RB']",14
Fold_46,"['unstim_Th1mem_167Er_ERK', 'unstim_Th1naive_150Nd_STAT5', 'unstim_Th1naive_167Er_ERK', 'unstim_Th1naive_168Er_pSTAT6', 'unstim_gdT_Frequency']",5
Fold_47,"['unstim_Th1mem_167Er_ERK', 'unstim_Th1naive_167Er_ERK', 'unstim_gdT_Frequency', 'LPS_Baso_155Gd_S6', 'LPS_Granulocytes_155Gd_S6', 'LPS_Granulocytes_159Tb_MAPKAPK2']",6
Fold_48,"['unstim_Th1naive_167Er_ERK', 'unstim_CD4Tnaive_Frequency', 'unstim_CD4Trm_Frequency', 'unstim_CD56dimCD16posNK_Frequency', 'unstim_gdT_Frequency', 'unstim_NK_Frequency', 'PRO_PSMB4', 'PRO_CNTN3']",8
Fold_49,"['unstim_Th1mem_167Er_ERK', 'unstim_Th1naive_150Nd_STAT5', 'unstim_Th1naive_168Er_pSTAT6', 'unstim_gdT_Frequency', 'LPS_CD56brightCD16negNK_149Sm_CREB', 'LPS_DC_164Dy_IkB', 'LPS_Granulocytes_159Tb_MAPKAPK2', 'LPS_MDSC_159Tb_MAPKAPK2', 'LPS_pDC_164Dy_IkB', 'PRO_CXADR', 'PRO_UPP1', 'PRO_CNTN3']",12
Fold_50,"['unstim_Th1naive_167Er_ERK', 'LPS_Baso_155Gd_S6', 'LPS_CD56brightCD16negNK_166Er_NFkB', 'LPS_DC_164Dy_IkB', 'LPS_Granulocytes_155Gd_S6', 'LPS_Granulocytes_159Tb_MAPKAPK2', 'LPS_pDC_164Dy_IkB', 'LPS_pDC_167Er_ERK', 'LPS_Tregmem_159Tb_MAPKAPK2', 'IL246_CD4Tcm_153Eu_STAT1', 'IL246_DC_150Nd_STAT5', 'IL246_DC_155Gd_S6', 'IL246_NK_168Er_pSTAT6', 'IL246_Th1naive_164Dy_IkB']",14
Fold_51,"['unstim_DC_159Tb_MAPKAPK2', 'unstim_CD4Trm_Frequency', 'unstim_gdT_Frequency', 'unstim_mDC_Frequency', 'unstim_NK_Frequency', 'LPS_Granulocytes_159Tb_MAPKAPK2', 'PRO_PSMB4', 'PRO_UPP1', 'PRO_CNTN3']",9
Fold_52,"['unstim_Th1naive_167Er_ERK', 'unstim_CD4Trm_Frequency', 'unstim_gdT_Frequency', 'LPS_Baso_155Gd_S6', 'LPS_DC_164Dy_IkB', 'LPS_Granulocytes_159Tb_MAPKAPK2', 'LPS_pDC_164Dy_IkB', 'PRO_UPP1', 'PRO_HPSE']",9
Fold_53,"['unstim_Th1naive_167Er_ERK', 'unstim_CD4Tnaive_Frequency', 'LPS_Baso_155Gd_S6', 'LPS_Granulocytes_159Tb_MAPKAPK2', 'IL246_DC_154Sm_STAT3']",5
Fold_54,"['LPS_Granulocytes_159Tb_MAPKAPK2', 'LPS_pDC_164Dy_IkB', 'PRO_WWOX', 'PRO_UPP1']",4
Fold_55,"['unstim_DC_159Tb_MAPKAPK2', 'unstim_CD4Tnaive_Frequency', 'unstim_CD4Trm_Frequency', 'LPS_Granulocytes_159Tb_MAPKAPK2', 'LPS_MDSC_159Tb_MAPKAPK2', 'LPS_pDC_164Dy_IkB']",6
Fold_56,"['unstim_Th1naive_167Er_ERK', 'unstim_CD4Trm_Frequency', 'unstim_CD8Tem_Frequency', 'unstim_CD8Tnaive_Frequency', 'unstim_mDC_Frequency', 'unstim_Tregmem_Frequency', 'LPS_Bcells_164Dy_IkB', 'LPS_Granulocytes_159Tb_MAPKAPK2', 'IL246_CD4Tcm_153Eu_STAT1', 'IL246_mDC_155Gd_S6', 'PRO_PSMB4', 'PRO_UPP1']",12
Fold_57,"['unstim_Th1naive_167Er_ERK', 'unstim_CD4Tnaive_Frequency', 'unstim_CD4Trm_Frequency', 'unstim_NK_Frequency', 'unstim_Tregmem_Frequency', 'IL246_DC_155Gd_S6']",6
Fold_58,"['LPS_Bcells_164Dy_IkB', 'LPS_Granulocytes_149Sm_CREB', 'LPS_Granulocytes_155Gd_S6', 'LPS_Granulocytes_159Tb_MAPKAPK2', 'LPS_pDC_164Dy_IkB', 'LPS_pDC_167Er_ERK', 'PRO_UPP1']",7
Fold_59,"['unstim_Th1naive_150Nd_STAT5', 'unstim_Th1naive_164Dy_IkB', 'unstim_CD56dimCD16posNK_Frequency', 'unstim_gdT_Frequency', 'LPS_Granulocytes_159Tb_MAPKAPK2', 'LPS_pDC_164Dy_IkB', 'PRO_UPP1', 'PRO_CNTN3']",8
Fold_60,"['unstim_gdT_Frequency', 'unstim_NK_Frequency']",2
Fold_61,"['LPS_Baso_155Gd_S6', 'LPS_CD56brightCD16negNK_164Dy_IkB', 'LPS_CD56brightCD16negNK_166Er_NFkB', 'LPS_Granulocytes_155Gd_S6', 'LPS_Granulocytes_159Tb_MAPKAPK2', 'PRO_HERPUD2']",6
Fold_62,"['unstim_Th1naive_167Er_ERK', 'unstim_CD4Trm_Frequency', 'unstim_NK_Frequency', 'LPS_Granulocytes_159Tb_MAPKAPK2', 'LPS_pDC_151Eu_p38']",5
Fold_63,"['unstim_CD4Trm_Frequency', 'IL246_Granulocytes_168Er_pSTAT6', 'IL246_mDC_166Er_NFkB', 'IL246_Th1naive_164Dy_IkB', 'PRO_UPP1', 'PRO_CCL3', 'PRO_IL2RB']",7
Fold_64,"['PRO_PSMB4', 'PRO_AOC3']",2
Fold_65,"['unstim_Th1mem_167Er_ERK', 'unstim_Th1naive_167Er_ERK', 'unstim_CD4Tnaive_Frequency', 'unstim_gdT_Frequency', 'unstim_NK_Frequency', 'IL246_CD56dimCD16posNK_168Er_pSTAT6', 'IL246_DC_150Nd_STAT5', 'IL246_mDC_167Er_ERK', 'PRO_UPP1', 'PRO_CNTN3', 'PRO_HERPUD2']",11
Fold_66,"['LPS_Baso_155Gd_S6', 'LPS_Granulocytes_159Tb_MAPKAPK2', 'PRO_WWOX', 'PRO_PSMB4', 'PRO_TGFB2', 'PRO_IFNL3']",6
Fold_67,"['unstim_DC_159Tb_MAPKAPK2', 'unstim_Th1mem_167Er_ERK', 'LPS_Baso_155Gd_S6', 'LPS_CD56brightCD16negNK_164Dy_IkB', 'LPS_Granulocytes_155Gd_S6', 'LPS_Granulocytes_159Tb_MAPKAPK2', 'LPS_pDC_164Dy_IkB', 'IL246_Granulocytes_154Sm_STAT3', 'IL246_Tregnaive_154Sm_STAT3', 'PRO_UPP1', 'PRO_HERPUD2']",11
Fold_68,"['unstim_Th1naive_167Er_ERK', 'unstim_CD4Tnaive_Frequency', 'unstim_CD4Trm_Frequency', 'unstim_gdT_Frequency', 'LPS_CD56brightCD16negNK_159Tb_MAPKAPK2', 'LPS_DC_164Dy_IkB', 'LPS_Granulocytes_155Gd_S6', 'LPS_Granulocytes_159Tb_MAPKAPK2', 'LPS_MDSC_159Tb_MAPKAPK2', 'LPS_pDC_151Eu_p38', 'LPS_pDC_164Dy_IkB', 'IL246_CD8Tem_167Er_ERK', 'IL246_DC_150Nd_STAT5', 'IL246_Granulocytes_154Sm_STAT3', 'IL246_Th1naive_164Dy_IkB', 'PRO_DEF6', 'PRO_PSMB4', 'PRO_AOC3', 'PRO_HERPUD2']",19
Fold_69,"['unstim_CD4Trm_Frequency', 'unstim_CD56dimCD16posNK_Frequency', 'unstim_mDC_Frequency', 'unstim_NK_Frequency', 'LPS_Granulocytes_159Tb_MAPKAPK2', 'PRO_UPP1']",6
Fold_70,"['LPS_CD56brightCD16negNK_159Tb_MAPKAPK2', 'LPS_pDC_149Sm_CREB', 'LPS_pDC_164Dy_IkB', 'LPS_Tregmem_166Er_NFkB']",4
Fold_71,"['unstim_Th1naive_167Er_ERK', 'unstim_CD4Tnaive_Frequency', 'LPS_Baso_166Er_NFkB', 'LPS_Bcells_164Dy_IkB', 'LPS_CD56brightCD16negNK_166Er_NFkB', 'LPS_Granulocytes_159Tb_MAPKAPK2', 'LPS_MDSC_159Tb_MAPKAPK2', 'LPS_pDC_164Dy_IkB', 'IL246_CD4Tcm_153Eu_STAT1', 'IL246_DC_150Nd_STAT5', 'IL246_DC_155Gd_S6', 'PRO_OGG1', 'PRO_HPSE']",13
Fold_72,"['unstim_Th1naive_167Er_ERK', 'unstim_CD4Trm_Frequency', 'LPS_Baso_155Gd_S6', 'LPS_CD56brightCD16negNK_149Sm_CREB', 'LPS_DC_155Gd_S6', 'LPS_DC_164Dy_IkB', 'LPS_Granulocytes_155Gd_S6', 'LPS_Granulocytes_159Tb_MAPKAPK2', 'LPS_pDC_164Dy_IkB', 'LPS_pDC_167Er_ERK', 'PRO_PSMB4', 'PRO_HERPUD2']",12
Fold_73,"['LPS_Baso_155Gd_S6', 'LPS_Granulocytes_159Tb_MAPKAPK2', 'PRO_PSMB4', 'PRO_UPP1']",4
Fold_74,"['unstim_CD4Trm_Frequency', 'LPS_Granulocytes_159Tb_MAPKAPK2', 'IL246_CD8Tcm_168Er_pSTAT6', 'IL246_DC_150Nd_STAT5', 'IL246_DC_155Gd_S6', 'IL246_Granulocytes_168Er_pSTAT6']",6
Fold_75,"['unstim_Th1mem_167Er_ERK', 'unstim_Th1naive_150Nd_STAT5', 'unstim_Th1naive_167Er_ERK', 'unstim_CD4Trm_Frequency', 'unstim_NK_Frequency', 'LPS_Granulocytes_159Tb_MAPKAPK2', 'LPS_pDC_164Dy_IkB', 'PRO_UPP1', 'PRO_OGG1', 'PRO_HERPUD2']",10
Fold_76,"['unstim_Th1naive_167Er_ERK', 'unstim_CD4Tnaive_Frequency', 'unstim_gdT_Frequency', 'LPS_Bcells_149Sm_CREB', 'LPS_Bcells_164Dy_IkB', 'LPS_Granulocytes_159Tb_MAPKAPK2', 'LPS_pDC_151Eu_p38', 'LPS_pDC_164Dy_IkB', 'LPS_Treg_159Tb_MAPKAPK2', 'LPS_Tregmem_159Tb_MAPKAPK2', 'IL246_CD4Tcm_153Eu_STAT1', 'IL246_CD56brightCD16negNK_166Er_NFkB']",12
Fold_77,"['LPS_Granulocytes_159Tb_MAPKAPK2', 'IL246_CXCR4neutro_167Er_ERK', 'IL246_DC_150Nd_STAT5', 'IL246_DC_155Gd_S6', 'PRO_CNTN3', 'PRO_CLIC1', 'PRO_LGALS1']",7
Fold_78,"['unstim_Th1mem_167Er_ERK', 'unstim_Th1naive_167Er_ERK', 'unstim_CD4Tnaive_Frequency', 'unstim_CD4Trm_Frequency', 'LPS_CD56brightCD16negNK_164Dy_IkB', 'LPS_DC_164Dy_IkB', 'LPS_Granulocytes_155Gd_S6', 'LPS_Granulocytes_159Tb_MAPKAPK2', 'LPS_pDC_151Eu_p38', 'PRO_PSMB4']",10
Fold_79,"['unstim_Th1naive_164Dy_IkB', 'unstim_Th1naive_167Er_ERK', 'unstim_CD56dimCD16posNK_Frequency', 'unstim_CD8Trm_Frequency', 'unstim_NK_Frequency', 'unstim_Th2_Frequency', 'LPS_Baso_155Gd_S6', 'LPS_Granulocytes_159Tb_MAPKAPK2', 'LPS_pDC_151Eu_p38']",9
