,{'alpha': np.float64(1.0)},{'alpha': np.float64(1.6681005372000586)},{'alpha': np.float64(2.7825594022071245)},{'alpha': np.float64(4.641588833612778)},{'alpha': np.float64(7.742636826811269)},{'alpha': np.float64(12.91549665014884)},{'alpha': np.float64(21.544346900318832)},{'alpha': np.float64(35.93813663804626)},{'alpha': np.float64(59.94842503189409)},{'alpha': np.float64(100.0)}
CD56hiCD16negNK_pSTAT3_Unstim,0.005,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CD56hiCD16negNK_pSTAT5_Unstim,0.012,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CD56loCD16posNK_HLADR_Unstim,0.082,0.076,0.059,0.053,0.036,0.002,0.0,0.0,0.0,0.0
CD56loCD16posNK_pNFkB_Unstim,0.04,0.029,0.019,0.003,0.001,0.0,0.0,0.0,0.0,0.0
CD56loCD16posNK_pS6_Unstim,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CD56loCD16posNK_pSTAT3_Unstim,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CD56loCD16posNK_pSTAT5_Unstim,0.051,0.059,0.057,0.078,0.099,0.0,0.0,0.0,0.0,0.0
CD8Tcells_Th1_HLADR_Unstim,0.016,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CD8Tcells_Th1_pNFkB_Unstim,0.118,0.087,0.042,0.003,0.002,0.001,0.0,0.0,0.0,0.0
CD8Tcells_Th1_pS6_Unstim,0.009,0.008,0.006,0.002,0.001,0.0,0.0,0.0,0.0,0.0
CD8Tcells_Th1_pSTAT3_Unstim,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CD8Tcells_Th1_pSTAT5_Unstim,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CD8Tcm_HLADR_Unstim,0.134,0.084,0.034,0.02,0.012,0.0,0.0,0.0,0.0,0.0
CD8Tcm_pNFkB_Unstim,0.028,0.016,0.005,0.004,0.007,0.002,0.0,0.0,0.0,0.0
CD8Tcm_pS6_Unstim,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CD8Tcm_pSTAT3_Unstim,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CD8Tcm_pSTAT5_Unstim,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CD8Tcm_CCR2pos_pNFkB_Unstim,0.674,0.633,0.561,0.451,0.234,0.016,0.0,0.0,0.0,0.0
CD8Tcm_CCR2pos_pS6_Unstim,0.002,0.002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CD8Tcm_CCR2pos_pSTAT3_Unstim,0.002,0.002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CD8Tcm_CCR2pos_pSTAT5_Unstim,0.003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CD8Teff_HLADR_Unstim,0.082,0.055,0.036,0.02,0.003,0.0,0.0,0.0,0.0,0.0
CD8Teff_pNFkB_Unstim,0.09,0.051,0.012,0.0,0.001,0.0,0.0,0.0,0.0,0.0
CD8Teff_pS6_Unstim,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CD8Teff_pSTAT3_Unstim,0.004,0.003,0.002,0.002,0.002,0.0,0.0,0.0,0.0,0.0
CD8Teff_pSTAT5_Unstim,0.056,0.041,0.024,0.012,0.007,0.001,0.0,0.0,0.0,0.0
CD8Tem_HLADR_Unstim,0.056,0.036,0.014,0.001,0.0,0.0,0.0,0.0,0.0,0.0
CD8Tem_pNFkB_Unstim,0.084,0.04,0.007,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CD8Tem_pS6_Unstim,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CD8Tem_pSTAT3_Unstim,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CD8Tem_pSTAT5_Unstim,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CD8Tem_CCR2pos_pNFkB_Unstim,0.031,0.012,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CD8Tem_CCR2pos_pS6_Unstim,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CD8Tem_CCR2pos_pSTAT3_Unstim,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CD8Tem_CCR2pos_pSTAT5_Unstim,0.0,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CD8Tnaive_pS6_Unstim,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CD8Tnaive_pSTAT3_Unstim,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CD8Tnaive_pSTAT5_Unstim,0.014,0.003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Granulocytes_IkB_Unstim,0.291,0.305,0.273,0.157,0.039,0.0,0.0,0.0,0.0,0.0
Granulocytes_pNFkB_Unstim,0.033,0.025,0.015,0.005,0.001,0.0,0.0,0.0,0.0,0.0
Granulocytes_pS6_Unstim,0.847,0.844,0.825,0.609,0.13,0.0,0.0,0.0,0.0,0.0
Granulocytes_pSTAT3_Unstim,0.161,0.109,0.054,0.012,0.002,0.0,0.0,0.0,0.0,0.0
Granulocytes_pSTAT5_Unstim,0.021,0.008,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MDSCs_HLADR_Unstim,0.049,0.026,0.009,0.008,0.007,0.0,0.0,0.0,0.0,0.0
MDSCs_pS6_Unstim,0.021,0.015,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MDSCs_pSTAT3_Unstim,0.031,0.032,0.028,0.017,0.015,0.006,0.0,0.0,0.0,0.0
MDSCs_pSTAT5_Unstim,0.007,0.003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MDSCs_pSTAT6_Unstim,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NK_cells_CD11cpos_HLADR_Unstim,0.391,0.346,0.28,0.188,0.096,0.004,0.0,0.0,0.0,0.0
NK_cells_CD11cpos_pNFkB_Unstim,0.013,0.005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NK_cells_CD11cpos_pS6_Unstim,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NK_cells_CD11cpos_pSTAT3_Unstim,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NK_cells_CD11cpos_pSTAT5_Unstim,0.024,0.011,0.011,0.019,0.024,0.0,0.0,0.0,0.0,0.0
NK_cells_CD11cneg_HLADR_Unstim,0.061,0.062,0.048,0.05,0.056,0.005,0.0,0.0,0.0,0.0
NK_cells_CD11cneg_pNFkB_Unstim,0.101,0.064,0.038,0.018,0.013,0.001,0.0,0.0,0.0,0.0
NK_cells_CD11cneg_pS6_Unstim,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NK_cells_CD11cneg_pSTAT3_Unstim,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NK_cells_CD11cneg_pSTAT5_Unstim,0.031,0.016,0.01,0.006,0.0,0.0,0.0,0.0,0.0,0.0
NKT_HLADR_Unstim,0.078,0.059,0.057,0.054,0.027,0.002,0.0,0.0,0.0,0.0
NKT_pNFkB_Unstim,0.103,0.068,0.04,0.025,0.012,0.0,0.0,0.0,0.0,0.0
NKT_pS6_Unstim,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NKT_pSTAT3_Unstim,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NKT_pSTAT5_Unstim,0.012,0.008,0.007,0.007,0.006,0.0,0.0,0.0,0.0,0.0
NKT_pSTAT6_Unstim,0.11,0.069,0.034,0.009,0.001,0.0,0.0,0.0,0.0,0.0
cMCs_HLADR_Unstim,0.053,0.045,0.022,0.013,0.007,0.0,0.0,0.0,0.0,0.0
cMCs_pS6_Unstim,0.002,0.002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cMCs_pSTAT1_Unstim,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cMCs_pSTAT3_Unstim,0.002,0.001,0.001,0.002,0.002,0.0,0.0,0.0,0.0,0.0
cMCs_pSTAT5_Unstim,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cMCs_pSTAT6_Unstim,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
intMCs_HLADR_Unstim,0.166,0.128,0.088,0.067,0.031,0.0,0.0,0.0,0.0,0.0
intMCs_pS6_Unstim,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
intMCs_pSTAT1_Unstim,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
intMCs_pSTAT3_Unstim,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
intMCs_pSTAT5_Unstim,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
intMCs_pSTAT6_Unstim,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mDCs_HLADR_Unstim,0.132,0.091,0.034,0.018,0.006,0.0,0.0,0.0,0.0,0.0
mDCs_pS6_Unstim,0.005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mDCs_pSTAT3_Unstim,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mDCs_pSTAT5_Unstim,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ncMCs_HLADR_Unstim,0.165,0.129,0.064,0.024,0.001,0.0,0.0,0.0,0.0,0.0
ncMCs_pNFkB_Unstim,0.109,0.049,0.015,0.001,0.0,0.0,0.0,0.0,0.0,0.0
ncMCs_pS6_Unstim,0.112,0.083,0.04,0.004,0.0,0.0,0.0,0.0,0.0,0.0
ncMCs_pSTAT3_Unstim,0.081,0.044,0.016,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ncMCs_pSTAT5_Unstim,0.008,0.005,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pDCs_HLADR_Unstim,0.283,0.222,0.142,0.03,0.0,0.0,0.0,0.0,0.0,0.0
pDCs_pNFkB_Unstim,0.084,0.052,0.022,0.006,0.0,0.0,0.0,0.0,0.0,0.0
pDCs_pS6_Unstim,0.011,0.002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pDCs_pSTAT3_Unstim,0.009,0.004,0.001,0.0,0.001,0.001,0.0,0.0,0.0,0.0
pDCs_pSTAT5_Unstim,0.178,0.137,0.076,0.022,0.01,0.0,0.0,0.0,0.0,0.0
pDCs_pSTAT6_Unstim,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
