,Fold selected features,Fold nb of features
Fold 18,"['unstim_Th1naive_167Er_ERK', 'unstim_NK_Frequency', 'LPS_Baso_155Gd_S6', 'LPS_Granulocytes_159Tb_MAPKAPK2', 'PRO_TGFB2', 'PRO_IFNL3', 'PRO_HERPUD2']",7
Fold 19,"['unstim_Th1naive_167Er_ERK', 'unstim_CD4Tnaive_Frequency', 'unstim_CD4Trm_Frequency', 'unstim_NK_Frequency', 'LPS_Baso_151Eu_p38', 'LPS_Baso_155Gd_S6', 'LPS_Bcells_164Dy_IkB', 'LPS_CD56brightCD16negNK_164Dy_IkB', 'LPS_DC_164Dy_IkB', 'LPS_Granulocytes_159Tb_MAPKAPK2', 'LPS_pDC_164Dy_IkB', 'PRO_PSMB4']",12
Fold 20,"['unstim_Th1mem_167Er_ERK', 'unstim_Th1naive_150Nd_STAT5', 'unstim_Th1naive_167Er_ERK', 'unstim_CD4Trm_Frequency', 'unstim_CD8Trm_Frequency', 'unstim_NK_Frequency', 'LPS_CD56brightCD16negNK_164Dy_IkB', 'LPS_pDC_164Dy_IkB', 'LPS_pDC_167Er_ERK', 'IL246_Granulocytes_154Sm_STAT3', 'IL246_mDC_167Er_ERK', 'PRO_HERPUD2']",12
Fold 21,"['unstim_Th1naive_167Er_ERK', 'unstim_CD4Tnaive_Frequency', 'unstim_gdT_Frequency', 'unstim_NK_Frequency', 'LPS_Granulocytes_159Tb_MAPKAPK2', 'IL246_DC_154Sm_STAT3', 'IL246_mDC_167Er_ERK', 'IL246_Th1naive_164Dy_IkB', 'PRO_WWOX', 'PRO_UPP1', 'PRO_CNTN3']",11
Fold 22,"['unstim_Th1naive_150Nd_STAT5', 'unstim_Th1naive_167Er_ERK', 'unstim_NK_Frequency', 'PRO_UPP1', 'PRO_CCL3']",5
Fold 23,"['unstim_DC_159Tb_MAPKAPK2', 'unstim_Th1mem_167Er_ERK', 'unstim_Th1naive_167Er_ERK', 'unstim_CD4Tnaive_Frequency', 'unstim_CD4Trm_Frequency', 'unstim_CD56dimCD16posNK_Frequency', 'unstim_NK_Frequency', 'LPS_CD56brightCD16negNK_159Tb_MAPKAPK2', 'LPS_Granulocytes_159Tb_MAPKAPK2', 'LPS_pDC_151Eu_p38', 'LPS_pDC_164Dy_IkB']",11
Fold 24,"['unstim_Th1mem_167Er_ERK', 'unstim_Th1naive_167Er_ERK', 'unstim_CD4Tnaive_Frequency', 'unstim_CD4Trm_Frequency', 'LPS_CD56brightCD16negNK_149Sm_CREB', 'LPS_CD56brightCD16negNK_159Tb_MAPKAPK2', 'LPS_cMC_159Tb_MAPKAPK2', 'LPS_Granulocytes_159Tb_MAPKAPK2', 'LPS_MDSC_159Tb_MAPKAPK2', 'LPS_pDC_164Dy_IkB', 'IL246_DC_150Nd_STAT5', 'IL246_DC_155Gd_S6']",12
Fold 25,"['unstim_CD4Tnaive_Frequency', 'unstim_NK_Frequency', 'LPS_Baso_155Gd_S6', 'LPS_CD56brightCD16negNK_159Tb_MAPKAPK2', 'LPS_CD56brightCD16negNK_164Dy_IkB', 'LPS_Granulocytes_159Tb_MAPKAPK2', 'LPS_pDC_164Dy_IkB', 'PRO_PSMB4', 'PRO_CNTN3']",9
Fold 26,"['unstim_DC_159Tb_MAPKAPK2', 'unstim_Th1naive_167Er_ERK', 'unstim_CD4Tnaive_Frequency', 'unstim_CD4Trm_Frequency', 'LPS_Bcells_164Dy_IkB', 'LPS_CD56brightCD16negNK_159Tb_MAPKAPK2', 'LPS_CD56brightCD16negNK_164Dy_IkB', 'LPS_cMC_159Tb_MAPKAPK2', 'LPS_Granulocytes_159Tb_MAPKAPK2', 'LPS_MDSC_159Tb_MAPKAPK2', 'LPS_pDC_164Dy_IkB', 'PRO_PSMB4', 'PRO_HPSE']",13
Fold 27,"['unstim_Th1naive_167Er_ERK', 'unstim_CD4Trm_Frequency', 'unstim_NK_Frequency', 'LPS_Baso_155Gd_S6', 'LPS_Granulocytes_155Gd_S6', 'LPS_Granulocytes_159Tb_MAPKAPK2', 'PRO_PSMB4', 'PRO_IL2RB', 'PRO_HERPUD2']",9
Fold 28,"['unstim_Th1naive_167Er_ERK', 'unstim_CD4Tnaive_Frequency', 'LPS_Bcells_149Sm_CREB', 'LPS_CD56brightCD16negNK_164Dy_IkB', 'LPS_DC_164Dy_IkB', 'LPS_Granulocytes_159Tb_MAPKAPK2', 'LPS_pDC_164Dy_IkB', 'IL246_DC_150Nd_STAT5', 'PRO_FOXO3', 'PRO_PSMB4', 'PRO_UPP1', 'PRO_CNTN3']",12
Fold 29,"['LPS_Bcells_164Dy_IkB', 'LPS_Granulocytes_159Tb_MAPKAPK2', 'PRO_OTC', 'PRO_PSMB4', 'PRO_ALDH2']",5
Fold 30,"['LPS_CD56brightCD16negNK_159Tb_MAPKAPK2', 'LPS_CD56brightCD16negNK_164Dy_IkB', 'LPS_DC_164Dy_IkB', 'LPS_Granulocytes_159Tb_MAPKAPK2', 'LPS_pDC_151Eu_p38', 'LPS_pDC_164Dy_IkB', 'LPS_Tregnaive_164Dy_IkB', 'PRO_UPP1', 'PRO_HPSE']",9
Fold 31,"['unstim_DC_159Tb_MAPKAPK2', 'unstim_Th1mem_167Er_ERK', 'unstim_Th1naive_167Er_ERK', 'unstim_CD4Tnaive_Frequency', 'unstim_CD4Trm_Frequency', 'unstim_gdT_Frequency', 'LPS_CD56brightCD16negNK_164Dy_IkB', 'LPS_DC_164Dy_IkB', 'LPS_pDC_164Dy_IkB']",9
Fold 32,"['IL246_Th1_164Dy_IkB', 'IL246_Th1naive_164Dy_IkB']",2
Fold 33,"['unstim_Th1naive_168Er_pSTAT6', 'unstim_CD4Trm_Frequency', 'unstim_mDC_Frequency', 'LPS_Baso_155Gd_S6', 'LPS_Bcells_164Dy_IkB', 'LPS_CD56brightCD16negNK_159Tb_MAPKAPK2', 'LPS_cMC_159Tb_MAPKAPK2', 'LPS_DC_159Tb_MAPKAPK2', 'LPS_Granulocytes_155Gd_S6', 'LPS_Granulocytes_159Tb_MAPKAPK2', 'IL246_DC_154Sm_STAT3', 'IL246_Tregnaive_154Sm_STAT3']",12
Fold 34,"['unstim_CD8Trm_Frequency', 'unstim_NK_Frequency', 'LPS_Baso_155Gd_S6', 'LPS_CD56brightCD16negNK_164Dy_IkB', 'IL246_CD8Tcm_168Er_pSTAT6', 'IL246_NKT_150Nd_STAT5', 'IL246_Th1mem_167Er_ERK']",7
Fold 35,"['LPS_Baso_155Gd_S6', 'LPS_Granulocytes_159Tb_MAPKAPK2', 'LPS_pDC_164Dy_IkB']",3
Fold 36,"['unstim_DC_159Tb_MAPKAPK2', 'unstim_Th1naive_167Er_ERK', 'unstim_CD4Tnaive_Frequency', 'unstim_CD4Trm_Frequency', 'unstim_CD8Tcm_Frequency', 'unstim_NK_Frequency', 'IL246_gdT_150Nd_STAT5', 'PRO_CCL3', 'PRO_HERPUD2']",9
Fold 37,"['unstim_Th1mem_167Er_ERK', 'unstim_Th1naive_164Dy_IkB', 'unstim_CD4Trm_Frequency', 'unstim_mDC_Frequency', 'unstim_NK_Frequency', 'LPS_Granulocytes_159Tb_MAPKAPK2', 'IL246_CXCR4neutro_167Er_ERK', 'IL246_Granulocytes_154Sm_STAT3', 'IL246_Tregnaive_154Sm_STAT3']",9
Fold 38,"['unstim_Th1mem_167Er_ERK', 'unstim_Th1naive_167Er_ERK', 'unstim_CD4Tnaive_Frequency', 'unstim_CD4Trm_Frequency', 'unstim_NK_Frequency', 'LPS_Baso_155Gd_S6', 'LPS_Bcells_164Dy_IkB', 'LPS_CD56brightCD16negNK_159Tb_MAPKAPK2', 'LPS_CD56brightCD16negNK_164Dy_IkB', 'LPS_cMC_159Tb_MAPKAPK2', 'LPS_Granulocytes_155Gd_S6', 'LPS_Granulocytes_159Tb_MAPKAPK2', 'LPS_MDSC_151Eu_p38', 'LPS_MDSC_159Tb_MAPKAPK2', 'LPS_pDC_151Eu_p38', 'LPS_pDC_164Dy_IkB', 'PRO_PSMB4', 'PRO_CCL3']",18
Fold 39,"['LPS_Bcells_155Gd_S6', 'LPS_Granulocytes_159Tb_MAPKAPK2', 'LPS_pDC_164Dy_IkB', 'LPS_pDC_167Er_ERK', 'LPS_Tregmem_159Tb_MAPKAPK2', 'PRO_WWOX']",6
Fold 40,"['unstim_Th1naive_167Er_ERK', 'unstim_CD4Trm_Frequency', 'LPS_Baso_155Gd_S6', 'LPS_Granulocytes_155Gd_S6', 'LPS_Granulocytes_159Tb_MAPKAPK2', 'LPS_pDC_164Dy_IkB']",6
Fold 41,"['unstim_Th1naive_167Er_ERK', 'unstim_CD4Tnaive_Frequency', 'unstim_CD56dimCD16posNK_Frequency', 'unstim_gdT_Frequency', 'unstim_NK_Frequency', 'LPS_Baso_155Gd_S6', 'PRO_PSMB4']",7
Fold 42,"['unstim_Th1naive_167Er_ERK', 'unstim_CD4Trm_Frequency', 'unstim_NK_Frequency', 'LPS_Baso_164Dy_IkB', 'LPS_DC_159Tb_MAPKAPK2', 'LPS_Granulocytes_159Tb_MAPKAPK2', 'LPS_MDSC_151Eu_p38', 'LPS_ncMC_166Er_NFkB', 'LPS_pDC_151Eu_p38', 'LPS_pDC_159Tb_MAPKAPK2', 'IL246_Granulocytes_154Sm_STAT3', 'IL246_mDC_167Er_ERK', 'IL246_Th1naive_164Dy_IkB', 'PRO_UPP1', 'PRO_AOC3', 'PRO_IL1B']",16
Fold 43,"['unstim_Th1naive_167Er_ERK', 'unstim_CD4Tnaive_Frequency', 'unstim_gdT_Frequency', 'unstim_NK_Frequency', 'LPS_Granulocytes_159Tb_MAPKAPK2', 'LPS_pDC_164Dy_IkB', 'LPS_Tregmem_159Tb_MAPKAPK2', 'PRO_HERPUD2']",8
Fold 44,"['LPS_Baso_155Gd_S6', 'LPS_CD56brightCD16negNK_159Tb_MAPKAPK2', 'LPS_Granulocytes_155Gd_S6', 'LPS_Granulocytes_159Tb_MAPKAPK2']",4
Fold 45,"['unstim_Th1naive_150Nd_STAT5', 'unstim_CD4Tnaive_Frequency', 'LPS_Baso_155Gd_S6', 'LPS_Baso_166Er_NFkB', 'LPS_Bcells_164Dy_IkB', 'LPS_DC_155Gd_S6', 'LPS_Granulocytes_155Gd_S6', 'LPS_Granulocytes_159Tb_MAPKAPK2', 'LPS_Granulocytes_164Dy_IkB', 'LPS_Granulocytes_166Er_NFkB', 'LPS_pDC_164Dy_IkB']",11
Fold 46,"['unstim_Th1naive_167Er_ERK', 'unstim_CD4Trm_Frequency', 'unstim_CD56dimCD16posNK_Frequency', 'unstim_NK_Frequency', 'LPS_Granulocytes_159Tb_MAPKAPK2', 'IL246_DC_154Sm_STAT3', 'IL246_Granulocytes_168Er_pSTAT6', 'PRO_UPP1', 'PRO_MCAM', 'PRO_CCL3']",10
Fold 47,"['unstim_Th1naive_167Er_ERK', 'unstim_CD4Tnaive_Frequency', 'unstim_NK_Frequency', 'LPS_Baso_155Gd_S6', 'LPS_Granulocytes_155Gd_S6', 'LPS_Granulocytes_159Tb_MAPKAPK2', 'LPS_pDC_151Eu_p38', 'LPS_pDC_164Dy_IkB']",8
Fold 48,"['unstim_Th1naive_167Er_ERK', 'LPS_Baso_155Gd_S6', 'LPS_Bcells_164Dy_IkB', 'LPS_CD56brightCD16negNK_159Tb_MAPKAPK2', 'LPS_CD56brightCD16negNK_164Dy_IkB', 'LPS_Granulocytes_155Gd_S6', 'LPS_Granulocytes_159Tb_MAPKAPK2', 'LPS_MDSC_151Eu_p38', 'LPS_MDSC_159Tb_MAPKAPK2', 'LPS_pDC_151Eu_p38', 'IL246_Granulocytes_154Sm_STAT3', 'PRO_PSMB4', 'PRO_UPP1', 'PRO_HERPUD2']",14
Fold 49,"['LPS_Baso_155Gd_S6', 'LPS_Bcells_164Dy_IkB', 'LPS_DC_164Dy_IkB', 'LPS_Granulocytes_159Tb_MAPKAPK2', 'LPS_Granulocytes_166Er_NFkB', 'LPS_pDC_164Dy_IkB', 'IL246_CD8Tem_167Er_ERK', 'IL246_DC_154Sm_STAT3', 'PRO_UPP1', 'PRO_CNTN3']",10
Fold 50,"['unstim_Th1naive_167Er_ERK', 'unstim_CD4Tnaive_Frequency', 'unstim_CD4Trm_Frequency', 'unstim_gdT_Frequency', 'unstim_NK_Frequency', 'LPS_Baso_155Gd_S6', 'LPS_CD56brightCD16negNK_159Tb_MAPKAPK2', 'LPS_DC_164Dy_IkB', 'LPS_Granulocytes_159Tb_MAPKAPK2', 'LPS_pDC_164Dy_IkB', 'IL246_CD8Tem_167Er_ERK', 'IL246_DC_155Gd_S6', 'PRO_TGFB2', 'PRO_HERPUD2']",14
Fold 51,"['unstim_Th1naive_167Er_ERK', 'unstim_CD4Trm_Frequency', 'unstim_NK_Frequency', 'LPS_pDC_149Sm_CREB', 'LPS_pDC_164Dy_IkB', 'LPS_pDC_167Er_ERK', 'PRO_OGG1', 'PRO_HERPUD2']",8
Fold 52,"['unstim_CD56dimCD16posNK_Frequency', 'unstim_NK_Frequency', 'LPS_Baso_155Gd_S6', 'LPS_Baso_159Tb_MAPKAPK2', 'LPS_Baso_166Er_NFkB', 'LPS_CD56brightCD16negNK_164Dy_IkB', 'LPS_DC_164Dy_IkB', 'LPS_Granulocytes_159Tb_MAPKAPK2', 'LPS_pDC_149Sm_CREB', 'LPS_pDC_164Dy_IkB', 'PRO_WWOX', 'PRO_PSMB4']",12
Fold 53,"['unstim_CD4Tnaive_154Sm_STAT3', 'unstim_Th1mem_167Er_ERK', 'unstim_Th1naive_167Er_ERK', 'unstim_CD4Tnaive_Frequency', 'unstim_CD4Trm_Frequency', 'unstim_CD8Tcm_Frequency', 'unstim_NK_Frequency', 'LPS_Bcells_164Dy_IkB', 'LPS_CD56brightCD16negNK_159Tb_MAPKAPK2', 'LPS_CD56brightCD16negNK_164Dy_IkB', 'LPS_CXCR4neutro_159Tb_MAPKAPK2', 'LPS_Granulocytes_155Gd_S6', 'LPS_Granulocytes_159Tb_MAPKAPK2', 'LPS_MDSC_151Eu_p38', 'LPS_MDSC_159Tb_MAPKAPK2', 'LPS_pDC_151Eu_p38', 'LPS_Tregnaive_166Er_NFkB', 'PRO_ALDH2', 'PRO_AOC3', 'PRO_CCL3']",20
Fold 54,"['LPS_Baso_164Dy_IkB', 'LPS_Bcells_149Sm_CREB', 'LPS_Bcells_164Dy_IkB', 'LPS_DC_164Dy_IkB', 'LPS_Granulocytes_159Tb_MAPKAPK2', 'LPS_ncMC_166Er_NFkB', 'LPS_pDC_159Tb_MAPKAPK2', 'LPS_pDC_164Dy_IkB', 'PRO_UPP1', 'PRO_CNTN3']",10
Fold 55,"['IL246_Granulocytes_154Sm_STAT3', 'IL246_mDC_167Er_ERK', 'IL246_Th1naive_164Dy_IkB', 'IL246_Treg_154Sm_STAT3', 'IL246_Tregnaive_154Sm_STAT3', 'PRO_UPP1']",6
Fold 56,"['unstim_Th1naive_167Er_ERK', 'unstim_CD4Tnaive_Frequency', 'unstim_CD4Trm_Frequency', 'unstim_mDC_Frequency', 'unstim_Tregmem_Frequency']",5
Fold 57,"['unstim_Th1naive_167Er_ERK', 'unstim_CD4Trm_Frequency', 'LPS_Baso_155Gd_S6', 'LPS_CD56brightCD16negNK_149Sm_CREB', 'LPS_Granulocytes_155Gd_S6', 'LPS_Granulocytes_159Tb_MAPKAPK2', 'LPS_intMC_167Er_ERK', 'LPS_MDSC_151Eu_p38', 'IL246_DC_150Nd_STAT5', 'IL246_DC_155Gd_S6', 'IL246_Granulocytes_154Sm_STAT3', 'IL246_Granulocytes_168Er_pSTAT6', 'IL246_Th1_151Eu_p38']",13
Fold 58,"['unstim_Th1naive_167Er_ERK', 'unstim_Th1naive_168Er_pSTAT6', 'unstim_CD4Tnaive_Frequency', 'unstim_CD4Trm_Frequency', 'unstim_NK_Frequency', 'LPS_Baso_151Eu_p38', 'LPS_Baso_155Gd_S6', 'LPS_Baso_159Tb_MAPKAPK2', 'LPS_Bcells_164Dy_IkB', 'LPS_CD56brightCD16negNK_159Tb_MAPKAPK2', 'LPS_DC_155Gd_S6', 'LPS_Granulocytes_159Tb_MAPKAPK2', 'IL246_Tregnaive_154Sm_STAT3']",13
Fold 59,"['unstim_Th1mem_167Er_ERK', 'unstim_Th1naive_167Er_ERK', 'unstim_CD56dimCD16posNK_Frequency', 'LPS_Baso_155Gd_S6', 'LPS_CD56brightCD16negNK_159Tb_MAPKAPK2', 'LPS_CD56brightCD16negNK_164Dy_IkB', 'LPS_Granulocytes_155Gd_S6', 'LPS_Granulocytes_159Tb_MAPKAPK2', 'LPS_pDC_149Sm_CREB', 'LPS_pDC_151Eu_p38', 'LPS_pDC_164Dy_IkB', 'LPS_Tregmem_159Tb_MAPKAPK2', 'LPS_Tregnaive_164Dy_IkB', 'IL246_Th1naive_164Dy_IkB', 'IL246_Tregnaive_154Sm_STAT3', 'PRO_TGFB2', 'PRO_HERPUD2']",17
Fold 60,"['unstim_Th1naive_167Er_ERK', 'unstim_CD4Trm_Frequency', 'LPS_Baso_155Gd_S6', 'LPS_Bcells_164Dy_IkB', 'LPS_DC_164Dy_IkB', 'LPS_Granulocytes_155Gd_S6', 'LPS_Granulocytes_159Tb_MAPKAPK2', 'LPS_intMC_167Er_ERK', 'LPS_pDC_164Dy_IkB', 'IL246_DC_150Nd_STAT5', 'IL246_DC_154Sm_STAT3', 'IL246_pDC_150Nd_STAT5', 'PRO_PSMB4', 'PRO_CCL3', 'PRO_IFNL3']",15
Fold 61,"['unstim_Th1mem_167Er_ERK', 'unstim_CD56dimCD16posNK_Frequency', 'unstim_gdT_Frequency', 'unstim_NK_Frequency', 'LPS_Granulocytes_159Tb_MAPKAPK2', 'PRO_UPP1', 'PRO_HPSE', 'PRO_HERPUD2']",8
Fold 62,"['unstim_Th1naive_154Sm_STAT3', 'unstim_CD4Trm_Frequency', 'unstim_CD8Tnaive_Frequency', 'LPS_Baso_155Gd_S6', 'LPS_Granulocytes_159Tb_MAPKAPK2', 'IL246_mDC_164Dy_IkB', 'IL246_mDC_166Er_NFkB', 'IL246_Th1naive_164Dy_IkB', 'PRO_UPP1']",9
Fold 63,"['unstim_Th1naive_167Er_ERK', 'unstim_CD4Tnaive_Frequency', 'unstim_CD4Trm_Frequency', 'unstim_CD8Tcm_Frequency', 'unstim_NK_Frequency', 'LPS_Baso_155Gd_S6', 'LPS_DC_164Dy_IkB', 'LPS_Granulocytes_159Tb_MAPKAPK2', 'LPS_pDC_164Dy_IkB', 'PRO_TLR3']",10
Fold 64,"['LPS_Baso_155Gd_S6', 'LPS_Bcells_164Dy_IkB', 'LPS_Granulocytes_159Tb_MAPKAPK2', 'LPS_pDC_159Tb_MAPKAPK2', 'LPS_pDC_164Dy_IkB', 'PRO_WWOX', 'PRO_PSMB4']",7
Fold 65,"['LPS_Baso_155Gd_S6', 'LPS_Granulocytes_159Tb_MAPKAPK2', 'PRO_HSPH1', 'PRO_UPP1', 'PRO_IFNL3', 'PRO_CD2']",6
Fold 66,['PRO_UPP1'],1
Fold 67,"['LPS_Baso_149Sm_CREB', 'LPS_Baso_155Gd_S6', 'LPS_Granulocytes_159Tb_MAPKAPK2', 'LPS_ncMC_166Er_NFkB', 'LPS_pDC_159Tb_MAPKAPK2', 'LPS_pDC_167Er_ERK', 'PRO_PSMB4', 'PRO_UPP1', 'PRO_IL1B', 'PRO_IFNL3']",10
Fold 68,"['LPS_Baso_155Gd_S6', 'LPS_Granulocytes_155Gd_S6', 'LPS_Granulocytes_159Tb_MAPKAPK2', 'LPS_pDC_151Eu_p38', 'LPS_pDC_164Dy_IkB', 'PRO_WWOX', 'PRO_UPP1']",7
Fold 69,"['unstim_Th1mem_167Er_ERK', 'unstim_CD8Trm_Frequency', 'LPS_Baso_155Gd_S6', 'LPS_Granulocytes_159Tb_MAPKAPK2', 'PRO_HERPUD2']",5
Fold 70,"['unstim_Th1naive_168Er_pSTAT6', 'unstim_CD4Trm_Frequency', 'unstim_CD56dimCD16posNK_Frequency', 'unstim_mDC_Frequency', 'unstim_NK_Frequency', 'LPS_Baso_155Gd_S6', 'LPS_Bcells_164Dy_IkB', 'LPS_CD56brightCD16negNK_164Dy_IkB', 'LPS_pDC_164Dy_IkB', 'IL246_gdT_150Nd_STAT5', 'IL246_pDC_150Nd_STAT5', 'IL246_Th1mem_155Gd_S6', 'IL246_Tregnaive_154Sm_STAT3', 'PRO_HERPUD2']",14
Fold 71,"['unstim_DC_159Tb_MAPKAPK2', 'unstim_gdT_159Tb_MAPKAPK2', 'unstim_Th1mem_167Er_ERK', 'unstim_CD4Tnaive_Frequency', 'unstim_Tregnaive_Frequency', 'LPS_Baso_155Gd_S6', 'LPS_Bcells_164Dy_IkB', 'LPS_CD56brightCD16negNK_159Tb_MAPKAPK2', 'LPS_CD56brightCD16negNK_164Dy_IkB', 'LPS_pDC_151Eu_p38', 'LPS_pDC_164Dy_IkB']",11
