,{'alpha': np.float64(1.0)},{'alpha': np.float64(1.6681005372000588)},{'alpha': np.float64(2.7825594022071245)},{'alpha': np.float64(4.641588833612778)},{'alpha': np.float64(7.742636826811269)},{'alpha': np.float64(12.91549665014884)},{'alpha': np.float64(21.544346900318832)},{'alpha': np.float64(35.93813663804626)},{'alpha': np.float64(59.94842503189409)},{'alpha': np.float64(100.0)}
NK_cells_CD11cpos_pNFkB_IL246,0.094,0.068,0.042,0.005,0.0,0.0,0.0,0.0,0.0,0.0
NK_cells_CD11cneg_pNFkB_IL246,0.111,0.056,0.032,0.029,0.033,0.004,0.0,0.0,0.0,0.0
intMCs_pNFkB_IL246,0.094,0.065,0.033,0.02,0.018,0.0,0.0,0.0,0.0,0.0
mDCs_pNFkB_IL246,0.024,0.021,0.014,0.005,0.001,0.0,0.0,0.0,0.0,0.0
ncMCs_pNFkB_IL246,0.401,0.299,0.157,0.02,0.0,0.0,0.0,0.0,0.0,0.0
pDCs_pNFkB_IL246,0.276,0.196,0.09,0.005,0.001,0.0,0.0,0.0,0.0,0.0
MDSCs_pS6_IL246,0.144,0.087,0.05,0.011,0.0,0.0,0.0,0.0,0.0,0.0
cMCs_pS6_IL246,0.135,0.09,0.049,0.015,0.0,0.0,0.0,0.0,0.0,0.0
intMCs_pS6_IL246,0.163,0.095,0.029,0.006,0.0,0.0,0.0,0.0,0.0,0.0
mDCs_pS6_IL246,0.026,0.029,0.022,0.007,0.001,0.0,0.0,0.0,0.0,0.0
Bcells_pSTAT3_IL246,0.002,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CD4Tcm_pSTAT3_IL246,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CD4Tcm_CCR2pos_pSTAT3_IL246,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CD4Teff_pSTAT3_IL246,0.037,0.025,0.02,0.009,0.002,0.0,0.0,0.0,0.0,0.0
CD4Tem_pSTAT3_IL246,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CD4Tem_CCR2pos_pSTAT3_IL246,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CD4Tnaive_pSTAT3_IL246,0.97,0.961,0.898,0.632,0.227,0.002,0.0,0.0,0.0,0.0
CD4Tregs_pSTAT3_IL246,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CD4negCD8negTcells_pSTAT3_IL246,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CD56hiCD16negNK_pSTAT3_IL246,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CD8Tcells_Th1_pSTAT3_IL246,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CD8Tcm_pSTAT3_IL246,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CD8Tcm_CCR2pos_pSTAT3_IL246,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CD8Tem_pSTAT3_IL246,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CD8Tem_CCR2pos_pSTAT3_IL246,0.053,0.033,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CD8Tnaive_pSTAT3_IL246,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Granulocytes_pSTAT3_IL246,0.157,0.117,0.063,0.025,0.005,0.0,0.0,0.0,0.0,0.0
MDSCs_pSTAT3_IL246,0.105,0.081,0.068,0.052,0.035,0.005,0.0,0.0,0.0,0.0
NKT_pSTAT3_IL246,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cMCs_pSTAT3_IL246,0.118,0.115,0.096,0.036,0.008,0.001,0.0,0.0,0.0,0.0
intMCs_pSTAT3_IL246,0.045,0.026,0.01,0.004,0.003,0.0,0.0,0.0,0.0,0.0
mDCs_pSTAT3_IL246,0.001,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ncMCs_pSTAT3_IL246,0.119,0.069,0.026,0.001,0.0,0.0,0.0,0.0,0.0,0.0
pDCs_pSTAT3_IL246,0.325,0.214,0.089,0.022,0.004,0.0,0.0,0.0,0.0,0.0
Bcells_pSTAT5_IL246,0.049,0.026,0.006,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CD4Tcm_pSTAT5_IL246,0.095,0.062,0.044,0.032,0.006,0.0,0.0,0.0,0.0,0.0
CD4Tcm_CCR2pos_pSTAT5_IL246,0.006,0.001,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CD4Teff_pSTAT5_IL246,0.007,0.002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CD4Tem_pSTAT5_IL246,0.004,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CD4Tem_CCR2pos_pSTAT5_IL246,0.003,0.002,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CD4Tnaive_pSTAT5_IL246,0.946,0.942,0.94,0.919,0.591,0.032,0.0,0.0,0.0,0.0
CD4Tregs_pSTAT5_IL246,0.341,0.295,0.244,0.11,0.007,0.0,0.0,0.0,0.0,0.0
CD56hiCD16negNK_pSTAT5_IL246,0.05,0.04,0.034,0.012,0.004,0.0,0.0,0.0,0.0,0.0
CD8Tcm_pSTAT5_IL246,0.342,0.347,0.325,0.127,0.008,0.0,0.0,0.0,0.0,0.0
CD8Tcm_CCR2pos_pSTAT5_IL246,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CD8Tnaive_pSTAT5_IL246,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Granulocytes_pSTAT5_IL246,0.03,0.014,0.012,0.01,0.004,0.0,0.0,0.0,0.0,0.0
Bcells_pSTAT6_IL246,0.091,0.067,0.034,0.008,0.002,0.0,0.0,0.0,0.0,0.0
CD4Tcm_pSTAT6_IL246,0.1,0.037,0.003,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CD4Teff_pSTAT6_IL246,0.219,0.178,0.098,0.03,0.001,0.0,0.0,0.0,0.0,0.0
CD4Tem_pSTAT6_IL246,0.026,0.019,0.011,0.002,0.0,0.0,0.0,0.0,0.0,0.0
CD4Tem_CCR2pos_pSTAT6_IL246,0.576,0.447,0.225,0.034,0.0,0.0,0.0,0.0,0.0,0.0
CD4negCD8negTcells_pSTAT6_IL246,0.568,0.478,0.326,0.135,0.021,0.0,0.0,0.0,0.0,0.0
CD56hiCD16negNK_pSTAT6_IL246,0.174,0.083,0.023,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CD8Tcells_Th1_pSTAT6_IL246,0.138,0.078,0.041,0.009,0.003,0.0,0.0,0.0,0.0,0.0
CD8Tcm_pSTAT6_IL246,0.268,0.296,0.248,0.121,0.03,0.008,0.0,0.0,0.0,0.0
CD8Tcm_CCR2pos_pSTAT6_IL246,0.001,0.001,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CD8Teff_pSTAT6_IL246,0.496,0.396,0.266,0.112,0.033,0.007,0.0,0.0,0.0,0.0
CD8Tem_pSTAT6_IL246,0.028,0.05,0.07,0.084,0.066,0.018,0.0,0.0,0.0,0.0
CD8Tem_CCR2pos_pSTAT6_IL246,0.154,0.165,0.115,0.042,0.007,0.004,0.0,0.0,0.0,0.0
MDSCs_pSTAT6_IL246,0.005,0.002,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NK_cells_CD11cpos_pSTAT6_IL246,0.124,0.087,0.049,0.018,0.008,0.001,0.0,0.0,0.0,0.0
NKT_pSTAT6_IL246,0.168,0.11,0.046,0.013,0.001,0.0,0.0,0.0,0.0,0.0
cMCs_pSTAT6_IL246,0.002,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
intMCs_pSTAT6_IL246,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mDCs_pSTAT6_IL246,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ncMCs_pSTAT6_IL246,0.33,0.23,0.135,0.037,0.001,0.0,0.0,0.0,0.0,0.0
pDCs_pSTAT6_IL246,0.002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
