,{'alpha': np.float64(1.0)},{'alpha': np.float64(1.6681005372000588)},{'alpha': np.float64(2.7825594022071245)},{'alpha': np.float64(4.641588833612778)},{'alpha': np.float64(7.742636826811269)},{'alpha': np.float64(12.91549665014884)},{'alpha': np.float64(21.544346900318832)},{'alpha': np.float64(35.93813663804626)},{'alpha': np.float64(59.94842503189409)},{'alpha': np.float64(100.0)}
pDCs_pSTAT3_LPS,0.072,0.053,0.033,0.017,0.009,0.0,0.0,0.0,0.0,0.0
CD4Tcm_pSTAT5_LPS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CD4Tcm_CCR2pos_pSTAT5_LPS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CD4Teff_pSTAT5_LPS,0.009,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CD4Tem_pSTAT5_LPS,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CD4Tem_CCR2pos_pSTAT5_LPS,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CD4Tnaive_pSTAT5_LPS,0.92,0.923,0.893,0.833,0.436,0.018,0.0,0.0,0.0,0.0
CD4Tregs_pSTAT5_LPS,0.047,0.04,0.021,0.008,0.0,0.0,0.0,0.0,0.0,0.0
CD8Tcm_pSTAT5_LPS,0.08,0.053,0.022,0.004,0.0,0.0,0.0,0.0,0.0,0.0
CD8Tcm_CCR2pos_pSTAT5_LPS,0.001,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CD8Tnaive_pSTAT5_LPS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cMCs_pSTAT5_LPS,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
intMCs_pSTAT5_LPS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pDCs_pSTAT5_LPS,0.133,0.106,0.074,0.051,0.013,0.0,0.0,0.0,0.0,0.0
Bcells_pSTAT6_LPS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CD4Tcm_pSTAT6_LPS,0.0,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CD4Tnaive_pSTAT6_LPS,0.066,0.06,0.063,0.043,0.005,0.0,0.0,0.0,0.0,0.0
CD4Tregs_pSTAT6_LPS,0.408,0.399,0.332,0.16,0.016,0.001,0.0,0.0,0.0,0.0
CD8Tnaive_pSTAT6_LPS,0.27,0.233,0.131,0.025,0.003,0.0,0.0,0.0,0.0,0.0
cMCs_pSTAT6_LPS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
intMCs_pSTAT6_LPS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mDCs_pSTAT6_LPS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pDCs_pSTAT6_LPS,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
