,{'alpha': np.float64(1.0)},{'alpha': np.float64(1.6681005372000588)},{'alpha': np.float64(2.7825594022071245)},{'alpha': np.float64(4.641588833612778)},{'alpha': np.float64(7.742636826811269)},{'alpha': np.float64(12.91549665014884)},{'alpha': np.float64(21.544346900318832)},{'alpha': np.float64(35.93813663804626)},{'alpha': np.float64(59.94842503189409)},{'alpha': np.float64(100.0)}
CD4Teff_pSTAT6_Unstim,0.11,0.079,0.079,0.053,0.026,0.004,0.0,0.0,0.0,0.0
CD4Tem_CD25_Unstim,0.073,0.041,0.011,0.012,0.014,0.001,0.0,0.0,0.0,0.0
CD4Tem_pNFkB_Unstim,0.034,0.016,0.007,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CD4Tem_pS6_Unstim,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CD4Tem_pSTAT3_Unstim,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CD4Tem_pSTAT5_Unstim,0.002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CD4Tem_CCR2pos_CD25_Unstim,0.055,0.034,0.017,0.015,0.012,0.001,0.0,0.0,0.0,0.0
CD4Tem_CCR2pos_pS6_Unstim,0.002,0.001,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CD4Tem_CCR2pos_pSTAT3_Unstim,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CD4Tem_CCR2pos_pSTAT5_Unstim,0.007,0.003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CD4Tnaive_pS6_Unstim,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CD4Tnaive_pSTAT3_Unstim,0.425,0.298,0.142,0.01,0.0,0.0,0.0,0.0,0.0,0.0
CD4Tnaive_pSTAT5_Unstim,0.963,0.968,0.975,0.882,0.298,0.004,0.0,0.0,0.0,0.0
CD4Tregs_CD25_Unstim,0.073,0.047,0.029,0.025,0.015,0.0,0.0,0.0,0.0,0.0
CD4Tregs_HLADR_Unstim,0.229,0.194,0.105,0.037,0.0,0.0,0.0,0.0,0.0,0.0
CD4Tregs_pS6_Unstim,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CD4Tregs_pSTAT3_Unstim,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CD4Tregs_pSTAT5_Unstim,0.008,0.002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CD4negCD8negTcells_HLADR_Unstim,0.132,0.094,0.037,0.003,0.0,0.0,0.0,0.0,0.0,0.0
CD4negCD8negTcells_pNFkB_Unstim,0.128,0.09,0.049,0.027,0.013,0.0,0.0,0.0,0.0,0.0
CD4negCD8negTcells_pS6_Unstim,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CD4negCD8negTcells_pSTAT3_Unstim,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CD4negCD8negTcells_pSTAT5_Unstim,0.0,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CD4negCD8negTcells_pSTAT6_Unstim,0.248,0.203,0.154,0.078,0.027,0.002,0.0,0.0,0.0,0.0
CD56hiCD16negNK_HLADR_Unstim,0.476,0.468,0.395,0.245,0.043,0.001,0.0,0.0,0.0,0.0
CD56hiCD16negNK_pNFkB_Unstim,0.11,0.053,0.017,0.003,0.001,0.0,0.0,0.0,0.0,0.0
CD56hiCD16negNK_pS6_Unstim,0.026,0.007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CD56hiCD16negNK_pSTAT3_Unstim,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CD56hiCD16negNK_pSTAT5_Unstim,0.006,0.002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CD56loCD16posNK_HLADR_Unstim,0.044,0.016,0.005,0.012,0.009,0.0,0.0,0.0,0.0,0.0
CD56loCD16posNK_pNFkB_Unstim,0.065,0.054,0.041,0.017,0.01,0.0,0.0,0.0,0.0,0.0
CD56loCD16posNK_pS6_Unstim,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CD56loCD16posNK_pSTAT3_Unstim,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CD56loCD16posNK_pSTAT5_Unstim,0.091,0.09,0.092,0.098,0.082,0.0,0.0,0.0,0.0,0.0
CD8Tcells_Th1_HLADR_Unstim,0.047,0.02,0.002,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CD8Tcells_Th1_pNFkB_Unstim,0.072,0.039,0.011,0.006,0.004,0.001,0.0,0.0,0.0,0.0
CD8Tcells_Th1_pS6_Unstim,0.048,0.038,0.021,0.017,0.001,0.0,0.0,0.0,0.0,0.0
CD8Tcells_Th1_pSTAT3_Unstim,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CD8Tcells_Th1_pSTAT5_Unstim,0.002,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CD8Tcm_HLADR_Unstim,0.276,0.235,0.174,0.044,0.0,0.0,0.0,0.0,0.0,0.0
CD8Tcm_pNFkB_Unstim,0.088,0.06,0.053,0.047,0.038,0.003,0.0,0.0,0.0,0.0
CD8Tcm_pS6_Unstim,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CD8Tcm_pSTAT3_Unstim,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CD8Tcm_pSTAT5_Unstim,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CD8Tcm_CCR2pos_pNFkB_Unstim,0.816,0.806,0.766,0.657,0.43,0.041,0.0,0.0,0.0,0.0
CD8Tcm_CCR2pos_pS6_Unstim,0.012,0.004,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CD8Tcm_CCR2pos_pSTAT3_Unstim,0.026,0.011,0.004,0.003,0.0,0.0,0.0,0.0,0.0,0.0
CD8Tcm_CCR2pos_pSTAT5_Unstim,0.004,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CD8Teff_HLADR_Unstim,0.06,0.03,0.018,0.009,0.001,0.0,0.0,0.0,0.0,0.0
CD8Teff_pNFkB_Unstim,0.053,0.026,0.018,0.009,0.005,0.0,0.0,0.0,0.0,0.0
CD8Teff_pS6_Unstim,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CD8Teff_pSTAT3_Unstim,0.02,0.019,0.017,0.021,0.009,0.001,0.0,0.0,0.0,0.0
CD8Teff_pSTAT5_Unstim,0.188,0.175,0.137,0.082,0.02,0.004,0.0,0.0,0.0,0.0
CD8Tem_HLADR_Unstim,0.123,0.076,0.011,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CD8Tem_pNFkB_Unstim,0.082,0.034,0.003,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CD8Tem_pS6_Unstim,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CD8Tem_pSTAT3_Unstim,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CD8Tem_pSTAT5_Unstim,0.0,0.0,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CD8Tem_CCR2pos_pNFkB_Unstim,0.031,0.014,0.006,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CD8Tem_CCR2pos_pS6_Unstim,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CD8Tem_CCR2pos_pSTAT3_Unstim,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CD8Tem_CCR2pos_pSTAT5_Unstim,0.004,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CD8Tnaive_pS6_Unstim,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CD8Tnaive_pSTAT3_Unstim,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CD8Tnaive_pSTAT5_Unstim,0.012,0.006,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Granulocytes_IkB_Unstim,0.419,0.451,0.531,0.553,0.381,0.031,0.0,0.0,0.0,0.0
Granulocytes_pNFkB_Unstim,0.045,0.024,0.015,0.001,0.0,0.0,0.0,0.0,0.0,0.0
Granulocytes_pS6_Unstim,0.87,0.862,0.784,0.524,0.175,0.006,0.0,0.0,0.0,0.0
Granulocytes_pSTAT3_Unstim,0.13,0.07,0.032,0.012,0.001,0.0,0.0,0.0,0.0,0.0
Granulocytes_pSTAT5_Unstim,0.063,0.048,0.024,0.01,0.0,0.0,0.0,0.0,0.0,0.0
MDSCs_HLADR_Unstim,0.116,0.063,0.021,0.014,0.006,0.0,0.0,0.0,0.0,0.0
MDSCs_pS6_Unstim,0.012,0.007,0.002,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MDSCs_pSTAT3_Unstim,0.024,0.018,0.018,0.027,0.023,0.014,0.0,0.0,0.0,0.0
MDSCs_pSTAT5_Unstim,0.002,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MDSCs_pSTAT6_Unstim,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NK_cells_CD11cpos_HLADR_Unstim,0.071,0.056,0.029,0.025,0.016,0.0,0.0,0.0,0.0,0.0
NK_cells_CD11cpos_pNFkB_Unstim,0.016,0.006,0.003,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NK_cells_CD11cpos_pS6_Unstim,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NK_cells_CD11cpos_pSTAT3_Unstim,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NK_cells_CD11cpos_pSTAT5_Unstim,0.03,0.023,0.032,0.024,0.034,0.0,0.0,0.0,0.0,0.0
NK_cells_CD11cneg_HLADR_Unstim,0.053,0.024,0.019,0.023,0.011,0.001,0.0,0.0,0.0,0.0
NK_cells_CD11cneg_pNFkB_Unstim,0.034,0.016,0.008,0.003,0.01,0.001,0.0,0.0,0.0,0.0
NK_cells_CD11cneg_pS6_Unstim,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NK_cells_CD11cneg_pSTAT3_Unstim,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NK_cells_CD11cneg_pSTAT5_Unstim,0.057,0.047,0.016,0.007,0.001,0.0,0.0,0.0,0.0,0.0
NKT_HLADR_Unstim,0.063,0.049,0.04,0.037,0.026,0.001,0.0,0.0,0.0,0.0
NKT_pNFkB_Unstim,0.112,0.073,0.033,0.008,0.002,0.0,0.0,0.0,0.0,0.0
NKT_pS6_Unstim,0.0,0.0,0.0,0.001,0.0,0.0,0.0,0.0,0.0,0.0
NKT_pSTAT3_Unstim,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NKT_pSTAT5_Unstim,0.053,0.048,0.047,0.036,0.023,0.0,0.0,0.0,0.0,0.0
NKT_pSTAT6_Unstim,0.122,0.093,0.051,0.006,0.0,0.0,0.0,0.0,0.0,0.0
cMCs_HLADR_Unstim,0.025,0.02,0.004,0.002,0.001,0.0,0.0,0.0,0.0,0.0
cMCs_pS6_Unstim,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cMCs_pSTAT1_Unstim,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cMCs_pSTAT3_Unstim,0.003,0.006,0.003,0.006,0.003,0.001,0.0,0.0,0.0,0.0
cMCs_pSTAT5_Unstim,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cMCs_pSTAT6_Unstim,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
intMCs_HLADR_Unstim,0.121,0.102,0.068,0.043,0.018,0.0,0.0,0.0,0.0,0.0
intMCs_pS6_Unstim,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
intMCs_pSTAT1_Unstim,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
intMCs_pSTAT3_Unstim,0.0,0.0,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0
intMCs_pSTAT5_Unstim,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
intMCs_pSTAT6_Unstim,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mDCs_HLADR_Unstim,0.252,0.179,0.075,0.02,0.006,0.0,0.0,0.0,0.0,0.0
mDCs_pS6_Unstim,0.004,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mDCs_pSTAT3_Unstim,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mDCs_pSTAT5_Unstim,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ncMCs_HLADR_Unstim,0.129,0.083,0.039,0.031,0.003,0.0,0.0,0.0,0.0,0.0
ncMCs_pNFkB_Unstim,0.103,0.051,0.013,0.001,0.0,0.0,0.0,0.0,0.0,0.0
ncMCs_pS6_Unstim,0.043,0.016,0.003,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ncMCs_pSTAT3_Unstim,0.028,0.009,0.005,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ncMCs_pSTAT5_Unstim,0.007,0.003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pDCs_HLADR_Unstim,0.363,0.315,0.207,0.061,0.006,0.0,0.0,0.0,0.0,0.0
pDCs_pS6_Unstim,0.005,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pDCs_pSTAT3_Unstim,0.002,0.004,0.004,0.002,0.002,0.0,0.0,0.0,0.0,0.0
pDCs_pSTAT5_Unstim,0.207,0.16,0.104,0.034,0.007,0.0,0.0,0.0,0.0,0.0
pDCs_pSTAT6_Unstim,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
