,{'alpha': np.float64(1.0)},{'alpha': np.float64(1.6681005372000586)},{'alpha': np.float64(2.7825594022071245)},{'alpha': np.float64(4.641588833612778)},{'alpha': np.float64(7.742636826811269)},{'alpha': np.float64(12.91549665014884)},{'alpha': np.float64(21.544346900318832)},{'alpha': np.float64(35.93813663804626)},{'alpha': np.float64(59.94842503189409)},{'alpha': np.float64(100.0)}
CD4Tem_pSTAT5_Unstim,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CD4Tem_CCR2pos_CD25_Unstim,0.148,0.117,0.093,0.057,0.018,0.0,0.0,0.0,0.0,0.0
CD4Tem_CCR2pos_pS6_Unstim,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CD4Tem_CCR2pos_pSTAT3_Unstim,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CD4Tem_CCR2pos_pSTAT5_Unstim,0.085,0.051,0.016,0.002,0.0,0.0,0.0,0.0,0.0,0.0
CD4Tnaive_pS6_Unstim,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CD4Tnaive_pSTAT3_Unstim,0.196,0.129,0.065,0.003,0.0,0.0,0.0,0.0,0.0,0.0
CD4Tnaive_pSTAT5_Unstim,0.955,0.958,0.935,0.77,0.181,0.001,0.0,0.0,0.0,0.0
CD4Tregs_CD25_Unstim,0.138,0.098,0.062,0.038,0.007,0.0,0.0,0.0,0.0,0.0
CD4Tregs_HLADR_Unstim,0.198,0.133,0.086,0.02,0.0,0.0,0.0,0.0,0.0,0.0
CD4Tregs_pNFkB_Unstim,0.251,0.215,0.161,0.097,0.035,0.002,0.0,0.0,0.0,0.0
CD4Tregs_pS6_Unstim,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CD4Tregs_pSTAT3_Unstim,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CD4Tregs_pSTAT5_Unstim,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CD4negCD8negTcells_HLADR_Unstim,0.137,0.087,0.029,0.004,0.0,0.0,0.0,0.0,0.0,0.0
CD4negCD8negTcells_pNFkB_Unstim,0.06,0.038,0.023,0.021,0.014,0.001,0.0,0.0,0.0,0.0
CD4negCD8negTcells_pS6_Unstim,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CD4negCD8negTcells_pSTAT3_Unstim,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CD4negCD8negTcells_pSTAT5_Unstim,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CD4negCD8negTcells_pSTAT6_Unstim,0.348,0.288,0.196,0.101,0.04,0.002,0.0,0.0,0.0,0.0
CD56hiCD16negNK_HLADR_Unstim,0.609,0.543,0.414,0.266,0.107,0.002,0.0,0.0,0.0,0.0
CD56hiCD16negNK_pNFkB_Unstim,0.167,0.108,0.053,0.011,0.002,0.0,0.0,0.0,0.0,0.0
CD56hiCD16negNK_pS6_Unstim,0.229,0.121,0.025,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CD56hiCD16negNK_pSTAT3_Unstim,0.006,0.003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CD56hiCD16negNK_pSTAT5_Unstim,0.014,0.006,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CD56loCD16posNK_HLADR_Unstim,0.101,0.1,0.082,0.082,0.056,0.002,0.0,0.0,0.0,0.0
CD56loCD16posNK_pNFkB_Unstim,0.052,0.044,0.029,0.012,0.005,0.0,0.0,0.0,0.0,0.0
CD56loCD16posNK_pS6_Unstim,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CD56loCD16posNK_pSTAT3_Unstim,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CD56loCD16posNK_pSTAT5_Unstim,0.071,0.076,0.083,0.133,0.15,0.0,0.0,0.0,0.0,0.0
CD8Tcells_Th1_HLADR_Unstim,0.027,0.006,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CD8Tcells_Th1_pNFkB_Unstim,0.15,0.11,0.046,0.006,0.002,0.001,0.0,0.0,0.0,0.0
CD8Tcells_Th1_pS6_Unstim,0.018,0.015,0.007,0.002,0.001,0.0,0.0,0.0,0.0,0.0
CD8Tcells_Th1_pSTAT3_Unstim,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CD8Tcells_Th1_pSTAT5_Unstim,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CD8Tcm_HLADR_Unstim,0.194,0.122,0.06,0.045,0.025,0.0,0.0,0.0,0.0,0.0
CD8Tcm_pNFkB_Unstim,0.042,0.028,0.013,0.01,0.014,0.002,0.0,0.0,0.0,0.0
CD8Tcm_pS6_Unstim,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CD8Tcm_pSTAT3_Unstim,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CD8Tcm_pSTAT5_Unstim,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CD8Tcm_CCR2pos_pNFkB_Unstim,0.748,0.71,0.65,0.517,0.269,0.024,0.0,0.0,0.0,0.0
CD8Tcm_CCR2pos_pS6_Unstim,0.006,0.002,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CD8Tcm_CCR2pos_pSTAT3_Unstim,0.004,0.003,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CD8Tcm_CCR2pos_pSTAT5_Unstim,0.003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CD8Teff_HLADR_Unstim,0.124,0.091,0.053,0.031,0.008,0.0,0.0,0.0,0.0,0.0
CD8Teff_pNFkB_Unstim,0.115,0.065,0.015,0.001,0.001,0.0,0.0,0.0,0.0,0.0
CD8Teff_pS6_Unstim,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CD8Teff_pSTAT3_Unstim,0.007,0.005,0.003,0.004,0.002,0.0,0.0,0.0,0.0,0.0
CD8Teff_pSTAT5_Unstim,0.067,0.052,0.036,0.023,0.012,0.001,0.0,0.0,0.0,0.0
CD8Tem_HLADR_Unstim,0.074,0.042,0.018,0.002,0.001,0.0,0.0,0.0,0.0,0.0
CD8Tem_pNFkB_Unstim,0.099,0.05,0.009,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CD8Tem_pS6_Unstim,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CD8Tem_pSTAT3_Unstim,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CD8Tem_pSTAT5_Unstim,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CD8Tem_CCR2pos_pNFkB_Unstim,0.05,0.019,0.002,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CD8Tem_CCR2pos_pS6_Unstim,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CD8Tem_CCR2pos_pSTAT3_Unstim,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CD8Tem_CCR2pos_pSTAT5_Unstim,0.0,0.001,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CD8Tnaive_pS6_Unstim,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CD8Tnaive_pSTAT3_Unstim,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CD8Tnaive_pSTAT5_Unstim,0.016,0.005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Granulocytes_IkB_Unstim,0.396,0.396,0.355,0.214,0.051,0.0,0.0,0.0,0.0,0.0
Granulocytes_pNFkB_Unstim,0.052,0.041,0.026,0.007,0.001,0.0,0.0,0.0,0.0,0.0
Granulocytes_pS6_Unstim,0.901,0.904,0.869,0.647,0.148,0.002,0.0,0.0,0.0,0.0
Granulocytes_pSTAT3_Unstim,0.217,0.148,0.075,0.016,0.002,0.0,0.0,0.0,0.0,0.0
Granulocytes_pSTAT5_Unstim,0.025,0.012,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MDSCs_HLADR_Unstim,0.063,0.035,0.016,0.014,0.011,0.0,0.0,0.0,0.0,0.0
MDSCs_pS6_Unstim,0.029,0.02,0.006,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MDSCs_pSTAT3_Unstim,0.051,0.042,0.036,0.036,0.02,0.009,0.0,0.0,0.0,0.0
MDSCs_pSTAT5_Unstim,0.008,0.003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MDSCs_pSTAT6_Unstim,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NK_cells_CD11cpos_HLADR_Unstim,0.461,0.421,0.345,0.25,0.121,0.008,0.0,0.0,0.0,0.0
NK_cells_CD11cpos_pNFkB_Unstim,0.017,0.006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NK_cells_CD11cpos_pS6_Unstim,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NK_cells_CD11cpos_pSTAT3_Unstim,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NK_cells_CD11cpos_pSTAT5_Unstim,0.04,0.021,0.018,0.03,0.039,0.0,0.0,0.0,0.0,0.0
NK_cells_CD11cneg_HLADR_Unstim,0.085,0.09,0.089,0.093,0.085,0.006,0.0,0.0,0.0,0.0
NK_cells_CD11cneg_pNFkB_Unstim,0.123,0.094,0.057,0.027,0.02,0.001,0.0,0.0,0.0,0.0
NK_cells_CD11cneg_pS6_Unstim,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NK_cells_CD11cneg_pSTAT3_Unstim,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NK_cells_CD11cneg_pSTAT5_Unstim,0.041,0.029,0.018,0.009,0.002,0.0,0.0,0.0,0.0,0.0
NKT_HLADR_Unstim,0.107,0.102,0.088,0.08,0.045,0.003,0.0,0.0,0.0,0.0
NKT_pNFkB_Unstim,0.138,0.097,0.062,0.037,0.016,0.0,0.0,0.0,0.0,0.0
NKT_pS6_Unstim,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NKT_pSTAT3_Unstim,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NKT_pSTAT5_Unstim,0.013,0.011,0.011,0.012,0.012,0.0,0.0,0.0,0.0,0.0
NKT_pSTAT6_Unstim,0.146,0.085,0.047,0.018,0.001,0.0,0.0,0.0,0.0,0.0
cMCs_HLADR_Unstim,0.076,0.059,0.043,0.035,0.013,0.0,0.0,0.0,0.0,0.0
cMCs_pS6_Unstim,0.004,0.002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cMCs_pSTAT1_Unstim,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cMCs_pSTAT3_Unstim,0.004,0.003,0.001,0.004,0.003,0.0,0.0,0.0,0.0,0.0
cMCs_pSTAT5_Unstim,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cMCs_pSTAT6_Unstim,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
intMCs_HLADR_Unstim,0.204,0.172,0.12,0.091,0.043,0.0,0.0,0.0,0.0,0.0
intMCs_pS6_Unstim,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
intMCs_pSTAT1_Unstim,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
intMCs_pSTAT3_Unstim,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
intMCs_pSTAT5_Unstim,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
intMCs_pSTAT6_Unstim,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mDCs_HLADR_Unstim,0.175,0.118,0.059,0.032,0.013,0.0,0.0,0.0,0.0,0.0
mDCs_pS6_Unstim,0.006,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mDCs_pSTAT3_Unstim,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mDCs_pSTAT5_Unstim,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ncMCs_HLADR_Unstim,0.206,0.172,0.098,0.032,0.001,0.0,0.0,0.0,0.0,0.0
ncMCs_pNFkB_Unstim,0.136,0.065,0.021,0.002,0.0,0.0,0.0,0.0,0.0,0.0
ncMCs_pS6_Unstim,0.139,0.1,0.049,0.004,0.002,0.0,0.0,0.0,0.0,0.0
ncMCs_pSTAT3_Unstim,0.106,0.063,0.016,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ncMCs_pSTAT5_Unstim,0.009,0.006,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pDCs_HLADR_Unstim,0.341,0.267,0.173,0.036,0.0,0.0,0.0,0.0,0.0,0.0
pDCs_pNFkB_Unstim,0.112,0.077,0.033,0.006,0.0,0.0,0.0,0.0,0.0,0.0
pDCs_pS6_Unstim,0.015,0.005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pDCs_pSTAT3_Unstim,0.011,0.008,0.004,0.001,0.004,0.001,0.0,0.0,0.0,0.0
pDCs_pSTAT5_Unstim,0.222,0.166,0.098,0.032,0.011,0.0,0.0,0.0,0.0,0.0
pDCs_pSTAT6_Unstim,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
